date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-27198000.0,20732000.0,-19665000.0,21224000.0,14976000.0,9885000.0,14721000.0,15383000.0,15200000.0
,depreciationAndAmortization,42641000.0,39953000.0,35611000.0,18725000.0,8842000.0,7480000.0,6751000.0,4821000.0,2917000.0
,deferredIncomeTax,-11859000.0,-13998000.0,15336000.0,-1227000.0,-4568000.0,295000.0,-2718000.0,-3901000.0,5362000.0
,stockBasedCompensation,101817000.0,91516000.0,89614000.0,71794000.0,66131000.0,51375000.0,42538000.0,38399000.0,18258000.0
,changeInWorkingCapital,15318000.0,105383000.0,481695000.0,-72965000.0,31354000.0,136191000.0,285735000.0,-33969000.0,-24157000.0
,accountsReceivables,23878000.0,-15057000.0,-40832000.0,-9750000.0,-75000.0,-12999000.0,-9276000.0,-8478000.0,-9325000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1209000.0,-5521000.0,16794000.0,1311000.0,603000.0,2266000.0,393000.0,355000.0,1059000.0
,otherWorkingCapital,1118020000.0,1102702000.0,997319000.0,515624000.0,588589000.0,557235000.0,421044000.0,135309000.0,169278000.0
,otherNonCashItems,13625000.0,12194000.0,4512000.0,49000.0,-767000.0,4840000.0,3589000.0,554000.0,15200000.0
,netCashProvidedByOperatingActivites,113066000.0,116126000.0,140459000.0,137160000.0,99900000.0,63677000.0,75491000.0,32547000.0,17094000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-21377000.0,-44921000.0,-9398000.0,-5886000.0,-7111000.0,-6301000.0,-4993000.0,-9228000.0,-5619000.0
,acquisitionsNet,0.0,0.0,-130000000.0,-188000000.0,-40000000.0,0.0,0.0,-15000000.0,0.0
,purchasesOfInvestments,-1282911000.0,-1209312000.0,-859657000.0,-466712000.0,-652017000.0,-491626000.0,-687419000.0,-212035000.0,0.0
,salesMaturitiesOfInvestments,1302770000.0,956736000.0,464143000.0,547630000.0,597405000.0,520997000.0,312149000.0,83567000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532000.0,2323000.0
,netCashUsedForInvestingActivites,-5801000.0,-301433000.0,-537584000.0,-113342000.0,-101253000.0,23070000.0,-380420000.0,-148913000.0,-3296000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,220948000.0,0.0,0.0,0.0,389949000.0,0.0,143386000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-37200000.0,9067000.0,5614000.0,-23645000.0,-26140000.0,-17744000.0,-15446000.0
,netCashUsedProvidedByFinancingActivities,4955000.0,3954000.0,573000000.0,14630000.0,13454000.0,-17351000.0,372564000.0,-8621000.0,133007000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,648000.0,-1686000.0,-1911000.0,1146000.0,-881000.0,-5135000.0,699000.0,-964000.0,-712000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,112868000.0,-183039000.0,173964000.0,39594000.0,11220000.0,64261000.0,68334000.0,-125951000.0,146093000.0
,cashAtEndOfPeriod,366969000.0,254101000.0,437140000.0,263176000.0,223582000.0,212362000.0,148101000.0,79767000.0,205718000.0
,cashAtBeginningOfPeriod,254101000.0,437140000.0,263176000.0,223582000.0,212362000.0,148101000.0,79767000.0,205718000.0,59625000.0
,operatingCashFlow,113066000.0,116126000.0,140459000.0,137160000.0,99900000.0,63677000.0,75491000.0,32547000.0,17094000.0
,capitalExpenditure,-25660000.0,-48857000.0,-12011000.0,-6670000.0,-7111000.0,-6301000.0,-4993000.0,-9228000.0,-5619000.0
,freeCashFlow,87406000.0,67269000.0,128448000.0,130490000.0,92789000.0,57376000.0,70498000.0,23319000.0,11475000.0
