date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY
,revenue,189722000000.0,174600000000.0,2225000000.0,2181000000.0,2171000000.0,2335000000.0,2378000000.0,2203000000.0,0.0,0.0,1677000000.0,1563000000.0,1365000000.0,65095000.0,24267000.0,19519000.0,9346000.0,0.0,7838932000000.0
,costOfRevenue,86645000000.0,80591000000.0,1018000000.0,1009000000.0,963000000.0,942000000.0,1008000000.0,939000000.0,0.0,0.0,773000000.0,755000000.0,648000000.0,34219000.0,12417000.0,9385000.0,9346000.0,0.0,7838932000000.0
,grossProfit,103077000000.0,94009000000.0,1206000000.0,1172000000.0,1208000000.0,1393000000.0,1371000000.0,1263000000.0,0.0,0.0,904000000.0,808000000.0,718000000.0,30875000.0,11849000.0,10133000.0,10735000.0,0.0,10230880000000.0
,grossProfitRatio,0.543305468000548,0.538424971363116,0.542022471910112,0.537368179734067,0.556425610317826,0.596573875802998,0.576534903280067,0.573309123921925,0.0,0.0,0.539057841383423,0.516954574536148,0.526007326007326,0.474306782394961,0.488276259941484,0.519135201598443,1.14861973036593,0.0,1.30513697529204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,16541000000.0,15410000000.0,226000000.0,281000000.0,301000000.0,269000000.0,280000000.0,207000000.0,0.0,0.0,114000000.0,84000000.0,79000000.0,2462000.0,2153000.0,2803000.0,1991000.0,0.0,1374893000000.0
,GeneralAndAdministrativeExpenses,0.0,50129000000.0,707000000.0,720000000.0,715000000.0,690000000.0,683000000.0,646000000.0,0.0,0.0,532000000.0,501000000.0,413000000.0,14051000.0,8028000.0,6774000.0,6562000.0,0.0,5020316000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,-12000000.0,-16000000.0,-13000000.0,-15000000.0,-24000000.0,0.0,0.0,-25000000.0,179000000.0,281000000.0,3031000.0,226000.0,845000.0,102000.0,0.0,489547000000.0
,operatingExpenses,70118000000.0,61239000000.0,63806000000.0,64332000000.0,64778000000.0,62550000000.0,58973000000.0,49822000000.0,38922000000.0,33994000000.0,27634000000.0,25729000000.0,25311000000.0,22050320000.0,19697670115.88,10434587300.63,10452575875.68,8673709739.55,6864977037.87
,costAndExpenses,156763000000.0,141830000000.0,1922000000.0,1998000000.0,1963000000.0,1888000000.0,1957000000.0,1768000000.0,0.0,0.0,1393000000.0,1519000000.0,1421000000.0,53763000.0,22824000.0,19807000.0,18001000.0,0.0,14723688000000.0
,interestExpense,970000000.0,983000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
