Date,2018-12-25,2017-12-26,2016-12-27,2015-12-29,2014-12-30,2013-12-31,2012-12-25
Depreciation & Amortization,24490000.0,18761000.0,14880000.0,11312000.0,8472000.0,6008000.0,3923000.0
Stock-based compensation,2714000.0,2518000.0,1870000.0,1200000.0,515000.0,260000.0,301000.0
Operating Cash Flow,42096000.0,33607000.0,34003000.0,29860000.0,23194000.0,15374000.0,11244000.0
Capital Expenditure,-43399000.0,-46037000.0,-32649000.0,-27659000.0,-24403000.0,-20234000.0,-14968000.0
Acquisitions and disposals,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-43399000.0,-46025000.0,-32649000.0,-27659000.0,-24403000.0,-20234000.0,-14968000.0
Issuance (repayment) of debt,-220000.0,-82000.0,-73000.0,-43000.0,-11488000.0,4754000.0,3903000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,92400000.0,77000.0,0.0
Dividend payments,-132000.0,-190000.0,-227000.0,-269000.0,0.0,0.0,0.0
Financing Cash Flow,-2080000.0,-3497000.0,-4153000.0,-4679000.0,50556000.0,4682000.0,3735000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-3383000.0,-15915000.0,-2799000.0,-2478000.0,49347000.0,-178000.0,11000.0
Free Cash Flow,-1303000.0,-12430000.0,1354000.0,2201000.0,-1209000.0,-4860000.0,-3724000.0
Net Cash/Marketcap,0.0897,0.1144,0.0952,0.076,0.0565,0.0565,0.0565
