date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,892381000.0,928830000.0,881682000.0,908385000.0
,costOfRevenue,12316000.0,14933000.0,0.0,0.0
,grossProfit,880065000.0,913897000.0,0.0,0.0
,grossProfitRatio,0.98619872005343,0.983922784578448,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,59889000.0,57869000.0,63508000.0,47683000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0
,otherExpenses,-879000.0,0.0,0.0,10412000.0
,operatingExpenses,427810000.0,359552000.0,351476000.0,349854000.0
,costAndExpenses,440126000.0,374485000.0,351476000.0,349854000.0
,interestExpense,223389000.0,208715000.0,201422000.0,220243000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,329924000.0,301683000.0,281279000.0,287591000.0
,EBITDA,782179000.0,856028000.0,811485000.0,846122000.0
,EBITDARatio,0.876507904135117,0.921619672060549,0.920382859126079,0.931457476730681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,452255000.0,554345000.0,530206000.0,558531000.0
,operatingIncomeRatio,0.506795864098406,0.596820731457856,0.601357405504479,0.614861539985799
,totalOtherIncomeExpensesNet,-66539000.0,-2642000.0,-32584000.0,-232634000.0
,incomeBeforeTax,162327000.0,343844000.0,296513000.0,105921000.0
,incomeBeforeTaxRatio,0.181903245362687,0.370190454658011,0.336303792070157,0.116603642728579
,incomeTaxExpense,4925000.0,2844000.0,3010000.0,3248000.0
,netIncome,159327000.0,341123000.0,281578000.0,100419000.0
,netIncomeRatio,0.178541452585835,0.367260962716536,0.319364578158565,0.110546739543255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.7,1.6,1.41,0.507838655190201
,EPSDiluted,0.7,1.58,1.4,0.485608588423038
,weightedAverageShsOut,227610000.0,213404000.0,200279000.0,197738000.0
,weightedAverageShsOutDil,227610000.0,222125000.0,209711000.0,206790000.0
