Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,8110979.0,7472793.0,4976364.0,3634000.0,2437401.0
Revenue Growth,0.0854012683075792,0.501657234076928,0.369390203632361,0.490932349662612,
Cost of Revenue,3262603.0,3153887.0,2101976.0,0.0,
Gross Profit,4848376.0,4318906.0,2874388.0,2731431.0,2437401.0
R&D Expenses,0.0,0.0,0.0,0.0,
SG&A Expense,2024446.0,1941880.0,1856179.0,1291373.0,
Operating Expenses,3422804.0,3641435.0,2808686.0,1142468.0,1307663.0
Operating Income,1425572.0,677471.0,65702.0,5763000.0,1129738.0
Interest Expense,897937.0,880834.0,456719.0,-456719.0,3395.0
Earnings before Tax,619448.0,-146290.0,384135.0,6114000.0,6088788.0
Income Tax Expense,0.0,0.0,0.0,0.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,
Net Income,619448.0,-146290.0,384135.0,6088788.0,
Preferred Dividends,0.0,0.0,0.0,0.0,
Net Income Com,619448.0,-146290.0,384135.0,6088788.0,
EPS,0.08,-0.02,0.05,0.82,
EPS Diluted,0.08,-0.02,0.05,0.82,
Weighted Average Shs Out,7692624.0,7619469.0,7416766.0,7417000.0,7416766.0
Weighted Average Shs Out (Dil),7622287.0,7619469.0,7417320.0,7416766.0,
Dividend per Share,0.26,0.26,0.26,0.0,
Gross Margin,0.5978,0.578,0.5776,0.7516,1.0
EBITDA Margin,0.359,0.326,0.36,2.499,
EBIT Margin,0.1871,0.0983,0.169,0.4372,2.4995
Profit Margin,0.076,-0.02,0.077,2.498,
Free Cash Flow margin,0.261,0.1702,-4.0729,1.5078,
EBITDA,2915743.0,2434099.0,1793361.0,6092183.0,
EBIT,1517385.0,734544.0,840854.0,1588963.0,6092183.0
Consolidated Income,619448.0,-146290.0,384135.0,6088788.0,
Earnings Before Tax Margin,0.0764,-0.0196,0.0772,1.6824,2.4981
Net Profit Margin,0.0764,-0.0196,0.0772,2.4981,
