Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,10553000000.0,10553000000.0,6873000000.0,6873000000.0,6497000000.0,6497000000.0,6394000000.0,6394000000.0,6265000000.0,6265000000.0,5535000000.0,4487000000.0,4235000000.0,3773000000.0
Revenue Growth,0,0.535428488287502,0,0.0578728643989534,0,0.0161088520487957,0,0.0205905826017558,0,0.131887985546522,0.233563628259416,0.059504132231405,0.122448979591837,0.0
Cost of Revenue,5999000000.0,3935000000.0,4392000000.0,2656000000.0,2749000000.0,2432000000.0,2740000000.0,2343000000.0,2512000000.0,2124000000.0,1962000000.0,1341000000.0,1253000000.0,1228000000.0
Gross Profit,4554000000.0,6618000000.0,2481000000.0,4217000000.0,3748000000.0,4065000000.0,3654000000.0,4051000000.0,3753000000.0,4141000000.0,3573000000.0,3146000000.0,2982000000.0,2545000000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
SG&A Expense,2620000000.0,2620000000.0,1768000000.0,1768000000.0,1690000000.0,1690000000.0,1669000000.0,1669000000.0,1692000000.0,1692000000.0,1575000000.0,1291000000.0,1183000000.0,1185000000.0
Operating Expenses,2620000000.0,4018000000.0,1768000000.0,2098000000.0,1690000000.0,2012000000.0,1669000000.0,1999000000.0,1692000000.0,2021000000.0,1575000000.0,1291000000.0,1183000000.0,1185000000.0
Operating Income,1934000000.0,2600000000.0,713000000.0,2119000000.0,2058000000.0,2053000000.0,1985000000.0,2052000000.0,2061000000.0,2120000000.0,1998000000.0,1855000000.0,1799000000.0,1360000000.0
Interest Expense,729000000.0,729000000.0,0.0,475000000.0,0.0,353000000.0,0.0,330000000.0,0.0,328000000.0,0.0,0.0,0.0,0.0
Earnings before Tax,1022000000.0,1022000000.0,-137000000.0,-137000000.0,1671000000.0,1671000000.0,1559000000.0,1559000000.0,1747000000.0,1747000000.0,1736000000.0,1518000000.0,1559000000.0,935000000.0
Income Tax Expense,341000000.0,341000000.0,176000000.0,176000000.0,453000000.0,453000000.0,511000000.0,511000000.0,610000000.0,610000000.0,659000000.0,562000000.0,425000000.0,288000000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income,594000000.0,614000000.0,-337000000.0,-313000000.0,1194000000.0,1217000000.0,1034000000.0,1047000000.0,1139000000.0,1135000000.0,1075000000.0,943000000.0,1132000000.0,653000000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1000000.0
Net Income Com,594000000.0,614000000.0,-337000000.0,-313000000.0,1194000000.0,1217000000.0,1034000000.0,1047000000.0,1139000000.0,1135000000.0,1075000000.0,943000000.0,1132000000.0,653000000.0
EPS,16.65,0.86,-0.59,-0.59,1.97,1.97,1.59,1.59,1.67,1.67,3.01,2.51,2.82,1.53
EPS Diluted,16.58,0.86,-0.59,-0.59,1.96,1.96,1.58,1.58,1.66,1.66,2.97,2.48,2.8,1.52
Weighted Average Shs Out,498000000.0,498000000.0,384000000.0,384000000.0,401000000.0,401000000.0,432000000.0,432000000.0,454000000.0,454000000.0,357000000.0,376000000.0,401000000.0,429000000.0
Weighted Average Shs Out (Dil),688000000.0,688000000.0,576000000.0,576000000.0,610000000.0,610000000.0,656000000.0,656000000.0,687000000.0,687000000.0,361000000.0,380000000.0,405000000.0,429000000.0
Dividend per Share,0.110465116279,,0.0520833333333,,0.0360655737705,,0.0640243902439,,0.0,,0.0,0.0,0.0,0.0
Gross Margin,0.431536056098,0.62712025016583,0.360977738979,0.61356030845337,0.576881637679,0.62567338771741,0.571473256178,0.63356271504535,0.599042298484,0.6609736632083,0.645528455285,0.701136616893,0.704132231405,0.674529552081
