Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,49000000.0,67000000.0,82000000.0,77000000.0,59000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,32000000.0,31000000.0,28000000.0,25000000.0,15000000.0
Inventories,7000000.0,6000000.0,6000000.0,6000000.0,7000000.0
Total current assets,648000000.0,605000000.0,539000000.0,479000000.0,447000000.0
Property, Plant & Equipment Net,248000000.0,235000000.0,201000000.0,192000000.0,184000000.0
Goodwill and Intangible Assets,385000000,358000000,329000000,276000000,251000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,626000000.0,643000000.0,637000000.0,634000000.0,438000000.0
Total assets,743000000.0,715000000.0,676000000.0,602000000.0,623000000.0
Payables,8000000.0,7000000.0,8000000.0,5000000.0,9000000.0
Short-term debt,4000000.0,9000000.0,8000000.0,8000000.0,83000000.0
Total current liabilities,70000000.0,75000000.0,83000000.0,61000000.0,144000000.0
Long-term debt,561000000.0,581000000.0,594000000.0,602000000.0,399000000.0
Total debt,561000000.0,581000000.0,594000000.0,602000000.0,399000000.0
Deferred revenue,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Tax Liabilities,30000000.0,26000000.0,22000000.0,14000000.0,27000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,626000000.0,643000000.0,637000000.0,634000000.0,438000000.0
Total liabilities,696000000.0,718000000.0,720000000.0,695000000.0,581000000.0
Other comprehensive income,-5000000.0,-4000000.0,-4000000.0,-6000000.0,-6000000.0
Retained earnings (deficit),-108000000.0,-156000000.0,-192000000.0,-238000000.0,-100000000.0
Total shareholders equity,46000000.0,-4000000.0,-44000000.0,-92000000.0,42000000.0
Investments,,,,,
Net Debt,516000000,523000000,520000000,533000000,423000000
Other Assets,21000000,18000000,31000000,25000000,109000000
Other Liabilities,59000000,60000000,68000000,52000000,53000000
