date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-31_FY,2008-03-31_FY,2007-12-31_FY,2007-03-31_FY,2006-12-31_FY
,revenue,248234000.0,299255000.0,359111000.0,321139000.0,221712000.0,187296000.0,118223000.0,59180730.0,27053770.0,7800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,39330000.0,43081000.0,36386000.0,35016000.0,29453000.0,20202000.0,12665000.0,9328110.0,5188380.0,3200000.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,208904000.0,256174000.0,322725000.0,286123000.0,192259000.0,167094000.0,105558000.0,49852620.0,21865390.0,4600000.0,-900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.841560785387981,0.856039163923744,0.898677567660139,0.890963103204531,0.867156491304034,0.89213864684777,0.892871945391337,0.842379267710959,0.808219704684412,0.58974358974359,-1.125,0.7,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,11715000.0,10782000.0,15765000.0,17900000.0,14341000.0,8413000.0,7050000.0,4843460.0,2884550.0,2600000.0,2800000.0,2600000.0,4000000.0,2000000.0,0.0,100000.0,0.0
,GeneralAndAdministrativeExpenses,181022000.0,193982000.0,252628000.0,216019000.0,170112000.0,133384000.0,90480000.0,46225660.0,19590450.0,11800000.0,6800000.0,3500000.0,8000000.0,8700000.0,0.0,600000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3000.0,0.0,527000.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,253275000.0,276888000.0,326649000.0,239697000.0,194162000.0,142730000.0,98458000.0,52123085.0,23855233.0,14366868.0,9601466.0,5800000.0,11978822.0,10672407.0,0.0,700000.0,0.0
,costAndExpenses,292605000.0,320415000.0,363035000.0,275964000.0,220828000.0,162932000.0,111123000.0,61819300.0,32409160.0,17500000.0,11300000.0,5800000.0,12000000.0,17800000.0,36809.0,700000.0,16148.0
,interestExpense,7941000.0,-4708000.0,527000.0,-87000.0,339000.0,86000.0,48000.0,45233.0,592892.0,432970.0,599649000.0,242634000.0,100000.0,500000.0,2051.0,0.0,590.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1073000.0,7585000.0,6916000.0,5765000.0,5470000.0,2732000.0,2125000.0,1691220.0,1845610.0,1790000.0,1110000.0,840000.0,1100000.0,500000.0,0.0,20000.0,0.0
,EBITDA,-43298000.0,-13575000.0,2992000.0,50940000.0,6354000.0,27096000.0,9225000.0,-947350.0,-3509780.0,-8010000.0,-9390000.0,-4960000.0,-10900000.0,-17300000.0,-36809.0,-680000.0,-16148.0
,EBITDARatio,-0.174424132068935,-0.0453626505822793,0.00833168574618989,0.158622901609583,0.0286588006061918,0.144669400307535,0.0780305016790303,-0.0160077444127506,-0.129733490008971,-1.02692307692308,-11.7375,-6792.74125,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-44371000.0,-21160000.0,-3924000.0,45175000.0,884000.0,24364000.0,7100000.0,-2638570.0,-5355390.0,-9800000.0,-10500000.0,-5800000.0,-12000000.0,-17800000.0,-36809.0,-700000.0,-16148.0
,operatingIncomeRatio,-0.178746666451816,-0.0707089271691367,-0.0109269835788934,0.140671173541675,0.00398715450674749,0.130082863488809,0.0600559958722076,-0.0445849518922798,-0.197953556934948,-1.25641025641026,-13.125,-7215.1275,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-9231000.0,283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1300000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-61543000.0,-25585000.0,-3397000.0,45088000.0,545000.0,24278000.0,7052000.0,-4012240.0,-7662380.0,-10200000.0,-11400000.0,-8300000.0,-11900000.0,-17400000.0,-38860.0,-700000.0,-16738.0
,incomeBeforeTaxRatio,-0.247923330405988,-0.0854956475246863,-0.00945947074859862,0.140400262814544,0.00245814389839071,0.129623697249274,0.0596499835057476,-0.0677963925081695,-0.283227808915356,-1.30769230769231,-14.25,-10369.58625,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-12259000.0,-5000.0,26582000.0,-7639000.0,155000.0,-5168000.0,832000.0,99610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-49284000.0,-25580000.0,-29979000.0,64727000.0,390000.0,29446000.0,6220000.0,-4111850.0,-7662380.0,-10200000.0,-11400000.0,-8300000.0,-11900000.0,-17400000.0,-38860.0,-700000.0,-16738.0
,netIncomeRatio,-0.198538475793002,-0.0854789393660925,-0.0834811520671881,0.201554467068777,0.00175903875297683,0.157216384759952,0.052612435820441,-0.0694795417359671,-0.283227808915356,-1.30769230769231,-14.25,-10369.58625,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
