Date,2019-09-28,2018-09-29,2017-09-30,2016-10-01,2015-10-03
Revenue,1260823000.0,1137008000.0,992526000.0,901284000.0,843524000.0
Revenue Growth,0.108895451922942,0.145569990106053,0.101235570585964,0.0684746373547166,
Cost of Revenue,733480000.0,647700000.0,536461000.0,497885000.0,461387000.0
Gross Profit,527343000.0,489308000.0,456065000.0,403399000.0,382137000.0
R&D Expenses,171174000.0,142109000.0,124394000.0,107729000.0,100653000.0
SG&A Expense,350470000.0,356074000.0,347280000.0,326543000.0,337232000.0
Operating Expenses,521644000.0,498183000.0,471674000.0,434272000.0,437885000.0
Operating Income,5699000.0,-8875000.0,-15609000.0,-30873000.0,-55748000.0
Interest Expense,2499000.0,0.0,4260000.0,2489000.0,156000.0
Earnings before Tax,-1076000.0,-14548000.0,-16508000.0,-35570000.0,-65535000.0
Income Tax Expense,3690000.0,1056000.0,-2291000.0,2644000.0,3242000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-4766000.0,-15604000.0,-14217000.0,-38214000.0,-68777000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-4766000.0,-15604000.0,-14217000.0,-38214000.0,-68777000.0
EPS,-0.05,-0.24,-0.25,-0.71,-1.34
EPS Diluted,-0.05,-0.24,-0.25,-0.71,-1.34
Weighted Average Shs Out,103783006.0,65706215.0,98385000.0,98385000.0,
Weighted Average Shs Out (Dil),103783006.0,65706215.0,56314546.0,53873051.0,51253161.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.41825299824,0.430347016028,0.4595,0.4476,0.453
EBITDA Margin,0.0333900951997,0.0268467768037,0.023,0.001,-0.044
EBIT Margin,0.00452006348234,-0.00780557392736,-0.0123,-0.0367,-0.0775
Profit Margin,-0.0037800706364,-0.0137237380916,-0.014,-0.042,-0.082
Free Cash Flow margin,0.0772622326845,-0.00455317816585,0.0306,-0.0102,-0.032
EBITDA,42099000.0,30525000.0,22766000.0,1242000.0,-37521000.0
EBIT,5699000.0,-8875000.0,-12248000.0,-33081000.0,-65379000.0
Consolidated Income,-4766000.0,-15604000.0,-14217000.0,-38214000.0,-68777000.0
Earnings Before Tax Margin,-0.00085341082769,-0.0127949847319,-0.0166,-0.0395,-0.0777
Net Profit Margin,-0.0037800706364,-0.0137237380916,-0.0143,-0.0424,-0.0815
