date,,2020-12-31_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,revenue,5505788000.0,5692598000.0,5366325000.0,5142272000.0,4796473000.0,4425267000.0,3402700000.0,2910700000.0,2665400000.0,2203153000.0,1850200000.0,1671900000.0,1676000000.0,1519900000.0,1378000000.0,1160785000.0,926400000.0,839600000.0,751900000.0,542600000.0,404500000.0,340200000.0,330900000.0,245000000.0,189100000.0,186900000.0,155900000.0,117200000.0,98300000.0,75000000.0,51300000.0,56700000.0,40300000.0,33000000.0,17300000.0
,costOfRevenue,932941000.0,1071041000.0,937348000.0,854091000.0,779116000.0,750781000.0,604400000.0,514700000.0,608200000.0,441672000.0,320400000.0,281200000.0,296100000.0,280100000.0,291000000.0,254686000.0,196300000.0,194300000.0,162100000.0,115600000.0,90100000.0,95000000.0,89500000.0,71900000.0,58900000.0,90000000.0,76200000.0,72800000.0,65000000.0,35800000.0,30600000.0,39900000.0,26900000.0,20400000.0,7800000.0
,grossProfit,4572847000.0,4621557000.0,4428977000.0,4288181000.0,4017357000.0,3674486000.0,2798300000.0,2396000000.0,2057200000.0,1761481000.0,1529900000.0,1390700000.0,1380000000.0,1239800000.0,1087100000.0,906099000.0,730000000.0,645300000.0,589700000.0,398100000.0,287900000.0,223700000.0,232700000.0,167700000.0,121400000.0,96900000.0,79700000.0,44400000.0,33300000.0,39200000.0,20700000.0,16800000.0,13400000.0,12600000.0,9500000.0
,grossProfitRatio,0.83055268383018,0.811853744107699,0.825327761550037,0.83390785240454,0.837564810643154,0.830342214379381,0.822376348194081,0.823169684268389,0.771816612891123,0.799527313808891,0.826883580153497,0.831808122495365,0.823389021479714,0.815711559971051,0.788896952104499,0.780591582420517,0.787996545768566,0.768580276322058,0.78427982444474,0.733689642462219,0.711742892459827,0.657554379776602,0.703233605318827,0.684489795918367,0.641988365943945,0.518459069020867,0.511225144323284,0.378839590443686,0.338758901322482,0.522666666666667,0.403508771929825,0.296296296296296,0.332506203473945,0.381818181818182,0.549132947976879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,749007000.0,509722000.0,473435000.0,431796000.0,551418000.0,420604000.0,289400000.0,244100000.0,219600000.0,286801000.0,203900000.0,207400000.0,221400000.0,217100000.0,201200000.0,211455000.0,171600000.0,156200000.0,129600000.0,100200000.0,78400000.0,72700000.0,59800000.0,44100000.0,35900000.0,30200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,491586000.0,3195936000.0,2883165000.0,2632088000.0,392454000.0,2262024000.0,1642400000.0,1481200000.0,1184200000.0,144920000.0,897700000.0,827600000.0,828600000.0,765100000.0,673900000.0,547826000.0,447000000.0,411000000.0,369300000.0,265300000.0,198800000.0,168800000.0,143000000.0,106900000.0,83700000.0,17300000.0,35900000.0,17000000.0,14200000.0,29800000.0,15200000.0,8700000.0,7000000.0,5700000.0,6600000.0
,SellingAndMarketingExpenses,2582615000.0,0.0,0.0,0.0,2071926000.0,0.0,0.0,0.0,0.0,869962000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1251000.0,-1000.0,2493696000.0,2378284000.0,-3352000.0,-1000.0,1485454000.0,1243160000.0,1075948000.0,0.0,-560000.0,367000.0,-510000.0,-1385000.0,1377000.0,0.0,-3544000.0,-6875000.0,-10195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3878803000.0,4020888000.0,3654192000.0,3327710000.0,3106344000.0,2893349000.0,2035200000.0,1820000000.0,1485600000.0,1301683000.0,1170500000.0,1098700000.0,1101000000.0,1035700000.0,920900000.0,759281000.0,618600000.0,567200000.0,508800000.0,485500000.0,288800000.0,242900000.0,207900000.0,151000000.0,119600000.0,59700000.0,46000000.0,23400000.0,19500000.0,33400000.0,18000000.0,11100000.0,8600000.0,6600000.0,7100000.0
,costAndExpenses,4811744000.0,5091929000.0,4591540000.0,4181801000.0,3885460000.0,3644130000.0,2639600000.0,2334700000.0,2093800000.0,1743355000.0,1490900000.0,1379900000.0,1397100000.0,1315800000.0,1211900000.0,1013967000.0,814900000.0,761500000.0,670900000.0,601100000.0,378900000.0,337900000.0,297400000.0,222900000.0,178500000.0,149700000.0,122200000.0,96200000.0,84500000.0,69200000.0,48600000.0,51000000.0,35500000.0,27000000.0,14900000.0
,interestExpense,29080000.0,14469000.0,7987000.0,8012000.0,4479000.0,11820000.0,3993000.0,4226000.0,5068000.0,5341000.0,3400000.0,-308000.0,-3056000.0,-1269000.0,697000.0,0.0,6152000.0,7017000.0,5555000.0,-4800000.0,146500000.0,-3400000.0,-300000.0,2300000.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,55595000.0,687966000.0,642591000.0,580723000.0,90546000.0,452225000.0,302400000.0,263500000.0,222600000.0,212556000.0,193300000.0,189600000.0,170500000.0,152800000.0,125300000.0,114055000.0,90800000.0,69300000.0,57300000.0,47300000.0,38000000.0,31400000.0,25400000.0,18100000.0,15500000.0,12200000.0,10100000.0,6400000.0,5300000.0,3600000.0,2800000.0,2400000.0,1600000.0,900000.0,500000.0
,EBITDA,749639000.0,1288635000.0,1417376000.0,1541194000.0,1001559000.0,1233362000.0,1065500000.0,839500000.0,794300000.0,672354000.0,552600000.0,481600000.0,449400000.0,356900000.0,291500000.0,260873000.0,202300000.0,147400000.0,138200000.0,-11200000.0,63600000.0,33700000.0,58900000.0,40300000.0,26100000.0,49400000.0,43800000.0,27400000.0,19100000.0,9400000.0,5500000.0,8100000.0,6400000.0,6900000.0,2900000.0
,EBITDARatio,0.136154715728248,0.226370279440073,0.264124144549575,0.299710711529845,0.208811557992717,0.278709058685047,0.313133687953684,0.288418593465489,0.298004051924664,0.305178078871508,0.298670414009296,0.288055505712064,0.268138424821002,0.234818080136851,0.211538461538462,0.224738431320184,0.21837219343696,0.17555979037637,0.183801037371991,-0.0206413564319941,0.157231149567367,0.0990593768371546,0.177999395587791,0.164489795918367,0.13802221047065,0.264312466559658,0.280949326491341,0.233788395904437,0.194303153611394,0.125333333333333,0.107212475633528,0.142857142857143,0.158808933002481,0.209090909090909,0.167630057803468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
