date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7067000000.0,9843000000.0,6220000000.0,2394000000.0,3920000000.0,4442000000.0,11920000000.0,4404000000.0,6168000000.0,6272000000.0,861000000.0,12901300000.0,7808400000.0,3275400000.0,4433800000.0,4631300000.0,5813400000.0,6830900000.0,7149500000.0,7281800000.0,6821700000.0,5890500000.0,5248200000.0,4614100000.0,3881300000.0,3335200000.0,2997000000.0
,depreciationAndAmortization,3625000000.0,3652000000.0,4519000000.0,4637000000.0,5441000000.0,6375000000.0,6691000000.0,6988000000.0,6978000000.0,7427000000.0,7381000000.0,2576000000.0,1631200000.0,1988200000.0,2268400000.0,1708100000.0,1450700000.0,1314200000.0,1488300000.0,1463800000.0,1277300000.0,1144800000.0,1015100000.0,1034300000.0,927100000.0,859200000.0,875500000.0
,deferredIncomeTax,-668000000.0,-556000000.0,-509000000.0,-2621000000.0,-1521000000.0,-764000000.0,-2600000000.0,-330000000.0,669000000.0,-1537000000.0,-1092000000.0,1820200000.0,530100000.0,-1781900000.0,-530200000.0,9000000.0,48900000.0,131700000.0,444800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96500000.0
,stockBasedCompensation,475000000.0,417000000.0,348000000.0,312000000.0,300000000.0,299000000.0,278000000.0,276000000.0,335000000.0,369000000.0,509000000.0,415500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-4590000000.0,1594000000.0,-2483000000.0,-7258000000.0,2849000000.0,-3846000000.0,-3410000000.0,1308000000.0,-427000000.0,3513000000.0,745100000.0,7691700000.0,2199000000.0,279700000.0,-5238300000.0,6014700000.0,-226500000.0,-501100000.0,1041300000.0,-2226400000.0,1143400000.0,-1659300000.0,1515300000.0,-253000000.0,-30600000.0,1454900000.0,564400000.0
,accountsReceivables,-1002000000.0,294000000.0,-418000000.0,297000000.0,-619000000.0,-480000000.0,-554000000.0,436000000.0,349000000.0,-1168000000.0,-1089000000.0,165200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-855000000.0,-508000000.0,-911000000.0,-145000000.0,206000000.0,805000000.0,79000000.0,-365000000.0,-482000000.0,-678000000.0,1990000000.0,1211300000.0,-452100000.0,-40700000.0,226500000.0,125600000.0,331900000.0,-435300000.0,166400000.0,-557500000.0,-210100000.0,-223000000.0,-409500000.0,-53500000.0,-267600000.0,-271800000.0,-26200000.0
,accountsPayables,724000000.0,399000000.0,230000000.0,254000000.0,278000000.0,-37000000.0,593000000.0,522000000.0,-302000000.0,182000000.0,124000000.0,-45200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-2879000000.0,5263000000.0,3669000000.0,6152000000.0,13410000000.0,10561000000.0,14407000000.0,17817000000.0,16509000000.0,16936000000.0,13423000000.0,12677900000.0,4986200000.0,2787200000.0,2507500000.0,7745800000.0,1731100000.0,1957600000.0,2458700000.0,1417400000.0,3643800000.0,2500400000.0,4159700000.0,2644400000.0,2897400000.0,2928000000.0,1473100000.0
,otherNonCashItems,2611000000.0,1177000000.0,1628000000.0,769000000.0,938000000.0,1437000000.0,-95000000.0,399000000.0,28000000.0,323000000.0,377000000.0,0.0,348000000.0,5180200000.0,1075000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2126600000.0,-19900000.0,10400000.0,-43000000.0,-3500000.0
,netCashProvidedByOperatingActivites,10253000000.0,13440000000.0,10922000000.0,6447000000.0,10376000000.0,12421000000.0,7860000000.0,11654000000.0,10022000000.0,12383000000.0,10822000000.0,3392000000.0,6571700000.0,6999200000.0,6765200000.0,7608500000.0,8799100000.0,9862400000.0,9528700000.0,9079900000.0,7687300000.0,6130700000.0,5328300000.0,6316600000.0,5427700000.0,2944200000.0,4139900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1460600000.0,-1298300000.0,-1011000000.0,-980200000.0,-1402700000.0,-1726100000.0,-1915900000.0,-2369700000.0,-2724700000.0,-2727800000.0,-2560500000.0,-1973400000.0,-1448800000.0,-1196700000.0,-1005500000.0,-1009300000.0
,acquisitionsNet,-6606000000.0,-4954000000.0,-431000000.0,-396000000.0,-780000000.0,-7428000000.0,11239000000.0,-200000000.0,0.0,-50000000.0,-256000000.0,-12973000000.0,0.0,-1136000000.0,-405000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1095000000.0,-3202000000.0,-7994000000.0,-10739000000.0,-15651000000.0,-16681000000.0,-24944000000.0,-17991000000.0,-12841000000.0,-7325000000.0,-7197000000.0,-3070800000.0,-11967300000.0,-10132700000.0,-20044300000.0,-125308400000.0,-82256400000.0,-61586900000.0,-37555000000.0,-34780400000.0,-28637100000.0,-42211200000.0,-29675400000.0,-22986700000.0,-15719100000.0,-13772300000.0,-14814500000.0
,salesMaturitiesOfInvestments,2812000000.0,8622000000.0,15252000000.0,15664000000.0,14353000000.0,20413000000.0,15533000000.0,16298000000.0,7783000000.0,6324000000.0,4561000000.0,10941900000.0,11065800000.0,10860200000.0,16143800000.0,128981400000.0,82363800000.0,60823400000.0,35913800000.0,33383000000.0,27667500000.0,40308700000.0,28618900000.0,22075400000.0,15079200000.0,12430100000.0,15082300000.0
,otherInvestingActivites,130000000.0,378000000.0,102000000.0,38000000.0,482000000.0,221000000.0,115000000.0,293000000.0,207000000.0,-116000000.0,426000000.0,5718100000.0,365400000.0,-1390600000.0,-3000000.0,-3100000.0,-6600000.0,-25000000.0,-100000.0,-190200000.0,56100000.0,1646000000.0,432300000.0,-152600000.0,-142700000.0,-295700000.0,709100000.0
