date,,2020-11-28_FY,2019-11-30_FY,2018-12-01_FY,2017-12-02_FY,2016-12-03_FY,2015-11-28_FY,2014-11-29_FY,2013-11-30_FY,2012-12-01_FY,2011-12-03_FY,2010-11-27_FY,2009-11-28_FY,2008-11-29_FY,2007-12-01_FY,2006-12-02_FY,2005-12-03_FY,2004-11-27_FY,2003-11-29_FY,2002-11-30_FY,2001-12-01_FY,2000-12-02_FY,1999-11-27_FY,1998-11-28_FY,1997-11-29_FY,1996-11-30_FY,1995-11-30_FY,1994-11-30_FY,1993-11-30_FY,1992-11-30_FY,1991-11-30_FY,1990-11-30_FY,1989-11-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,200277000.0,130817000.0,171208000.0,59418000.0,121663000.0,86680000.0,49800000.0,96761000.0,125600000.0,89100000.0,70900000.0,83700000.0,18900000.0,102200000.0,134200000.0,61600000.0,35600000.0,38600000.0,28176000.0,44400000.0,49200000.0,43400000.0,16000000.0,36900000.0,45400000.0,28700000.0,30900000.0,10000000.0,35600000.0,27700000.0,21100000.0,15700000.0
,depreciationAndAmortization,68226000.0,141206000.0,145126000.0,87315000.0,77684000.0,75289000.0,70500000.0,61657000.0,57400000.0,41300000.0,41200000.0,46700000.0,46200000.0,50300000.0,48500000.0,55500000.0,56000000.0,54100000.0,57544000.0,54400000.0,52200000.0,50800000.0,49500000.0,46800000.0,47000000.0,41200000.0,33400000.0,29700000.0,31600000.0,28700000.0,27600000.0,23900000.0
,deferredIncomeTax,-24730000.0,-29028000.0,-47446000.0,-21660000.0,6860000.0,6645000.0,4200000.0,9648000.0,-16800000.0,5400000.0,9300000.0,34000000.0,-28300000.0,3600000.0,-8700000.0,-4800000.0,11200000.0,0.0,-217000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,1400000.0
,stockBasedCompensation,16914000.0,24003000.0,17113000.0,17503000.0,13344000.0,14156000.0,13376000.0,12317000.0,9728000.0,7741000.0,6405000.0,5668000000.0,3898000000.0,3062000000.0,13234000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1561000.0,-52591000.0,-108880000.0,233267000.0,-32117000.0,3626000.0,13984000.0,-15284000.0,107600000.0,39300000.0,64600000.0,-11400000.0,-89100000.0,11500000.0,6200000.0,60200000.0,11800000.0,54472000.0,-5672000.0,-8700000.0,34200000.0,1500000.0,1000000.0,30100000.0,-400000.0,-7900000.0,-24300000.0,-15900000.0,4300000.0,-8700000.0,2900000.0,-4400000.0
,accountsReceivables,-14842000.0,-25632000.0,-39429000.0,-26826000.0,1874000.0,-12038000.0,-18893000.0,-7281000.0,-17341000.0,-21862000.0,-17461000.0,15691000000.0,-8127000000.0,20993000000.0,13638000000.0,11912000.0,-8374000.0,-27300000.0,0.0,9200000.0,23900000.0,-1800000.0,-37300000.0,-12900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,15708000.0,19584000.0,-17068000.0,-10560000.0,-3495000.0,-4588000.0,-36227000.0,-11797000.0,-17081000.0,-12955000.0,-5190000.0,35686000000.0,-12644000000.0,-12648000000.0,14440000000.0,7053000.0,-4253000.0,-3600000.0,1669000.0,12600000.0,-5200000.0,10000000.0,-7900000.0,500000.0,7700000.0,-2300000.0,-15200000.0,-10000000.0,-5000000.0,-1800000.0,-9200000.0,-3300000.0
,accountsPayables,0.0,11553000.0,25401000.0,44365000.0,-12292000.0,5794000.0,-14544000.0,16258000.0,-4845000.0,13329000.0,-8762000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3700000.0,0.0,12500000.0,5600000.0,-2600000.0,-7800000.0,-3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,489644000.0,491205000.0,543796000.0,652676000.0,419409000.0,451526000.0,447900000.0,433916000.0,449200000.0,341600000.0,302300000.0,237700000.0,249100000.0,338200000.0,326700000.0,320500000.0,260300000.0,248500000.0,194028000.0,199700000.0,208400000.0,174200000.0,172700000.0,171700000.0,141600000.0,142000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,29455000.0,735000.0,13821000.0,14132000.0,4531000.0,27700000.0,-17725000.0,-70600000.0,-15700000.0,-300000.0,-136600000.0,75600000.0,-18800000.0,63700000.0,-7200000.0,400000.0,-2800000.0,-1492000.0,-800000.0,-4400000.0,-5500000.0,3800000.0,-3100000.0,100000.0,0.0,-100000.0,-2700000.0,3500000.0,2400000.0,200000.0,0.0
,netCashProvidedByOperatingActivites,331559000.0,269177000.0,253312000.0,166325000.0,195688000.0,205235000.0,29700000.0,132693000.0,94700000.0,102500000.0,74100000.0,71400000.0,28100000.0,123500000.0,298700000.0,125800000.0,123200000.0,59700000.0,82324000.0,89700000.0,78000000.0,113700000.0,52000000.0,68600000.0,81300000.0,78800000.0,50800000.0,46900000.0,82500000.0,56800000.0,62600000.0,41300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-87288000.0,-61982000.0,-68263000.0,-54934000.0,-63310000.0,-58624000.0,-139794000.0,-126675000.0,-35913000.0,-36032000.0,-35910000.0,-22738000000.0,-19959000000.0,-20890000000.0,-21144000000.0,-25455000.0,-31260000.0,-39300000.0,-36278000.0,-30700000.0,-49000000.0,-56300000.0,-62300000.0,-69200000.0,-89800000.0,-90700000.0,-65000000.0,-53300000.0,-34500000.0,-30000000.0,-31500000.0,-42700000.0
,acquisitionsNet,-10000000.0,52000000.0,3499000.0,-1745415000.0,-52547000.0,-217572000.0,-26334000.0,-9000000.0,-412606000.0,-6000000.0,-27573000.0,-4000000.0,-6000000.0,-1000000.0,-312000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-4688000.0,-23081000.0,-23228000.0,-19290000.0,-15510000.0,0.0,-4333000.0,-8510000.0,-377000.0,0.0,0.0,-12000000000.0,0.0,-2611000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0,0.0
