date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,150139000.0,114324000.0,112903000.0,55272000.0,64896000.0
,depreciationAndAmortization,60629000.0,51572000.0,42689000.0,37456000.0,26166000.0
,deferredIncomeTax,-7953000.0,-4251000.0,4456000.0,4178000.0,-1239000.0
,stockBasedCompensation,6934000.0,5878000.0,7161000.0,6377000.0,5041000.0
,changeInWorkingCapital,64836000.0,27013000.0,17353000.0,-20606000.0,-11673000.0
,accountsReceivables,38486000.0,-49508000.0,-68621000.0,-37799000.0,7038000.0
,inventory,-1457000.0,2366000.0,-1538000.0,-584000.0,213000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,19434000.0,142642000.0,115629000.0,98276000.0,118882000.0
,otherNonCashItems,11925000.0,-52508000.0,-37372000.0,31413000.0,7997000.0
,netCashProvidedByOperatingActivites,286510000.0,142028000.0,147190000.0,114090000.0,91188000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-24131000.0,-31750000.0,-27268000.0,-35467000.0,-23217000.0
,acquisitionsNet,-185941000.0,-194859000.0,-70140000.0,-94860000.0,-57163000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,2270000.0,2159000.0,1698000.0,1359000.0,1062000.0
,netCashUsedForInvestingActivites,-207802000.0,-224450000.0,-95710000.0,-128968000.0,-79318000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-287534000.0,-231784000.0,-120127000.0,-133091000.0,-154843000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-30120000.0,-19550000.0,-28533000.0,-9007000.0,-13088000.0
,dividendsPaid,-15499000.0,-14543000.0,-12268000.0,-10987000.0,-10264000.0
,otherFinancingActivites,258553000.0,353467000.0,118526000.0,172431000.0,141935000.0
,netCashUsedProvidedByFinancingActivities,-74600000.0,87590000.0,-42402000.0,19346000.0,-36260000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4108000.0,5168000.0,9078000.0,4468000.0,-24390000.0
,cashAtEndOfPeriod,54896000.0,50788000.0,45620000.0,36542000.0,32074000.0
,cashAtBeginningOfPeriod,50788000.0,45620000.0,36542000.0,32074000.0,56464000.0
,operatingCashFlow,286510000.0,142028000.0,147190000.0,114090000.0,91188000.0
,capitalExpenditure,-24131000.0,-31750000.0,-27268000.0,-35467000.0,-23217000.0
,freeCashFlow,262379000.0,110278000.0,119922000.0,78623000.0,67971000.0
