date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,383634000.0,257198000.0,193317000.0,302771000.0,258385000.0,252440000.0,168067000.0,140036000.0,108482000.0,130180000.0,135126000.0
,costOfRevenue,266568000.0,150831000.0,112233000.0,222540000.0,184908000.0,192330000.0,121164000.0,97962000.0,67650000.0,89487000.0,98324000.0
,grossProfit,117066000.0,106367000.0,81084000.0,80231000.0,73477000.0,60110000.0,46903000.0,42074000.0,40832000.0,40693000.0,36802000.0
,grossProfitRatio,0.305150221304681,0.413560758637314,0.419435435062617,0.264989051131053,0.284370222729648,0.238115987957534,0.279073226748856,0.300451312519638,0.376394240519164,0.312590259640498,0.272353211077069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,12905000.0,12392000.0,11431000.0,10435000.0,9552000.0,8397000.0,7711000.0,6937000.0,3232000.0,3728000.0,2523000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,515000.0,585000.0,388000.0,131000.0,147000.0,-110000.0,-113000.0,297000.0,777000.0,258000.0,168000.0
,operatingExpenses,73719000.0,67333000.0,51344000.0,47756000.0,44880000.0,31550000.0,25280000.0,21835000.0,16141000.0,16722000.0,14681000.0
,costAndExpenses,340287000.0,218164000.0,163577000.0,270296000.0,229788000.0,223880000.0,146444000.0,119797000.0,83791000.0,106209000.0,113005000.0
,interestExpense,31035000.0,31344000.0,19087000.0,17439000.0,16466000.0,13333000.0,10648000.0,12303000.0,16561000.0,18134000.0,18208000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,60558000.0,54941000.0,39913000.0,37321000.0,35328000.0,23153000.0,17569000.0,14898000.0,12909000.0,12994000.0,12158000.0
,EBITDA,103905000.0,93975000.0,69653000.0,69796000.0,63925000.0,51713000.0,39192000.0,35137000.0,37600000.0,36965000.0,34279000.0
,EBITDARatio,0.270844085769249,0.365379979626591,0.360304577455682,0.230524059437661,0.24740213247673,0.204852638250673,0.233192714810165,0.250914050672684,0.346601279474936,0.283952988170226,0.253681748886225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,43347000.0,39034000.0,29740000.0,32475000.0,28597000.0,28560000.0,21623000.0,20239000.0,24691000.0,23971000.0,22121000.0
,operatingIncomeRatio,0.112990506576581,0.151766343439685,0.153840583083743,0.107259281767408,0.110675929330263,0.113135794644272,0.128657023686982,0.144527121597304,0.227604579561586,0.184137348286987,0.163706466557139
,totalOtherIncomeExpensesNet,4523000.0,862000.0,2081000.0,8537000.0,27739000.0,15796000.0,1854000.0,6790000.0,777000.0,-3190000.0,168000.0
,incomeBeforeTax,36676000.0,31767000.0,23463000.0,30650000.0,43098000.0,31149000.0,12829000.0,14726000.0,8907000.0,2647000.0,4081000.0
,incomeBeforeTaxRatio,0.0956015368815069,0.123511846903942,0.121370598550567,0.101231623900572,0.166797608220291,0.12339169703692,0.0763326530490816,0.105158673483961,0.0821057871351929,0.0203333845444769,0.0302014416174533
