Date,2018-04-30,2017-04-30,2016-04-30,2015-04-30,2014-04-30,2013-04-30,2012-04-30,2011-04-30,2010-04-30
Revenue,74552526.0,74458949.0,70234356.0,64349553.0,62807394.0,65923918.0,55628634.0,42536302.0,22025988.0
Revenue Growth,0.0013,0.0601,0.0915,0.0246,-0.0473,0.1851,0.3078,0.9312,2.7534
Cost of Revenue,43278002.0,42682717.0,39093263.0,36891054.0,37195319.0,37854724.0,29798856.0,22204940.0,11413919.0
Gross Profit,31274524.0,31776232.0,31141093.0,27458499.0,25612075.0,28069194.0,25829778.0,20331362.0,10612069.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,25733359.0,25597256.0,23898456.0,21714642.0,20705415.0,22975492.0,22524162.0,16511242.0,11093164.0
Operating Expenses,28318738.0,28903809.0,26587455.0,24159592.0,23231966.0,25676605.0,33835710.0,20555127.0,17261065.0
Operating Income,2955786.0,2872423.0,4553638.0,3298907.0,2380109.0,2392589.0,-8005932.0,-223765.0,-6648996.0
Interest Expense,637387.0,747554.0,722903.0,705511.0,1356308.0,1494989.0,1552948.0,1374146.0,866034.0
Earnings before Tax,2176851.0,1354793.0,2522543.0,2692896.0,730739.0,596959.0,-11280360.0,-1159442.0,-7544103.0
Income Tax Expense,853426.0,790829.0,1221497.0,885819.0,282758.0,560052.0,-3351776.0,-672416.0,-2795321.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,91603.0,1489290.0,82210.0,0.0
Net Income,1323425.0,563964.0,1301046.0,1807077.0,447981.0,36907.0,-7928584.0,-487026.0,-4748782.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,1323425.0,563964.0,1301046.0,1807077.0,447981.0,36907.0,-7928584.0,-487026.0,-4748782.0
EPS,0.08,0.03,0.08,0.11,0.03,0.0,-0.55,-0.04,-0.37
EPS Diluted,0.08,0.03,0.08,0.11,0.03,0.0,-0.55,-0.04,-0.37
Weighted Average Shs Out,,,,,,,,,
Weighted Average Shs Out (Dil),16985532.0,17688229.0,17002728.0,16228396.0,16127654.0,15997546.0,14381896.0,12766382.0,12878240.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4195,0.4268,0.4434,0.4267,0.4078,0.4258,0.4643,0.478,0.4818
EBITDA Margin,0.07,0.069,0.083,0.087,0.069,0.064,-0.137,0.048,-0.242
EBIT Margin,0.0377,0.0282,0.0462,0.0528,0.0332,0.0317,-0.1749,0.005,-0.3032
Profit Margin,0.018,0.008,0.019,0.028,0.007,0.001,-0.143,-0.011,-0.216
Free Cash Flow margin,0.0601,0.0498,0.0811,0.0819,0.0477,0.0427,-0.0328,-0.0548,-0.5524
EBITDA,5184990.0,5123627.0,5854062.0,5566410.0,4350546.0,4218836.0,-7618043.0,2022656.0,-5333746.0
EBIT,2814238.0,2102347.0,3245446.0,3398407.0,2087047.0,2091948.0,-9727412.0,214704.0,-6678069.0
Consolidated Income,1323425.0,563964.0,1301046.0,1807077.0,447981.0,36907.0,-7928584.0,-487026.0,-4748782.0
Earnings Before Tax Margin,0.0292,0.0182,0.0359,0.0418,0.0116,0.0091,-0.2028,-0.0273,-0.3425
Net Profit Margin,0.0178,0.0076,0.0185,0.0281,0.0071,0.0006,-0.1425,-0.0114,-0.2156
