date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-02-28_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,461000000.0,696400000.0,738000000.0,668600000.0,449000000.0,449600000.0,436800000.0,392600000.0,436283000.0,163820000.0,158027000.0,205435000.0,265895000.0,135609000.0,170066000.0,125032000.0,52600000.0,68730000.0,-14358000.0,48179000.0,106418000.0,161901000.0,40500000.0
,depreciationAndAmortization,409000000.0,0.0,0.0,0.0,358000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145670000.0,152411000.0,158352000.0,159592000.0,158822000.0,153413000.0,146367000.0,148216000.0,112200000.0
,deferredIncomeTax,34700000.0,60300000.0,38700000.0,-84500000.0,-4000000.0,-4000000.0,1700000.0,2600000.0,-87269000.0,106921000.0,27347000.0,-120579000.0,-13819000.0,-10814000.0,-11024000.0,-20142000.0,15788000.0,43415000.0,-10202000.0,36006000.0,46354000.0,83276000.0,33200000.0
,stockBasedCompensation,30000000.0,30400000.0,23500000.0,20600000.0,19000000.0,19700000.0,18200000.0,15600000.0,14761000.0,11687000.0,9736000.0,7006000.0,7261000.0,8695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,213100000.0,333100000.0,339100000.0,11400000.0,100000.0,78300000.0,25000000.0,140935000.0,149478000.0,241624000.0,43080000.0,-121774000.0,243066000.0,100731000.0,-87920000.0,76985000.0,-160562000.0,117857000.0,11352000.0,-43574000.0,71161000.0,9761000.0,72700000.0
,accountsReceivables,13200000.0,56400000.0,-56100000.0,-115100000.0,-3000000.0,-3600000.0,9500000.0,-8500000.0,-31191000.0,-24995000.0,-16946000.0,-50256000.0,13602000.0,21023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,6300000.0,1400000.0,-35600000.0,-21000000.0,-25000000.0,-25700000.0,-11900000.0,-72400000.0,33304000.0,-12212000.0,-8333000.0,-28352000.0,-5498000.0,-2598000.0,-8494000.0,-3526000.0,-10149000.0,-9072000.0,-5507000.0,9624000.0,-9821000.0,5207000.0,-5600000.0
,accountsPayables,39700000.0,-32400000.0,-17600000.0,41000000.0,16000000.0,16600000.0,-37300000.0,-36000000.0,54222000.0,-40448000.0,-694000.0,25367000.0,22475000.0,-31133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1967700000.0,1754600000.0,1421500000.0,1082400000.0,1071000000.0,1070900000.0,992600000.0,967600000.0,826665000.0,677187000.0,435563000.0,392483000.0,514257000.0,271191000.0,170460000.0,258380000.0,181395000.0,341957000.0,224100000.0,212748000.0,256322000.0,185161000.0,175400000.0
,otherNonCashItems,20800000.0,28200000.0,15700000.0,13000000.0,0.0,1900000.0,-20300000.0,-900000.0,-1008000.0,-1974000.0,158027000.0,127811000.0,-127811000.0,0.0,8830000.0,6298000.0,1986000.0,0.0,0.0,0.0,0.0,0.0,100000.0
,netCashProvidedByOperatingActivites,1032800000.0,1207400000.0,1180100000.0,856100000.0,801000000.0,801200000.0,762600000.0,736100000.0,608201000.0,404205000.0,345514000.0,349920000.0,306131000.0,269322000.0,300149000.0,246632000.0,242746000.0,215343000.0,244877000.0,240016000.0,313426000.0,339048000.0,254400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-421200000.0,-399500000.0,-551400000.0,-343000000.0,-274000000.0,-274300000.0,-314500000.0,-420200000.0,-234422000.0,-128524000.0,-293268000.0,-322827000.0,-114197000.0,-132972000.0,-113446000.0,-88221000.0,-125331000.0,-108614000.0,-113216000.0,-107404000.0,-131158000.0,-133739000.0,-94200000.0
,acquisitionsNet,0.0,0.0,-56000000.0,-274000000.0,-274000000.0,-485000000.0,23000000.0,-21000000.0,-1175000000.0,-35000000.0,-57000000.0,0.0,-3000000.0,0.0,0.0,-4000000.0,-49000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-110100000.0,-146100000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,107000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1800000.0,-1000000.0,-500000.0,7700000.0,0.0,-9900000.0,-6600000.0,-10400000.0,-2480000.0,56329000.0,0.0,0.0,-2105000.0,-3267000.0,-1859000.0,-4262000.0,12310000.0,28879000.0,-1910000.0,-5027000.0,-2596000.0,1455000.0,-246800000.0
,netCashUsedForInvestingActivites,-426100000.0,-546600000.0,-608200000.0,-609100000.0,-769000000.0,-769600000.0,-298100000.0,-451100000.0,-1411408000.0,-107510000.0,-350165000.0,-321314000.0,-119324000.0,-134536000.0,-113187000.0,-93955000.0,-161478000.0,-116814000.0,-117929000.0,-109625000.0,-134011000.0,118901000.0,-76400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1500000.0,-923400000.0,-151300000.0,-1011900000.0,-37000000.0,-37500000.0,-47600000.0,-592500000.0,-1074774000.0,-437184000.0,-670000.0,-626000.0,-606000.0,-170320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20336000.0,7754000.0,8221000.0,10398000.0,11638000.0,4482000.0,7725000.0,128175000.0,333000000.0
