Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,22779000.0,26915000.0,31227000.0,22842000.0,21029000.0
Revenue Growth,-0.1537,-0.1381,0.3671,0.0862,
Cost of Revenue,0.0,713000.0,1593000.0,-309000.0,-37000.0
Gross Profit,22779000.0,26202000.0,29634000.0,23151000.0,21066000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,26607000.0,36523000.0,30968000.0,26343000.0,22298000.0
Operating Expenses,36259000.0,46588000.0,41866000.0,37463000.0,30990000.0
Operating Income,-13480000.0,-20386000.0,-12232000.0,-14312000.0,-9924000.0
Interest Expense,262000.0,227000.0,590000.0,1260000.0,1376000.0
Earnings before Tax,-69577000.0,6417000.0,14094000.0,-1796000.0,3775000.0
Income Tax Expense,-11478000.0,-2420000.0,3876000.0,-1685000.0,775000.0
Net Income - Non-Controlling int,716000.0,-153000.0,251000.0,-780000.0,-4157000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-58099000.0,8837000.0,10218000.0,-111000.0,3000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-58099000.0,8837000.0,10218000.0,-111000.0,3000000.0
EPS,-2.52,0.37,0.41,0.0,0.12
EPS Diluted,-2.52,0.37,0.41,0.0,0.12
Weighted Average Shs Out,22597638.0,23701615.0,25341252.0,25444244.0,
Weighted Average Shs Out (Dil),23070000.0,23792000.0,24870000.0,24887000.0,25335000.0
Dividend per Share,0.2,0.3,0.1,0.0,0.0
Gross Margin,1.0,0.9735,0.949,1.0135,1.0018
EBITDA Margin,-3.042,0.247,0.471,-0.023,0.246
EBIT Margin,-3.0429,0.2469,0.4702,-0.0235,0.2449
Profit Margin,-2.551,0.328,0.327,-0.005,0.143
Free Cash Flow margin,3.3794,-2.5124,0.211,-2.0729,-2.7886
EBITDA,-69294000.0,6660000.0,14701000.0,-523000.0,5165000.0
EBIT,-69315000.0,6644000.0,14684000.0,-536000.0,5151000.0
Consolidated Income,-57383000.0,8684000.0,10469000.0,-891000.0,-1157000.0
Earnings Before Tax Margin,-3.0544,0.2384,0.4513,-0.0786,0.1795
Net Profit Margin,-2.5506,0.3283,0.3272,-0.0049,0.1427
