date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,1636000.0,19409230.0,18515082.0,18661872.0,19177599.0,17505109.0,18287496.0,17452444.0,17115270.0,13383604.0,13381581.0,9911691.0,6643007.0,5991196.0,4834424.0,1749864.0,1594768.0,1284744.0,679519.0,0.0,1.0,1.0,0.0,25946.0
,costOfRevenue,1636000.0,12602494.0,11853499.0,11008882.0,11119780.0,10665122.0,11689743.0,10458110.0,11387188.0,9211725.0,9696257.0,6256399.0,3029106.0,2863840.0,2637018.0,909179.0,936685.0,597161.0,230838.0,0.0,0.0,0.0,30000.0,428482.0
,grossProfit,0.0,6806736.0,6661583.0,7652990.0,8057819.0,6839987.0,6597753.0,6994334.0,5728082.0,4171879.0,3685324.0,3655292.0,3613901.0,3127356.0,2197406.0,840685.0,658083.0,687583.0,448681.0,0.0,-1058631.0,0.0,-30000.0,-402536.0
,grossProfitRatio,0.0,0.350695828737152,0.3597922493673,0.41008694090282,0.420168291140095,0.390742325569067,0.360779463738502,0.400765302555906,0.334676695138318,0.311715663434154,0.275402734549826,0.368785911505918,0.544015834997615,0.52199193616767,0.45453315638016,0.480428764749718,0.412651244569743,0.535190668335482,0.660292059530344,0.0,-1058631.0,0.0,0.0,-15.5143760117166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,-12000.0,0.0,0.0,435000.0,470000.0,462000.0,254000.0,491402.0,285450.0,265360.0,291538.0,432550.0,420063.0,352796.0,313657.0,421718.0,231716.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,11765000.0,7526000.0,0.0,5220000.0,5508000.0,7550000.0,8614000.0,11411667.0,8239000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170358.0,34728.0,34870.0,39337.0,54026.0
,SellingAndMarketingExpenses,0.0,616000.0,0.0,401000.0,420000.0,329000.0,531000.0,443000.0,337000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1054000.0,9687836.0,8370244.0,7878854.0,8717878.0,10830432.0,16039467.0,14632035.0,9502007.0,7645988.0,7204980.0,7367551.0,9836096.0,10148392.0,7071279.0,3742666.0,2381809.0,2116850.0,296495.0,170358.0,34728.0,34870.0,39337.0,52026.0
,costAndExpenses,3527000.0,22290330.0,20223743.0,18887736.0,19837658.0,21495554.0,27729210.0,25090145.0,20889195.0,16857713.0,16901237.0,13623950.0,12865202.0,13012232.0,9708297.0,4651845.0,3318494.0,2714011.0,527333.0,170358.0,34728.0,34870.0,69337.0,480508.0
,interestExpense,22000.0,157319.0,144819.0,223321.0,279214.0,334738.0,317191.0,245969.0,228139.0,259142.0,290087.0,258918.0,144533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1084000.0,1403836.0,1281634.0,1413838.0,1391815.0,1558899.0,5274323.0,2966368.0,304104.0,284716.0,803468.0,1342105.0,1972233.0,1754017.0,1025528.0,538110.0,127894.0,105140.0,14417.0,0.0,1058631.0,0.0,0.0,0.0
,EBITDA,-584000.0,-1477264.0,-427027.0,1187974.0,731756.0,-2431546.0,-4167391.0,-4671333.0,-3469821.0,-3189393.0,-2716188.0,-2370154.0,-4249962.0,-5267019.0,-3848345.0,-2363871.0,-1595832.0,-1324127.0,166603.0,-148793.0,1023904.0,-34869.0,-69337.0,-454562.0
,EBITDARatio,-0.356968215158924,-0.076111417093826,-0.0230637379839852,0.06365781525026,0.0381568099322548,-0.138904933411154,-0.227881991060996,-0.267660678355421,-0.202732472230938,-0.238305989926181,-0.202979603082775,-0.239127107574278,-0.639764793263051,-0.879126471575959,-0.79602968212966,-1.35088841189944,-1.00066718168411,-1.03065435604292,0.245177839030255,0.0,1023904.0,-34869.0,0.0,-17.5195405842904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
