date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,58711000.0,82770000.0,66130000.0,61364000.0,62882000.0,62567000.0,36959000.0,51351000.0,48879000.0,42282000.0,22429000.0,43333000.0,61771000.0,60771000.0,59770000.0,53229000.0,47184000.0,-26277000.0,44618000.0,113921000.0,90469000.0,59900000.0,85600000.0,-102900000.0,-3800000.0
,depreciationAndAmortization,66873000.0,67122000.0,62632000.0,42881000.0,41242000.0,44057000.0,47637000.0,56452000.0,66464000.0,67608000.0,41866000.0,34394000.0,33027000.0,31872000.0,27550000.0,38820000.0,42401000.0,41681000.0,39034000.0,24546000.0,19390000.0,25200000.0,20900000.0,29900000.0,27300000.0
,deferredIncomeTax,-1033000.0,-77000.0,4913000.0,7112000.0,-2811000.0,-16106000.0,41000.0,-1764000.0,-10707000.0,3977000.0,3275000.0,18492000.0,17410000.0,14319000.0,15685000.0,-1947000.0,17887000.0,2018000.0,-600000.0,8576000.0,4450000.0,6400000.0,-50500000.0,-5900000.0,-1400000.0
,stockBasedCompensation,25237000.0,19919000.0,19358000.0,21049000.0,22715000.0,21130000.0,16655000.0,14796000.0,13431000.0,12152000.0,12338000.0,12632000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,27941000.0,1213000.0,-82497000.0,63605000.0,109961000.0,-108879000.0,-1583000.0,39366000.0,16628000.0,41490000.0,-49313000.0,35723000.0,3692000.0,-273134000.0,13441000.0,268001000.0,103033000.0,-50140000.0,38993000.0,-528000.0,49217000.0,25100000.0,3500000.0,-1000000.0,2000000.0
,accountsReceivables,14659000.0,-4015000.0,-138000.0,-6421000.0,-23243000.0,1831000.0,-14326000.0,-2319000.0,-9481000.0,-31552000.0,-4295000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-5752000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,278330000.0,250389000.0,249176000.0,331673000.0,268068000.0,158107000.0,266986000.0,268569000.0,229203000.0,212575000.0,171085000.0,220398000.0,184675000.0,180983000.0,454117000.0,440676000.0,172675000.0,69642000.0,119782000.0,80789000.0,81317000.0,32100000.0,7000000.0,3500000.0,4500000.0
,otherNonCashItems,2983000.0,2819000.0,2664000.0,2790000.0,13517000.0,6246000.0,5781000.0,5352000.0,4954000.0,42282000.0,12714000.0,0.0,11367000.0,10210000.0,8703000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0
,netCashProvidedByOperatingActivites,173020000.0,151076000.0,143341000.0,127195000.0,84186000.0,136959000.0,83651000.0,126634000.0,127477000.0,60959000.0,121309000.0,153059000.0,114647000.0,115379000.0,118150000.0,102574000.0,119268000.0,60353000.0,88124000.0,180091000.0,66764000.0,102100000.0,47300000.0,31400000.0,29100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-29397000.0,0.0,0.0,-28942000.0,-14263000.0,-18845000.0,-25985000.0,-30076000.0,-33221000.0,-22197000.0,-14277000.0,-40313000.0,-21577000.0,-27707000.0,-12651000.0,-21510000.0,-9655000.0,-9021000.0,-12666000.0,-20417000.0,-22173000.0,-12000000.0,-23100000.0,-9400000.0,-8200000.0
,acquisitionsNet,-11000000.0,-17000000.0,-145000000.0,0.0,9000000.0,-1000000.0,1000000.0,2000000.0,-19000000.0,0.0,-260000000.0,-7000000.0,-54000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-81824000.0,-54258000.0,-75022000.0,-182247000.0,-196967000.0,-181553000.0,-190427000.0,-183575000.0,-62742000.0,-46931000.0,-69380000.0,-57036000.0,-87093000.0,-209436000.0,-283082000.0,-88058000.0,-25494000.0,-7763000.0,-4201000.0,-106337000.0,-11543000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,56454000.0,52135000.0,190778000.0,193465000.0,157825000.0,192994000.0,197466000.0,89688000.0,42063000.0,43450000.0,81900000.0,79700000.0,36245000.0,379008000.0,156200000.0,66286000.0,8810000.0,8795000.0,56568000.0,63861000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14023000.0,0.0,0.0,0.0,7376000.0,0.0,0.0,-1767000.0,-3387000.0,0.0,0.0,-24700000.0,-4000000.0,-116700000.0,-6500000.0
,netCashUsedForInvestingActivites,-66258000.0,-56636000.0,-86139000.0,-29904000.0,-52142000.0,-16722000.0,-23416000.0,-129451000.0,-77614000.0,-25678000.0,-275282000.0,-40810000.0,-126871000.0,75931000.0,-165098000.0,189839000.0,-30639000.0,-12369000.0,-234253000.0,-87266000.0,-34816000.0,-36700000.0,-27100000.0,-117400000.0,-14700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-10313000.0,-7500000.0,-125625000.0,-49771000.0,-223176000.0,-127500000.0,-15000000.0,-15000000.0,-190000000.0,-71736000.0,-152115000.0,-27706000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
