date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,366081000.0,509664000.0,385830000.0,400770000.0,365186000.0,450697000.0,495021000.0,305030000.0,201195000.0,119377000.0,57046000.0,-3017000.0
,depreciationAndAmortization,40131000.0,113394000.0,130838000.0,90896000.0,61571000.0,27232000.0,16622000.0,14925000.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,31241000.0,48070000.0,43550000.0,37750000.0,50468000.0,49525000.0,39745000.0,19096000.0,16163000.0,13743000.0,7522000.0,2421000.0
,changeInWorkingCapital,62415802000.0,-8591825000.0,-2404313000.0,15470030000.0,9632222000.0,31387645000.0,-4502189000.0,-102840000000.0,-130000000.0,59000000.0,-90000000.0,6397000.0
,accountsReceivables,-175287000.0,-114156000.0,-62261000.0,-94077000.0,-76071000.0,-65972000.0,-52514000.0,-32387000.0,-7554000.0,-10982000.0,-7712000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-372000.0,-5458000.0,25155000.0,22702000.0,-6741000.0,-27358000.0,-40951000.0,35398000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,356372000.0,-62059430000.0,-53467605000.0,-51063292000.0,-66533322000.0,-76165544000.0,-107553189000.0,-103051000000.0,-211000000.0,-81000000.0,-140000000.0,-50000000.0
,otherNonCashItems,0.0,-430021000.0,134551000.0,-662500000.0,290692000.0,324939000.0,-138553000.0,86566000.0,141273000.0,5527000.0,55000.0,0.0
,netCashProvidedByOperatingActivites,1045548000.0,-13199000.0,585470000.0,-246839000.0,556630000.0,612506000.0,220709000.0,326314000.0,265582000.0,79404000.0,-99671000.0,5593000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,-2159000000.0,-18000000.0,-850000000.0,-544000000.0,0.0,-586000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3133196000.0,-141093000.0,-521981000.0,-138912000.0,-388161000.0,-209072000.0,-209350000.0,-497232000.0,-642136000.0,-365643000.0,-219537000.0,-245980000.0
,salesMaturitiesOfInvestments,0.0,251742000.0,419874000.0,275979000.0,213401000.0,471863000.0,161970000.0,546082000.0,362102000.0,591482000.0,99138000.0,58000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-9494000.0,28149000.0,-147571000.0,-19432000.0,-2537000.0,305971000.0,0.0,0.0
,netCashUsedForInvestingActivites,-911805000.0,-775868000.0,-2520809000.0,-1036560000.0,-812822000.0,-400795000.0,-1714830000.0,-2827602000.0,-1188665000.0,-1002058000.0,-1165712000.0,-460253000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-9044240000.0,-6771063000.0,-4723717000.0,-5549153000.0,-4799897000.0,-3556072000.0,-4065624000.0,0.0,-1080171000.0,-69440000.0,-185000.0
,commonStockIssued,0.0,767000.0,608000.0,702000.0,449230000.0,326428000.0,600998000.0,1513519000.0,875737000.0,476740000.0,453790000.0,0.0
,commonStockRepurchased,0.0,0.0,-12090000.0,0.0,-19723000.0,-48746000.0,-12993000.0,0.0,0.0,-10642000.0,0.0,0.0
,dividendsPaid,0.0,-538424000.0,-509966000.0,-501663000.0,-458351000.0,-446847000.0,-401661000.0,-300973000.0,-186102000.0,-142854000.0,-44250000.0,0.0
,otherFinancingActivites,0.0,106739000.0,-217954000.0,-26843000.0,23724000.0,10028000.0,-24398000.0,-44793000.0,59059000.0,-37275000.0,-24783000.0,-23106000.0
,netCashUsedProvidedByFinancingActivities,13283000.0,876721000.0,2004724000.0,1047684000.0,505487000.0,-93583000.0,1437513000.0,2640162000.0,986727000.0,809827000.0,847108000.0,1099788000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1105000.0,-1488000.0,207000.0,3233000.0,-2588000.0,-4500000.0,-5832000.0,1082000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,86166000.0,69592000.0,-232482000.0,246707000.0,113628000.0,-62440000.0,139956000.0,63644000.0,-112827000.0,-418275000.0,645128000.0
,cashAtEndOfPeriod,0.0,574031000.0,487865000.0,418273000.0,615522000.0,368815000.0,255187000.0,317627000.0,177671000.0,114027000.0,226854000.0,645129000.0
,cashAtBeginningOfPeriod,0.0,487865000.0,418273000.0,650755000.0,368815000.0,255187000.0,317627000.0,177671000.0,114027000.0,226854000.0,645129000.0,1000.0
,operatingCashFlow,1045548000.0,-13199000.0,585470000.0,-246839000.0,556630000.0,612506000.0,220709000.0,326314000.0,265582000.0,79404000.0,-99671000.0,5593000.0
,capitalExpenditure,0.0,313031000.0,257102000.0,-518191000.0,-15963000.0,35576000.0,-60117000.0,-628482000.0,-167612000.0,0.0,0.0,0.0
