date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,21454000000.0,17772000000.0,15451000000.0,13094000000.0,10842000000.0,9248000000.0
,costOfRevenue,0.0,9785000000.0,8337000000.0,5430000000.0,4434000000.0,3419000000.0
,grossProfit,21454000000.0,7987000000.0,7114000000.0,7664000000.0,6408000000.0,5829000000.0
,grossProfitRatio,1.0,0.449414809813189,0.460423273574526,0.585306247136093,0.591034864416159,0.630298442906574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,2085000000.0,1071000000.0,953000000.0,834000000.0,947000000.0
,GeneralAndAdministrativeExpenses,209000000.0,3796000000.0,1451000000.0,2519000000.0,2295000000.0,1780000000.0
,SellingAndMarketingExpenses,1861000000.0,1401000000.0,1313000000.0,1128000000.0,969000000.0,985000000.0
,otherExpenses,14234000000.0,-11000000.0,91000000.0,73000000.0,45000000.0,27000000.0
,operatingExpenses,18165000000.0,5197000000.0,4611000000.0,5405000000.0,4822000000.0,4320000000.0
,costAndExpenses,18165000000.0,14982000000.0,12948000000.0,10835000000.0,9256000000.0,7739000000.0
,interestExpense,0.0,115000000.0,77000000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1189000000.0,912000000.0,776000000.0,805000000.0,724000000.0,608000000.0
,EBITDA,4478000000.0,3702000000.0,3279000000.0,3064000000.0,2310000000.0,2117000000.0
,EBITDARatio,0.20872564556726,0.208305199189737,0.212219273833409,0.234000305483428,0.21306032097399,0.228914359861592
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3289000000.0,2790000000.0,2503000000.0,2259000000.0,1586000000.0,1509000000.0
,operatingIncomeRatio,0.153304745035891,0.156988521269413,0.161995987314737,0.172521765694211,0.146282973621103,0.163170415224913
,totalOtherIncomeExpensesNet,1776000000.0,126000000.0,-218000000.0,-59000000.0,45000000.0,-21000000.0
,incomeBeforeTax,5065000000.0,2998000000.0,2376000000.0,2200000000.0,1631000000.0,1488000000.0
,incomeBeforeTaxRatio,0.236086510674,0.168692325005627,0.153776454598408,0.168015885138231,0.150433499354363,0.160899653979239
,incomeTaxExpense,863000000.0,539000000.0,319000000.0,405000000.0,230000000.0,260000000.0
,netIncome,4202000000.0,2459000000.0,2057000000.0,1795000000.0,1401000000.0,1228000000.0
,netIncomeRatio,0.195860911718095,0.138363718208418,0.133130541712511,0.13708568810142,0.129219701162147,0.132785467128028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.58532423208191,2.09,1.74,1.49,1.16,1.00490998363339
,EPSDiluted,3.54001684919966,2.07,1.71,1.47,1.15,0.999186330349878
,weightedAverageShsOut,1172000000.0,1174000000.0,1184000000.0,1203000000.0,1210000000.0,1222000000.0
,weightedAverageShsOutDil,1187000000.0,1188000000.0,1203000000.0,1221000000.0,1218000000.0,1229000000.0
