date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1585000000.0,496000000.0,564000000.0,437000000.0,354000000.0,600000000.0,720000000.0,734000000.0,735000000.0,683000000.0,613000000.0,441000000.0,401000000.0,715000000.0,678000000.0,551000000.0,393000000.0,242841000.0,90224000.0,124688000.0,101918000.0,202600000.0,206700000.0,186200000.0,147500000.0,165100000.0,203000000.0
,depreciationAndAmortization,675000000.0,671000000.0,669000000.0,666000000.0,645000000.0,576000000.0,508000000.0,454000000.0,429000000.0,371000000.0,327000000.0,313000000.0,281000000.0,269000000.0,284500000.0,276300000.0,264800000.0,222971000.0,211752000.0,209181000.0,191950000.0,187300000.0,177200000.0,159700000.0,156100000.0,134300000.0,110800000.0
,deferredIncomeTax,-7000000.0,52000000.0,-34000000.0,11000000.0,-15000000.0,142000000.0,7000000.0,12000000.0,22000000.0,14000000.0,2000000.0,-58000000.0,-36000000.0,-42000000.0,-58300000.0,-11200000.0,-8000000.0,32027000.0,6190000.0,15662000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,67000000.0,69000000.0,90000000.0,77000000.0,91000000.0,70000000.0,68000000.0,58000000.0,53000000.0,50000000.0,42000000.0,32000000.0,0.0,26000000.0,37362000.0,13285000.0,8051000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-188000000.0,-283000000.0,-221000000.0,1000000.0,110000000.0,-2321000000.0,-263000000.0,-168000000.0,-130000000.0,40000000.0,905000000.0,424000000.0,-110000000.0,416900000.0,58200000.0,19700000.0,-174681000.0,203354000.0,95667000.0,244446000.0,164314000.0,-213800000.0,259500000.0,-92600000.0,-35500000.0,73300000.0,-98500000.0
,accountsReceivables,-46000000.0,82000000.0,-4000000.0,1000000.0,-3000000.0,-56000000.0,-161000000.0,-93000000.0,-113000000.0,-98000000.0,-74000000.0,-159000000.0,0.0,-1234000000.0,-61301000.0,-15140000.0,-2950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,53000000.0,30000000.0,15000000.0,-62000000.0,31000000.0,-203000000.0,-176000000.0,-157000000.0,-170000000.0,-137000000.0,-80000000.0,-1000000.0,53000000.0,0.0,-38649000.0,-20804000.0,-11771000.0,28213000.0,-117379000.0,215731000.0,-128744000.0,-47600000.0,75800000.0,-106100000.0,-93600000.0,1600000.0,-42300000.0
,accountsPayables,432000000.0,98000000.0,12000000.0,77000000.0,16000000.0,-2000000.0,15000000.0,167000000.0,48000000.0,54000000.0,72000000.0,168000000.0,0.0,-19000000.0,84291000.0,31721000.0,23930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-478000000.0,-290000000.0,-7000000.0,214000000.0,213000000.0,103000000.0,2424000000.0,2687000000.0,2855000000.0,2985000000.0,2945000000.0,2040000000.0,1616000000.0,1726000000.0,1309100000.0,1250900000.0,1231200000.0,1405881000.0,1202527000.0,1106860000.0,862414000.0,698100000.0,911900000.0,652400000.0,745000000.0,780500000.0,707200000.0
,otherNonCashItems,0.0,252000000.0,15000000.0,34000000.0,207000000.0,1329000000.0,-76000000.0,50000000.0,45000000.0,103000000.0,136000000.0,240000000.0,200000000.0,65000000.0,23400000.0,41900000.0,26800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
,netCashProvidedByOperatingActivites,-348000000.0,1236000000.0,1296000000.0,1400000000.0,1648000000.0,2470000000.0,1220000000.0,1320000000.0,1110000000.0,1177000000.0,1177000000.0,1251000000.0,848000000.0,161000000.0,1142400000.0,776200000.0,606300000.0,573225000.0,278672000.0,413717000.0,179733000.0,378100000.0,600800000.0,300400000.0,248900000.0,121900000.0,215300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-935000000.0,-654000000.0,-731000000.0,-846000000.0,-1082000000.0,0.0,-803000000.0,-513000000.0,-511000000.0,-399000000.0,-360000000.0,-563000000.0,-501000000.0,-264400000.0,-271700000.0,-246900000.0,-258314000.0,-328166000.0,-390138000.0,-321454000.0,-305100000.0,-290600000.0,-259900000.0,-204300000.0,-252900000.0,-232100000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-210000000.0,-678000000.0,-211000000.0,-277000000.0,-1192000000.0,0.0,-515000000.0,-725000000.0,-840000000.0,0.0,0.0,0.0,0.0,-109550000.0,-542925000.0,-3232250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,236000000.0,679000000.0,258000000.0,332000000.0,2130000000.0,-28000000.0,496000000.0,869000000.0,623000000.0,711000000.0,0.0,-231000000.0,0.0,0.0,0.0,0.0,49458000.0,44160000.0,123074000.0,86759000.0,105600000.0,23000000.0,0.0,-1800000.0,-1100000.0,1700000.0
,netCashUsedForInvestingActivites,-347000000.0,-909000000.0,-653000000.0,-684000000.0,-791000000.0,-144000000.0,-889000000.0,-822000000.0,-369000000.0,-728000000.0,-462000000.0,-541000000.0,-792000000.0,-270000000.0,-218300000.0,-292100000.0,-110000000.0,-208856000.0,-284006000.0,-267064000.0,-318523000.0,-199500000.0,-267600000.0,-259900000.0,-206100000.0,-254000000.0,-230400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
