Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,184000000.0,187900000.0,130200000.0,67500000.0,81500000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,184000000.0,187900000.0,130200000.0,67500000.0,81500000.0
Receivables,152800000.0,186300000.0,182300000.0,204400000.0,183300000.0
Inventories,257800000.0,267900000.0,249500000.0,238900000.0,238100000.0
Total current assets,654800000.0,704900000.0,608300000.0,549400000.0,546000000.0
Property Plant & Equipment Net,241000000.0,260800000.0,243700000.0,221800000.0,216900000.0
Goodwill and Intangible Assets,807600000.0,867500000.0,849700000.0,910200000.0,991400000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,46000000.0,42400000.0,51600000.0,57200000.0,0.0
Total non-current assets,1077700000.0,1153900000.0,1113700000.0,1146900000.0,1223800000.0
Total assets,1732500000.0,1858800000.0,1722000000.0,1696300000.0,1769800000.0
Payables,122900000.0,121600000.0,92500000.0,79200000.0,89900000.0
Short-term debt,100000.0,9400000.0,300000.0,400000.0,13000000.0
Total current liabilities,266400000.0,306600000.0,252800000.0,223900000.0,271000000.0
Long-term debt,829000000.0,916400000.0,934100000.0,931900000.0,1000700000.0
Total debt,829100000.0,925800000.0,934400000.0,932300000.0,1013700000.0
Deferred revenue,44500000.0,0.0,0.0,0.0,0.0
Tax Liabilities,14200000.0,11000000.0,3200000.0,18100000.0,72600000.0
Deposit Liabilities,44500000.0,62800000.0,52700000.0,39700000.0,0.0
Total non-current liabilities,911700000.0,1000600000.0,1006500000.0,1006300000.0,1113400000.0
Total liabilities,1205700000.0,1338100000.0,1287100000.0,1255400000.0,1384400000.0
Other comprehensive income,690000000,675900000,661000000,648700000,-54100000.0
Retained earnings (deficit),-29000000.0,-70500000.0,-68900000.0,-99400000.0,-60600000.0
Total shareholders equity,526800000.0,520700000.0,434900000.0,440900000.0,385400000.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,645100000.0,737900000.0,804200000.0,864800000.0,932200000.0
Other Assets,0.0,0.0,0.0,0.0,43100000.0
Other Liabilities,27600000.0,30900000.0,27800000.0,25200000.0,168100000.0
