Date,2018-01,2017-01,2016-01,2015-01,2014-01
Revenue,2800000000.0,2711000000.0,2620000000.0,2496000000.0,2369000000.0
Revenue Growth,,,,,
Cost of Revenue,2010000000.0,1940000000.0,1852000000.0,1741000000.0,1629000000.0
Gross Profit,789000000.0,772000000.0,768000000.0,755000000.0,739000000.0
R&D Expenses,,,,,
SG&A Expense,,,,,
Operating Expenses,608000000.0,592000000.0,555000000.0,513000000.0,498000000.0
Operating Income,182000000.0,180000000.0,214000000.0,242000000.0,241000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,1000000.0
Earnings before Tax,,,,,
Income Tax Expense,60000000.0,79000000.0,84000000.0,96000000.0,93000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,67000000.0,125000000.0,136000000.0,153000000.0,151000000.0
Preferred Dividends,,,,,
Net Income Com,67000000.0,125000000.0,136000000.0,153000000.0,151000000.0
EPS,0.84,1.53,1.55,1.71,1.67
EPS Diluted,0.83,1.52,1.54,1.69,1.65
Weighted Average Shs Out,80000000.0,82000000.0,88000000.0,89000000.0,90000000.0
Weighted Average Shs Out (Dil),81000000.0,82000000.0,89000000.0,91000000.0,92000000.0
Dividend per Share,,,,,
Gross Margin,0.28178571428571,0.2847657690889,0.29312977099237,0.30248397435897,0.31194596876319
EBITDA Margin,0.073928571428571,0.10512725931391,0.11221374045802,0.12580128205128,0.1304347826087
EBIT Margin,0.045357142857143,0.075248985614165,0.083969465648855,0.099759615384615,0.10341916420431
Profit Margin,0.023928571428571,0.046108447067503,0.051908396946565,0.061298076923077,0.063739974672858
Free Cash Flow margin,,,,,
EBITDA,207000000.0,285000000.0,294000000.0,314000000.0,309000000.0
EBIT,127000000,204000000,220000000,249000000,245000000
Consolidated Income,67000000.0,125000000.0,136000000.0,153000000.0,151000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,0.023928571428571,0.046108447067503,0.051908396946565,0.061298076923077,0.063739974672858
