date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,13458000000.0,14070000000.0,10381000000.0,10219000000.0,9169000000.0,10028000000.0,10307000000.0,10018000000.0,9616000000.0,8932000000.0,8305000000.0,8079000000.0,7802000000.0,7326000000.0
,costOfRevenue,8899000000.0,9209000000.0,6789000000.0,6642000000.0,5847000000.0,6378000000.0,6602000000.0,6396000000.0,6114000000.0,5705000000.0,6084000000.0,5972000000.0,5559000000.0,5161000000.0
,grossProfit,4559000000.0,4861000000.0,3592000000.0,3577000000.0,3322000000.0,3650000000.0,3705000000.0,3622000000.0,3502000000.0,3227000000.0,2221000000.0,2107000000.0,2243000000.0,2165000000.0
,grossProfitRatio,0.33875761628771,0.345486851457001,0.346016761391003,0.350034249926607,0.362307776202421,0.363980853609892,0.359464441641603,0.361549211419445,0.364184692179701,0.36128526645768,0.26742925948224,0.260799603911375,0.287490387080236,0.295522795522796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,653000000.0,620000000.0,854000000.0,876000000.0,833000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-21000000.0,26000000.0,406000000.0,42000000.0,-6000000.0,-43000000.0,-54000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3208000000.0,3504000000.0,2457000000.0,2566000000.0,2152000000.0,2437000000.0,2541000000.0,2406000000.0,2369000000.0,2119000000.0,1180000000.0,1203000000.0,1130000000.0,1035000000.0
,costAndExpenses,12107000000.0,12713000000.0,9246000000.0,9208000000.0,7999000000.0,8815000000.0,9143000000.0,8802000000.0,8483000000.0,7824000000.0,7264000000.0,7175000000.0,6689000000.0,6196000000.0
,interestExpense,374000000.0,381000000.0,293000000.0,289000000.0,283000000.0,312000000.0,292000000.0,322000000.0,427000000.0,585000000.0,512000000.0,473000000.0,465000000.0,417000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,606000000.0,637000000.0,721000000.0,850000000.0,657000000.0,643000000.0,632000000.0,596000000.0,641000000.0,571000000.0,566000000.0,561000000.0,536000000.0,491000000.0
,EBITDA,1957000000.0,1994000000.0,1856000000.0,1861000000.0,1827000000.0,1856000000.0,1796000000.0,1812000000.0,1774000000.0,1679000000.0,1607000000.0,1465000000.0,1649000000.0,1621000000.0
,EBITDARatio,0.145415366324863,0.141719971570718,0.178788170696465,0.182111752617673,0.199258370596575,0.185081771041085,0.174250509362569,0.18087442603314,0.184484193011647,0.187975817286162,0.193497892835641,0.181334323554895,0.211356062548065,0.221266721266721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1351000000.0,1357000000.0,1135000000.0,1011000000.0,1170000000.0,1213000000.0,1164000000.0,1216000000.0,1133000000.0,1108000000.0,1041000000.0,904000000.0,1113000000.0,1130000000.0
,operatingIncomeRatio,0.100386387278942,0.0964463397299218,0.109334360851556,0.0989333594285155,0.127603882648053,0.120961308336657,0.112932958183759,0.121381513276103,0.117824459234609,0.124048365427676,0.125346177001806,0.11189503651442,0.142655729300179,0.154245154245154
,totalOtherIncomeExpensesNet,-1599000000.0,-93000000.0,409000000.0,86000000.0,91000000.0,-21000000.0,-51000000.0,-13000000.0,233000000.0,571000000.0,-86000000.0,-1749000000.0,84000000.0,90000000.0
,incomeBeforeTax,-622000000.0,883000000.0,1251000000.0,808000000.0,978000000.0,880000000.0,821000000.0,881000000.0,939000000.0,1098000000.0,451000000.0,-1238000000.0,776000000.0,843000000.0
,incomeBeforeTaxRatio,-0.0462178629811265,0.0627576403695807,0.120508621520085,0.0790684019962814,0.106663758316065,0.0877542879936179,0.0796546036674105,0.087941704931124,0.0976497504159734,0.122928795342588,0.0543046357615894,-0.153236786731031,0.0994616764932069,0.115069615069615
,incomeTaxExpense,-217000000.0,60000000.0,-3000000.0,297000000.0,304000000.0,306000000.0,338000000.0,352000000.0,352000000.0,179000000.0,154000000.0,-493000000.0,306000000.0,210000000.0
,netIncome,-456000000.0,916000000.0,1208000000.0,473000000.0,640000000.0,520000000.0,438000000.0,466000000.0,912000000.0,871000000.0,258000000.0,-781000000.0,441000000.0,511000000.0
,netIncomeRatio,-0.033883192153366,0.0651030561478323,0.116366438686061,0.046286329386437,0.0698004144399607,0.0518548065416833,0.0424953914815174,0.0465162707127171,0.0948419301164725,0.0975145544111061,0.0310656231186033,-0.0966703799975245,0.0565239682132786,0.0697515697515698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
