Date,2018-12-31,2017-12-31,2016-12-31
Revenue,42377000.0,35597000.0,30122000.0
Revenue Growth,0.190465488664775,0.181760839253702,
Cost of Revenue,25605000.0,22357000.0,20183000.0
Gross Profit,16772000.0,13240000.0,9939000.0
R&D Expenses,8771000.0,7569000.0,6211000.0
SG&A Expense,45113000.0,34241000.0,25965000.0
Operating Expenses,54005000.0,42111000.0,32162000.0
Operating Income,-37233000.0,-28871000.0,-22223000.0
Interest Expense,3064000.0,2232000.0,716000.0
Earnings before Tax,-42468000.0,-31005000.0,-23072000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-42468000.0,-31005000.0,-23072000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-42468000.0,-31005000.0,-23072000.0
EPS,-14.65,-44.82,-49.38
EPS Diluted,-14.65,-44.82,-49.38
Weighted Average Shs Out,16646860.0,16647000.0,16647000.0
Weighted Average Shs Out (Dil),2905085.0,694548.0,467336.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3958,0.3719,0.33
EBITDA Margin,-0.879,-0.765,-0.698
EBIT Margin,-0.9298,-0.8083,-0.7422
Profit Margin,-1.002,-0.871,-0.766
Free Cash Flow margin,-1.0653,-0.9887,-0.9927
EBITDA,-37237000.0,-27239000.0,-21020000.0
EBIT,-39404000.0,-28773000.0,-22356000.0
Consolidated Income,-42468000.0,-31005000.0,-23072000.0
Earnings Before Tax Margin,-1.0021,-0.871,-0.766
Net Profit Margin,-1.0021,-0.871,-0.766
