Date,2018-12-31,2017-12-31,2017-09-30,2016-09-30,2015-09-30
Revenue,2519000.0,150526000.0,143525000.0,,
Revenue Growth,-0.983265349507726,0.048778958369622,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,,
Gross Profit,0.0,150304000.0,150526000.0,143525000.0,
R&D Expenses,0.0,0.0,0.0,,
SG&A Expense,69907000.0,82630000.0,75994000.0,,
Operating Expenses,69907000.0,100568000.0,103446000.0,93769000.0,
Operating Income,33659000.0,49736000.0,47080000.0,49756000.0,112322000.0
Interest Expense,62256000.0,0.0,0.0,0.0,
Earnings before Tax,33659000.0,47080000.0,49756000.0,,
Income Tax Expense,10923000.0,16008000.0,16803000.0,14821000.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,0.0,,
Net Income,22736000.0,31072000.0,32953000.0,,
Preferred Dividends,0.0,0.0,0.0,,
Net Income Com,22736000.0,31072000.0,32953000.0,29868000.0,
EPS,0.2,0.27,0.28,0.26,
EPS Diluted,0.2,0.27,0.28,0.26,
Weighted Average Shs Out,111395723.0,100773196.0,116000000.0,,
Weighted Average Shs Out (Dil),111395723.0,100773196.0,,,
Dividend per Share,0.0,0.0,0.0,,
Gross Margin,0.0,1.0,1.0,,
EBITDA Margin,13.943231441,0.336,0.37,,
EBIT Margin,13.3620484319,0.3128,0.3467,,
Profit Margin,9.02580389043,0.206,0.23,,
Free Cash Flow margin,17.1980944819,0.1962,0.3855,,
EBITDA,35123000.0,50549000.0,53039000.0,,
EBIT,33659000.0,0.0,47080000.0,49756000.0,
Consolidated Income,22736000.0,31072000.0,32953000.0,,
Earnings Before Tax Margin,13.3620484319,0.3128,0.3467,,
Net Profit Margin,9.02580389043,0.2064,0.2296,,
