date,,2020-03-28_FY,2019-03-30_FY,2018-06-30_FY,2018-03-31_FY,2017-04-01_FY,2016-04-02_FY,2015-03-28_FY
,revenue,3239141000.0,3090325000.0,0.0,2973536000.0,3032574000.0,2610726000.0,1710966000.0
,costOfRevenue,1882952000.0,1895142000.0,0.0,1826570000.0,1897062000.0,1561173000.0,1021658000.0
,grossProfit,1356189000.0,1195183000.0,0.0,1146966000.0,1135512000.0,1049553000.0,689308000.0
,grossProfitRatio,0.418687855823504,0.386749937304329,0.0,0.385724605318382,0.374438348412932,0.40201576113311,0.402876503682715
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,484414000.0,450482000.0,0.0,445103000.0,470836000.0,448763000.0,257494000.0
,GeneralAndAdministrativeExpenses,343569000.0,476074000.0,0.0,0.0,545588000.0,113632000.0,85229000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,420467000.0,164657000.0
,otherExpenses,57121000.0,52161000.0,0.0,-606000.0,31029000.0,54723000.0,59462000.0
,operatingExpenses,1023173000.0,978717000.0,0.0,1076684000.0,1047453000.0,1037585000.0,566842000.0
,costAndExpenses,2906125000.0,2873859000.0,0.0,2903254000.0,2944515000.0,2598758000.0,1588500000.0
,interestExpense,60392000.0,43963000.0,0.0,59548000.0,58879000.0,23316000.0,1421000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,468931000.0,663097000.0,0.0,714215000.0,704577000.0,674951000.0,216988000.0
,EBITDA,801947000.0,879563000.0,0.0,784497000.0,792636000.0,686919000.0,339454000.0
,EBITDARatio,0.247580145476841,0.284618284484642,0.0,0.263826299732036,0.261374001096099,0.263114168242857,0.198399033060856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,333016000.0,216466000.0,0.0,70282000.0,88059000.0,11968000.0,122466000.0
,operatingIncomeRatio,0.102809973384919,0.0700463543478437,0.0,0.0236358328939014,0.0290377085604506,0.00458416547734232,0.0715771090717174
,totalOtherIncomeExpensesNet,0.0,-89582000.0,0.0,-606000.0,113000.0,7118000.0,-54000.0
,incomeBeforeTax,282490000.0,91792000.0,0.0,17145000.0,27305000.0,-2862000.0,121241000.0
,incomeBeforeTaxRatio,0.0872113933910256,0.0297030247627677,0.0,0.00576586259591274,0.00900390229554168,-0.00109624679112247,0.0708611392628492
,incomeTaxExpense,60764000.0,-24333000.0,0.0,57433000.0,43863000.0,25983000.0,-75062000.0
,netIncome,221726000.0,133125000.0,0.0,-40288000.0,-16558000.0,-28845000.0,196303000.0
,netIncomeRatio,0.0684520988743621,0.0430779934149321,0.0,-0.01354885227554,-0.00546004813072987,-0.0110486508350551,0.114732262359392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.85867,1.0453,0.0,-0.318931,-0.13025,-0.20322,2.10601
,EPSDiluted,1.85867,1.0453,0.0,-0.32,-0.13025,-0.20322,2.10601
,weightedAverageShsOut,119293000.0,127356000.0,125859000.0,126322000.0,127121000.0,141937000.0,93211000.0
,weightedAverageShsOutDil,119293000.0,127356000.0,128977000.0,126946000.0,127121000.0,141937000.0,93211000.0
