date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY
,revenue,4040500000.0,3772500000.0,3380900000.0,3151300000.0,2951900000.0,2739600000.0,2518900000.0,2326200000.0,2229800000.0,2036200000.0,1945789000.0,2007305000.0,2066323000.0,1886964000.0,1674596000.0,1445143000.0,1294347000.0,1046029000.0,954910000.0,869857000.0,728119000.0,1175400000.0,993400000.0,734700000.0,325300000.0,267200000.0
,costOfRevenue,1280800000.0,1177800000.0,1017800000.0,919600000.0,857100000.0,808000000.0,732500000.0,671300000.0,680800000.0,653600000.0,653585000.0,680518000.0,660735000.0,615479000.0,560255000.0,329507000.0,303436000.0,257649000.0,220697000.0,200352000.0,136997000.0,697200000.0,604200000.0,428600000.0,82900000.0,67600000.0
,grossProfit,2759700000.0,2594700000.0,2363100000.0,2231700000.0,2094800000.0,1931600000.0,1786400000.0,1654900000.0,1549000000.0,1382600000.0,1292204000.0,1326787000.0,1405588000.0,1271485000.0,1114341000.0,1115636000.0,990911000.0,788380000.0,734213000.0,669505000.0,591122000.0,478200000.0,389200000.0,306100000.0,242400000.0,199600000.0
,grossProfitRatio,0.683009528523698,0.68779324055666,0.69895589931675,0.708183924094818,0.70964463565839,0.705066433055921,0.709198459645083,0.711417762875075,0.694681137321733,0.679009920440035,0.664102839516515,0.66097927320462,0.680236342527282,0.673825785759559,0.665438708799018,0.771990038356066,0.765568274967995,0.753688473264126,0.768881884156622,0.769672486397189,0.811848063297346,0.40684022460439,0.391785786188846,0.416632639172451,0.745158315401168,0.747005988023952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1299200000.0,1223400000.0,1075600000.0,992100000.0,948200000.0,878000000.0,803700000.0,750100000.0,695100000.0,644300000.0,622440000.0,597041000.0,577321000.0,569937000.0,464770000.0,581861000.0,557596000.0,440389000.0,370519000.0,332803000.0,295745000.0,257800000.0,227300000.0,188100000.0,161000000.0,137600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
