date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY,2000-08-31_FY,1999-08-31_FY,1998-08-31_FY,1997-08-31_FY,1996-08-31_FY,1995-08-31_FY,1994-08-31_FY,1993-08-31_FY,1992-08-31_FY,1991-08-31_FY,1990-08-31_FY,1989-08-31_FY,1988-08-31_FY,1987-08-31_FY,1986-08-31_FY,1985-08-31_FY
,revenue,5476486000.0,5829002000.0,4643723000.0,4569675000.0,4610526000.0,5988605000.0,7039959000.0,6889575000.0,7828440000.0,7918430000.0,6306102000.0,6793396000.0,10427378000.0,8329016000.0,7555924000.0,6592697000.0,4768327000.0,2875885000.0,2446777000.0,2441216000.0,2661420000.0,2251400000.0,2367600000.0,2258400000.0,2322400000.0,2116800000.0,1666200000.0,1568500000.0,1165800000.0,1161300000.0,1137200000.0,1303100000.0,1129200000.0,872800000.0,885400000.0,1019200000.0
,costOfRevenue,4531688000.0,5025514000.0,4021558000.0,4023265000.0,3974513000.0,5213203000.0,6344300000.0,6227238000.0,7108938000.0,7301815000.0,5911065000.0,6013335000.0,9325724000.0,7167989000.0,6476832000.0,5693483000.0,4160726000.0,2586845000.0,2129378000.0,2143900000.0,2267347000.0,1896500000.0,2035500000.0,1960400000.0,2026900000.0,1854400000.0,1474500000.0,1397300000.0,1017800000.0,1020600000.0,978500000.0,1152000000.0,1001600000.0,781800000.0,789800000.0,937200000.0
,grossProfit,944798000.0,803488000.0,622165000.0,546410000.0,636013000.0,775402000.0,695659000.0,662337000.0,719502000.0,616615000.0,395037000.0,780061000.0,1101654000.0,1161027000.0,1079092000.0,899214000.0,607601000.0,289040000.0,317399000.0,297316000.0,394073000.0,354900000.0,332100000.0,298000000.0,295500000.0,262400000.0,191700000.0,171200000.0,148000000.0,140700000.0,158700000.0,151100000.0,127600000.0,91000000.0,95600000.0,82000000.0
,grossProfitRatio,0.172519020408342,0.13784315050844,0.133979783031848,0.119573054976557,0.137948034562651,0.12947956994993,0.0988157743532313,0.096136118701081,0.0919087327743458,0.077870865815572,0.0626436109025829,0.114826369609544,0.105650145223468,0.13939545799888,0.142814035715552,0.136395469107711,0.127424356592994,0.10050471420102,0.129721261888599,0.12179012426594,0.14806870016758,0.157635249178289,0.140268626457172,0.13195182430039,0.127239063038236,0.123960695389267,0.115052214620094,0.109148868345553,0.12695144964831,0.121157323688969,0.139553288779458,0.115954262911519,0.113000354233085,0.104262144821265,0.107973797153829,0.0804552590266876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,504572000.0,463271000.0,401452000.0,426523000.0,437084000.0,443275000.0,469934000.0,468611000.0,486606000.0,537113000.0,524135000.0,671202000.0,707786000.0,583810000.0,495030000.0,424994000.0,367550000.0,243308000.0,235553000.0,222150000.0,226916000.0,208100000.0,198400000.0,178600000.0,165100000.0,144300000.0,111400000.0,99300000.0,92100000.0,90200000.0,88200000.0,82900000.0,74200000.0,60200000.0,61400000.0,56200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
