date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-31_FY
,revenue,1536854000.0,1724331000.0,1536854000.0,1375308000.0,1196195000.0,1062528000.0
,costOfRevenue,713571000.0,806519000.0,713571000.0,636966000.0,544781000.0,491100000.0
,grossProfit,823283000.0,917812000.0,823283000.0,738342000.0,651414000.0,571428000.0
,grossProfitRatio,0.535693696343309,0.532271356253527,0.535693696343309,0.536855744313274,0.544571746245386,0.537800415612577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,687476000.0,744488000.0,687476000.0,600010000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,93456000.0,3611000.0,1487000.0,950000.0,0.0,0.0
,operatingExpenses,780932000.0,854023000.0,780932000.0,674051000.0,0.0,0.0
,costAndExpenses,1494503000.0,1660542000.0,1494503000.0,1311017000.0,1122679000.0,1010135000.0
,interestExpense,-37283000.0,-33300000.0,-37483000.0,55536000.0,39092000.0,36741000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,91585000.0,87244000.0,74339000.0,61974000.0,51993000.0,44069000.0
,EBITDA,133936000.0,151033000.0,116690000.0,126265000.0,125509000.0,96462000.0
,EBITDARatio,0.0871494624733384,0.087589331746631,0.075927836996878,0.0918085257993119,0.104923528354491,0.0907853722443079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,42351000.0,63789000.0,42351000.0,64291000.0,73516000.0,52393000.0
,operatingIncomeRatio,0.0275569442510479,0.0369934774703929,0.0275569442510479,0.0467466196662857,0.0614582070649016,0.0493097593663414
,totalOtherIncomeExpensesNet,1487000.0,0.0,0.0,0.0,-7132000.0,-7716000.0
,incomeBeforeTax,4868000.0,30489000.0,4868000.0,4228000.0,27292000.0,5385000.0
,incomeBeforeTaxRatio,0.00316750973091784,0.0176816400099517,0.00316750973091784,0.00307422046552481,0.0228156780458036,0.00506810173473076
,incomeTaxExpense,-18785000.0,-2309000.0,-18785000.0,-38647000.0,12534000.0,1768000.0
,netIncome,23653000.0,32798000.0,23653000.0,43138000.0,14758000.0,3617000.0
,netIncomeRatio,0.0153905315664338,0.0190207100608874,0.0153905315664338,0.0313660649105509,0.0123374533416374,0.00340414558486929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.294466230936819,0.417234887034399,0.311637834490573,0.720227064028717,0.303,0.050039
,EPSDiluted,0.294466230936819,0.401527857693767,0.29924975645551,0.695381639397115,0.303,0.050039
,weightedAverageShsOut,80325000.0,78608000.0,75899000.0,59895000.0,72283832.0,72283832.0
,weightedAverageShsOutDil,80325000.0,81683000.0,79041000.0,62035000.0,72283832.0,72283832.0
