Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,124012.0,169712.0,262334.0,251327.0,222592.0,145100.0,150663.0,376932.0,376932.0
Stock-based compensation,190331.0,446077.0,209691.0,225408.0,302415.0,289873.0,245843.0,837040.0,837040.0
Operating Cash Flow,-3621253.0,2861713.0,-12652384.0,-15080276.0,-13099853.0,-7678493.0,-6554908.0,-6778398.0,-6778398.0
Capital Expenditure,48076.0,143583.0,163096.0,100499.0,594606.0,227308.0,86079.0,110987.0,110987.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-48076.0,-143583.0,-163096.0,-100499.0,-594606.0,-227308.0,-86079.0,67513.0,67513.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Issuance (buybacks) of shares,-3126206.0,-6780429.0,-4000000.0,-3949135.0,-12462872.0,-9221985.0,-9195753.0,-8699478.0,-10290446.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,15106.0,18618.0,12910026.0,6667038.0,16935346.0,7932033.0,7137262.0,14522.0,14522.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,3126206.0,6780429.0,94546.0,-8513737.0,3240887.0,26232.0,496275.0,-6696363.0,-6696363.0
Free Cash Flow,-3669329.0,2718130.0,-12815480.0,-15180775.0,-13694459.0,-7905801.0,-6640987.0,-6889385.0,-6889385.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
