Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,46806000.0,60958000.0,63668000.0,99256000.0,120668000.0,137663000.0,323800000.0,271877000.0,211076000.0
Revenue Growth,-0.232159847764034,-0.0425645536219137,-0.358547594100105,-0.177445553087811,-0.123453651307904,-0.574851760345893,0.190979744516822,0.288052644545093,0.0107
Cost of Revenue,32330000.0,40790000.0,50500000.0,83877000.0,103096000.0,106367000.0,238564000.0,204785000.0,172865000.0
Gross Profit,9763000.0,12452000.0,5844000.0,9841000.0,17572000.0,31296000.0,85236000.0,67092000.0,38211000.0
R&D Expenses,4242000.0,6601000.0,8084000.0,7174000.0,8285000.0,9343000.0,13541000.0,11613000.0,12040000.0
SG&A Expense,13873000.0,15875000.0,17518000.0,23319000.0,8431000.0,17922000.0,36044000.0,20710000.0,12841000.0
Operating Expenses,15623000.0,15875000.0,17650000.0,25929000.0,20623000.0,29974000.0,47367000.0,31214000.0,24881000.0
Operating Income,-4110000.0,-3423000.0,-11806000.0,-13478000.0,-3051000.0,1322000.0,37869000.0,35878000.0,13330000.0
Interest Expense,0.0,0.0,0.0,503000.0,115000.0,0.0,0.0,1000.0,35000.0
Earnings before Tax,-14055000.0,9778000.0,-12697000.0,-14630000.0,-324000.0,2341000.0,36546000.0,37298000.0,8056000.0
Income Tax Expense,0.0,0.0,-996000.0,-438000.0,2146000.0,5635000.0,9419000.0,9458000.0,3642000.0
Net Income - Non-Controlling int,-886000.0,27000.0,-292000.0,-1637000.0,-501000.0,1449000.0,2683000.0,818000.0,-2028000.0
Net Income - Discontinued ops,0.0,0.0,0.0,-567000.0,0.0,0.0,0.0,0.0,0.0
Net Income,-9332000.0,10132000.0,-12805000.0,-13431000.0,-2470000.0,-3294000.0,27127000.0,27840000.0,4414000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-13169000.0,10132000.0,-12805000.0,-13431000.0,-2470000.0,-3294000.0,27127000.0,27840000.0,4414000.0
EPS,-1.24,0.96,-0.24,-1.27,0.0,0.0,0.45,0.6,0.15
EPS Diluted,-1.24,0.96,-0.24,-1.27,0.0,0.0,0.45,0.45,0.15
Weighted Average Shs Out,10587000.0,10587000.0,52934000.0,10587000.0,794003193.0,794003193.0,794003193.0,650156045.0,650034590.0
Weighted Average Shs Out (Dil),794003193.0,794003193.0,794003193.0,794003193.0,794003193.0,794003193.0,794003193.0,732784822.0,650057866.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2086,0.2043,0.0918,0.0991,0.1456,0.2273,0.2632,0.2468,0.181
EBITDA Margin,-0.1,0.292,-0.071,-0.074,0.048,0.059,0.124,0.15,0.06
EBIT Margin,-0.1994,0.1662,-0.1855,-0.1258,-0.0017,0.017,0.1129,0.1372,0.0383
Profit Margin,-0.199,0.166,-0.201,-0.137,-0.02,-0.024,0.084,0.102,0.021
Free Cash Flow margin,-0.4568,-0.1644,-1.4087,-0.4882,-0.0537,-0.0925,0.109,0.1835,0.1536
EBITDA,-4673000.0,17802000.0,-4533000.0,-7287000.0,5773000.0,8096000.0,40192000.0,40684000.0,12681000.0
EBIT,-9332000.0,10132000.0,-11809000.0,-12490000.0,-209000.0,2341000.0,36546000.0,37299000.0,8091000.0
Consolidated Income,-10218000.0,10159000.0,-13097000.0,-15068000.0,-2971000.0,-1845000.0,29810000.0,28658000.0,2386000.0
Earnings Before Tax Margin,-0.3003,0.1604,-0.1994,-0.1474,-0.0027,0.017,0.1129,0.1372,0.0382
Net Profit Margin,-0.1994,0.1662,-0.2011,-0.1353,-0.0205,-0.0239,0.0838,0.1024,0.0209
