date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,82416000.0,81564000.0,41577000.0,30856000.0,14652000.0,7958000.0,9607000.0,-10459000.0,3804466.0,-5012000.0,14080537.0
,depreciationAndAmortization,3580000.0,3593000.0,15253000.0,13171000.0,7658000.0,3950000.0,522000.0,652000.0,792157.0,1020000.0,3759744.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,16791000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,37800.0
,changeInWorkingCapital,51208759.0,-21357543000.0,-35785482000.0,27863292000.0,-13286557000.0,-15579846000.0,58150615000.0,-68582912.0,12528912.0,0.0,-1357586.0
,accountsReceivables,10096000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,8023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-366241.0,-51575000.0,21305968000.0,57091450000.0,29228158000.0,42514715000.0,58094561000.0,-56054000.0,12528912.0,0.0,0.0
,otherNonCashItems,20522000.0,-5770000.0,23623000.0,3558000.0,10835000.0,10739000.0,7972000.0,18839000.0,-259745.0,5061000.0,-14982.0
,netCashProvidedByOperatingActivites,73282000.0,29489000.0,58793000.0,11717000.0,56855000.0,18519000.0,5123000.0,-10752000.0,9734638.0,1532000.0,7243893.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65000.0,-216951.0,-52000.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-126000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1179946000.0,-689166000.0,-389239000.0,-362354000.0,-390852000.0,-514906000.0,-377814000.0,-247956000.0,-3591342.0,-12290000.0,-4052611.0
,salesMaturitiesOfInvestments,260876000.0,413129000.0,381805000.0,183383000.0,170324000.0,184544000.0,173427000.0,68537000.0,760267.0,22602000.0,751259.0
,otherInvestingActivites,87418000.0,74896000.0,58234000.0,-118909000.0,29897000.0,-30719000.0,11106000.0,-49810000.0,-37181859.0,-2059000.0,-583614.0
,netCashUsedForInvestingActivites,-831652000.0,-201141000.0,50800000.0,-297880000.0,-190631000.0,-361081000.0,-319281000.0,-229294000.0,-40229885.0,8201000.0,-3884966.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-260563000.0,-535170000.0,-437141000.0,-595236000.0,-341065000.0,-423057000.0,-127670000.0,-123205000.0,-54414235.0,-24552000.0,-31677406.0
,commonStockIssued,298070000.0,138383000.0,187265000.0,96899000.0,177294000.0,180486000.0,129351000.0,160031000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,-205000.0,-366000.0,0.0,0.0,0.0
,dividendsPaid,-99867000.0,-86406000.0,-70989000.0,-68234000.0,-49481000.0,-31591000.0,-13639000.0,-6934000.0,0.0,0.0,0.0
,otherFinancingActivites,1024475000.0,702078000.0,152448000.0,911767000.0,326956000.0,601170000.0,352674000.0,234342000.0,104224467.0,11172000.0,23576823.0
,netCashUsedProvidedByFinancingActivities,962115000.0,218885000.0,-168417000.0,345196000.0,113704000.0,327008000.0,340511000.0,263868000.0,49810232.0,-13380000.0,-8100583.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,203745000.0,47233000.0,-58824000.0,59033000.0,-20072000.0,-15554000.0,26353000.0,23822000.0,19314985.0,-3647000.0,-4741656.0
,cashAtEndOfPeriod,310331000.0,106586000.0,59353000.0,118177000.0,59144000.0,42645000.0,58199000.0,31846000.0,20947762.0,1633000.0,5280128.0
,cashAtBeginningOfPeriod,106586000.0,59353000.0,118177000.0,59144000.0,79216000.0,58199000.0,31846000.0,8024000.0,1632777.0,5280000.0,10021784.0
,operatingCashFlow,73282000.0,29489000.0,58793000.0,11717000.0,56855000.0,18519000.0,5123000.0,-10752000.0,9734638.0,1532000.0,7243893.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65000.0,-216951.0,-52000.0,0.0
,freeCashFlow,73282000.0,29489000.0,58793000.0,11717000.0,56855000.0,18519000.0,5123000.0,-10817000.0,9517687.0,1480000.0,7243893.0
