date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-29290000.0,-24609000.0,-32203000.0,-31568000.0,-20771000.0
,depreciationAndAmortization,946000.0,887000.0,762000.0,471000.0,359000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1217000.0,2552000.0,4654000.0,3974000.0,952000.0
,changeInWorkingCapital,1736000.0,-1445000.0,3325000.0,-3148000.0,957000.0
,accountsReceivables,1967000.0,-4120000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,92000.0,43000.0,1759000.0,-433000.0,-1122000.0
,otherNonCashItems,150000.0,115000.0,-5000.0,6182000.0,8000.0
,netCashProvidedByOperatingActivites,-25241000.0,-22500000.0,-23467000.0,-24089000.0,-18495000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-449000.0,-597000.0,-1052000.0,-1925000.0,-385000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-53722000.0,-38702000.0,-71783000.0,-4013000.0,-15000.0
,salesMaturitiesOfInvestments,51498000.0,55333000.0,18092000.0,0.0,0.0
,otherInvestingActivites,-21000.0,-10000.0,8000.0,0.0,9000.0
,netCashUsedForInvestingActivites,-2694000.0,16024000.0,-54735000.0,-5938000.0,-391000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,26306000.0,10613000.0,78775000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,151000.0,0.0,44000.0,28000000.0,20000000.0
,netCashUsedProvidedByFinancingActivities,26457000.0,10613000.0,78819000.0,28000000.0,20000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-12000.0,-50000.0,34000.0,50000.0,-8000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1490000.0,4087000.0,651000.0,-1977000.0,1106000.0
,cashAtEndOfPeriod,8272000.0,9762000.0,5675000.0,5024000.0,7001000.0
,cashAtBeginningOfPeriod,9762000.0,5675000.0,5024000.0,7001000.0,5895000.0
,operatingCashFlow,-25241000.0,-22500000.0,-23467000.0,-24089000.0,-18495000.0
,capitalExpenditure,-449000.0,-597000.0,-1052000.0,-1925000.0,-385000.0
,freeCashFlow,-25690000.0,-23097000.0,-24519000.0,-26014000.0,-18880000.0
