date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-40150000.0,-62917000.0,-40475000.0,392561000.0,179930000.0,153357000.0,152874000.0,2525000.0,211048000.0,3639000.0,204358000.0,364704000.0,-944001000.0,-85300000.0
,depreciationAndAmortization,525011000.0,588200000.0,598178000.0,533849000.0,495068000.0,528158000.0,556676000.0,507111000.0,457326000.0,385894000.0,228911000.0,244129000.0,264197000.0,9705000.0
,deferredIncomeTax,18147000.0,32542000.0,26327000.0,-288577000.0,98148000.0,56132000.0,31742000.0,-35780000.0,-1075000.0,-8974000.0,103569000.0,45344000.0,-162011000.0,360000.0
,stockBasedCompensation,8887000.0,9353000.0,9990000.0,10103000.0,15234000.0,21839000.0,14683000.0,18353000.0,14585000.0,16064000.0,13546000.0,0.0,0.0,0.0
,changeInWorkingCapital,-857280000.0,104483000.0,-1065949000.0,109812000.0,1585021000.0,-203530000.0,12677000.0,170357000.0,-96691000.0,547365000.0,176802000.0,140467000.0,299024000.0,-24738000.0
,accountsReceivables,2237000.0,0.0,11346000.0,235648000.0,-28398000.0,-62239000.0,86028000.0,-35210000.0,-55378000.0,-994000.0,73167000.0,-25709000.0,-305490000.0,0.0
,inventory,0.0,0.0,5650000.0,-19291000.0,-4814000.0,-4906000.0,2608000.0,16529000.0,-16109000.0,21488000.0,22581000.0,-6521000.0,-20370000.0,-21316000.0
,accountsPayables,-12339000.0,13149000.0,6507000.0,-77688000.0,-44221000.0,29436000.0,-48738000.0,-47714000.0,76174000.0,-9974000.0,-57596000.0,1522000.0,185874000.0,0.0
,otherWorkingCapital,1482915000.0,2340195000.0,2235712000.0,3301661000.0,3191849000.0,1606828000.0,1810358000.0,1797681000.0,1627324000.0,1724015000.0,1176650000.0,999848000.0,859381000.0,560357000.0
,otherNonCashItems,-8177000.0,12209000.0,20017000.0,10276000.0,24851000.0,27553000.0,28778000.0,20097000.0,14610000.0,-11642000.0,-124588000.0,-318998000.0,349480000.0,2493000.0
,netCashProvidedByOperatingActivites,534388000.0,656322000.0,734522000.0,726892000.0,803343000.0,776451000.0,840131000.0,450507000.0,505149000.0,447018000.0,404015000.0,196276000.0,113171000.0,-88109000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-408798000.0,-418584000.0,-555141000.0,-583211000.0,-722341000.0,-809270000.0,-680026000.0,-391873000.0,-513005000.0,-377172000.0,-196736000.0,-213921000.0,-229870000.0,-144309000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42000000.0,-98000000.0,-2076000000.0,0.0,0.0,0.0,-320000000.0
,purchasesOfInvestments,-2805338000.0,-1087056000.0,-2973254000.0,-855717000.0,-921247000.0,-536430000.0,-1523549000.0,-1087865000.0,-973762000.0,-2126115000.0,-2369703000.0,-2179668000.0,-3213575000.0,0.0
,salesMaturitiesOfInvestments,2110336000.0,2391220000.0,1498463000.0,578051000.0,1001166000.0,1057034000.0,1353157000.0,912030000.0,1248748000.0,2694132000.0,2270005000.0,2273523000.0,2842567000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,2114000.0,10956000.0,-1985000.0,-18603000.0,-1231000.0,-17785000.0,-3177000.0,102867000.0,5788000.0,36013000.0,-36530000.0
,netCashUsedForInvestingActivites,-1142455000.0,821958000.0,-2098480000.0,-868002000.0,-632267000.0,-275311000.0,-887590000.0,-570289000.0,-346781000.0,-1888045000.0,-238558000.0,-114278000.0,-564865000.0,-500767000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-811000.0,-950270000.0,-111192000.0,-37670000.0,-40364000.0,-158104000.0,-63122000.0,-68225000.0,-60022000.0,-60201000.0,-50382000.0,-55644000.0,-47217000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-43458000.0,0.0,-33292000.0,-651000.0,0.0,0.0,0.0,0.0,0.0,0.0,-605000.0,-29512000.0,-68045000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,17685000.0,-12157000.0,-5871000.0,-5901000.0,-12227000.0,-882000.0,-8357000.0,11837000.0,-993000.0,-54970000.0,0.0,0.0,544065000.0,600515000.0
,netCashUsedProvidedByFinancingActivities,-15620000.0,-885311000.0,-136563000.0,72000.0,1475689000.0,-120257000.0,-35096000.0,18326000.0,-43976000.0,1913547000.0,-46973000.0,-83135000.0,435079000.0,600337000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1390000.0,-575000.0,-2233000.0,1351000.0,138000.0,-5696000.0,-2511000.0,3961000.0,3187000.0,-299000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-625077000.0,592394000.0,-1502754000.0,-139687000.0,1646903000.0,375187000.0,-85066000.0,-97495000.0,117579000.0,472221000.0,118484000.0,-1137000.0,-16615000.0,11461000.0
