date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1651625000.0,1491591000.0,1327838000.0,1215768000.0,1103172000.0,1023285000.0,933505000.0,778375000.0,475510000.0,421059000.0,345009000.0,327581000.0,330200000.0,296513000.0,240100000.0,196676000.0,175555000.0,156114000.0,140980000.0,126271000.0,118310000.0,104510000.0,85132000.0,67897000.0,56957000.0,51555000.0
,costOfRevenue,104603000.0,88585000.0,66326000.0,69480000.0,62865000.0,55352000.0,53871000.0,38838000.0,7269000.0,7436000.0,7332000.0,6914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1547022000.0,1403006000.0,1261512000.0,1146288000.0,1040307000.0,967933000.0,879634000.0,739537000.0,468241000.0,413623000.0,337677000.0,320667000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.936666616211307,0.940610395208874,0.950049629548183,0.94285093866593,0.943014325961863,0.945907542864402,0.942291685636392,0.950103741769713,0.98471325524174,0.982339767111022,0.978748380477031,0.978893769785183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,73215000.0,66483000.0,84148000.0,58446000.0,51966000.0,49298000.0,51085000.0,56827000.0,37998000.0,30954000.0,25311000.0,20946000.0,21618000.0,22694000.0,17539000.0,15421000.0,13119000.0,11182000.0,9454000.0,7836000.0,6839000.0,6968000.0,6680000.0,5437000.0,5181000.0,4821000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
