date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,65144000.0,63038000.0,27859000.0,11745000.0,174758000.0,0.0,0.0,0.0,35000.0,50000.0,93000.0,0.0,20000.0,10000.0,100000.0,0.0,0.0,0.0,0.0,326000.0,154000.0
,costOfRevenue,24641000.0,27979000.0,20479000.0,17228000.0,50092000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,40503000.0,35059000.0,7380000.0,-5483000.0,124666000.0,0.0,0.0,0.0,0.0,50000.0,93000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.621745671128577,0.556156603953171,0.264905416561973,-0.466836951894423,0.713363622838439,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,6248000.0,6900000.0,8737000.0,14118000.0,14917000.0,29674000.0,100244000.0,109719000.0,101522000.0,99959000.0,112279000.0,156331000.0,250442000.0,256844000.0,191796000.0,95347000.0,59266000.0,45613000.0,42724000.0,19763000.0,20542000.0
,GeneralAndAdministrativeExpenses,59040000.0,74669000.0,79716000.0,74959000.0,27074000.0,108402000.0,79383000.0,59682000.0,45473000.0,40630000.0,40312000.0,53447000.0,55343000.0,50523000.0,42001000.0,22775000.0,17883000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,19854000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,23000.0,-926000.0,-437000.0,13000.0,-597000.0,1366000.0,1679000.0,-635000.0,-1191000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,65288000.0,81569000.0,88443000.0,88862000.0,59580000.0,204243000.0,179627000.0,169401000.0,146995000.0,140589000.0,152591000.0,209778000.0,305785000.0,307367000.0,233797000.0,118122000.0,77149000.0,0.0,0.0,0.0,0.0
,costAndExpenses,89929000.0,109548000.0,108922000.0,106090000.0,109672000.0,204243000.0,179627000.0,169401000.0,146995000.0,140589000.0,152591000.0,209778000.0,305785000.0,307367000.0,233797000.0,118122000.0,77149000.0,66312000.0,207367000.0,19763000.0,25396000.0
,interestExpense,9471000.0,10906000.0,9439000.0,13276000.0,18477000.0,24125000.0,20443000.0,21462000.0,21630000.0,21824000.0,17377000.0,10447000.0,2339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
