date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,8548864.0,19203888.0,21503894.0,14759567.0,5132730.0,4041575.0
,costOfRevenue,3991532.0,8911372.0,5090475.0,4971806.0,4135884.0,3335511.0
,grossProfit,4557332.0,10292516.0,16413419.0,9787761.0,996846.0,706064.0
,grossProfitRatio,0.5330921160987,0.535960009764689,0.763276595392444,0.663146893130401,0.194213605625077,0.174700209695478
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,6079907.0,10570225.0,12598034.0,9996627.0,7900311.0,4601718.0
,GeneralAndAdministrativeExpenses,0.0,18682396.0,19974616.0,17513742.0,17427777.0,14994410.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,22268.0,0.0,0.0,8.0,56863.0,80978.0
,operatingExpenses,24142971.0,29252621.0,32572650.0,27510369.0,25328088.0,19596128.0
,costAndExpenses,28134503.0,38163993.0,37663125.0,32482175.0,29463972.0,22931639.0
,interestExpense,1024774.0,957535.0,901820.0,1307674.0,1867466.0,1719475.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1346560.0,1735804.0,1468121.0,1241873.0,1473778.0,662562.0
,EBITDA,-18239079.0,-17224301.0,-14691110.0,-16480735.0,-22857464.0,-18227502.0
,EBITDARatio,-2.13350908378002,-0.896917384646276,-0.683183706169683,-1.1166137190881,-4.4532761318051,-4.50999969071463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-19585639.0,-18960105.0,-16159231.0,-17722608.0,-24331242.0,-18890064.0
,operatingIncomeRatio,-2.29102240952716,-0.987305539378276,-0.751456038613286,-1.20075392455619,-4.74040948968678,-4.67393627484335
,totalOtherIncomeExpensesNet,-500126.0,0.0,-105064.0,8.0,56863.0,-863922.0
,incomeBeforeTax,-20855803.0,-19294285.0,-16450392.0,-18957096.0,-26029432.0,-21387602.0
,incomeBeforeTaxRatio,-2.43959934325777,-1.0047072238705,-0.764995958406417,-1.2843937765925,-5.07126460967166,-5.29189783685816
,incomeTaxExpense,14415.0,3379.0,3526.0,2921.0,10118.0,10189.0
,netIncome,-20870218.0,-19297664.0,-16453918.0,-18960017.0,-26039550.0,-21397791.0
,netIncomeRatio,-2.44128553220638,-1.00488317782316,-0.765159928708726,-1.28459168212726,-5.073235880321,-5.29441888372726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.51,-7.649962,-8.999955,-26.849866,-54.899726,-75.449623
,EPSDiluted,-4.51,-7.649962,-8.999955,-26.849866,-54.899726,-75.449623
,weightedAverageShsOut,4627918.0,2539991.0,1834906.0,706491.0,474207.0,301234.0
,weightedAverageShsOutDil,4627918.0,2539991.0,1834906.0,706491.0,474207.0,301234.0
