Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,221676000.0,231321000.0,247228000.0,281837000.0,331222000.0,298959000.0,272921000.0,258148000.0,235366000.0
Revenue Growth,-0.0417,-0.0643,-0.1228,-0.1491,0.1079,0.0954,0.0572,0.0968,
Cost of Revenue,151523000.0,167446000.0,169863000.0,171481000.0,204373000.0,186612000.0,167195000.0,162707000.0,147233000.0
Gross Profit,70153000.0,63875000.0,77365000.0,110356000.0,126849000.0,112347000.0,105726000.0,95441000.0,88133000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,45126000.0,42092000.0,36206000.0,42812000.0,43987000.0,38924000.0,34785000.0,31893000.0,25798000.0
Operating Expenses,42083000.0,200339000.0,80734000.0,86062000.0,84198000.0,66184000.0,73675000.0,59333000.0,68385000.0
Operating Income,28070000.0,-136464000.0,-3369000.0,24294000.0,42651000.0,46163000.0,32051000.0,36108000.0,19748000.0
Interest Expense,15131000.0,16763000.0,17325000.0,13526000.0,14778000.0,18050000.0,10648000.0,24786000.0,21531000.0
Earnings before Tax,16862000.0,-150826000.0,-11335000.0,22822000.0,25402000.0,30432000.0,15085000.0,2542000.0,-7940000.0
Income Tax Expense,2940000.0,-122665000.0,-3357000.0,14117000.0,8285000.0,11727000.0,7298000.0,434000.0,-4301000.0
Net Income - Non-Controlling int,-464000.0,-454000.0,-6932000.0,-806000.0,-96000.0,-401000.0,-40000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,13922000.0,-28161000.0,-7978000.0,8705000.0,17117000.0,18705000.0,7787000.0,2108000.0,-3639000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,721000.0,8469000.0,210000.0,0.0
Net Income Com,13922000.0,-28161000.0,-7978000.0,8705000.0,17117000.0,17984000.0,-682000.0,1898000.0,-3639000.0
EPS,0.64,-1.36,-0.39,0.42,0.84,0.88,-0.03,0.18,-3639.0
EPS Diluted,0.64,-1.36,-0.39,0.42,0.84,0.88,-0.03,0.18,-3639.0
Weighted Average Shs Out,21761823.0,21328653.0,20940372.0,20498319.0,20371872.0,20189222.0,19854234.0,,
Weighted Average Shs Out (Dil),21167550.0,20760530.0,20350066.0,20228370.0,20073378.0,20299854.0,24500000.0,10270444.0,1000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3165,0.2761,0.3129,0.3916,0.383,0.3758,0.3874,0.3697,0.3745
EBITDA Margin,0.323,-0.382,0.224,0.297,0.261,0.315,0.25,0.271,0.242
EBIT Margin,0.1443,-0.5796,0.0242,0.129,0.1213,0.1622,0.0943,0.1059,0.0577
Profit Margin,0.063,-0.122,-0.032,0.031,0.052,0.06,-0.002,0.007,-0.015
Free Cash Flow margin,0.3371,0.055,0.196,0.0345,-0.0646,0.0649,-0.344,-0.3562,-0.1961
EBITDA,71534000.0,-88327000.0,55305000.0,83685000.0,86492000.0,94043000.0,68235000.0,69940000.0,56942000.0
EBIT,31993000.0,-134063000.0,5990000.0,36348000.0,40180000.0,48482000.0,25733000.0,27328000.0,13591000.0
Consolidated Income,13458000.0,-28615000.0,-14910000.0,7899000.0,17021000.0,18304000.0,7747000.0,2108000.0,-3639000.0
Earnings Before Tax Margin,0.0761,-0.652,-0.0458,0.081,0.0767,0.1018,0.0553,0.0098,-0.0337
Net Profit Margin,0.0628,-0.1217,-0.0323,0.0309,0.0517,0.0626,0.0285,0.0082,-0.0155
