date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY
,revenue,316011000.0,341869000.0,337339000.0,345051000.0,417011000.0,367422000.0,263217000.0,197317000.0,135052000.0,139192000.0,140602000.0,138985000.0,217890000.0,235953000.0,135359000.0,81521000.0,69366000.0,68965000.0,78877000.0,90994000.0,89816829.0,23861782.0,26381622.0,14530974.0,9847697.0,8435309.0,7300000.0,5200000.0,4000000.0,100000.0,100000.0,700000.0
,costOfRevenue,210883000.0,227770000.0,225802000.0,231857000.0,282152000.0,258251000.0,178394000.0,135762000.0,92609000.0,101024000.0,107949000.0,108043000.0,174499000.0,195548000.0,111261000.0,64521000.0,56271000.0,55148000.0,62985000.0,72462000.0,71719822.0,15474730.0,17952112.0,8116011.0,5187732.0,4735263.0,4100000.0,3200000.0,2000000.0,0.0,0.0,1100000.0
,grossProfit,105128000.0,114099000.0,111537000.0,113194000.0,134859000.0,109171000.0,84823000.0,61555000.0,42443000.0,38168000.0,32653000.0,30942000.0,43391000.0,40405000.0,24098000.0,17000000.0,13095000.0,13817000.0,15892000.0,18532000.0,18097007.0,8387052.0,8429510.0,6414963.0,4659965.0,3700046.0,3200000.0,2000000.0,2000000.0,100000.0,100000.0,-400000.0
,grossProfitRatio,0.332671963950622,0.33375064717772,0.330637726441354,0.328050056368479,0.323394346911712,0.297127009269995,0.322255021522166,0.311959942630387,0.314271539851317,0.274211161561009,0.232237094778168,0.222628341187898,0.199141768782413,0.171241730344603,0.178030275046358,0.208535224052698,0.188781247296947,0.20034800261002,0.201478250947678,0.203661779897576,0.20148793050799,0.351484729849598,0.319522052131594,0.44146820440254,0.473203531749606,0.438637873253961,0.438356164383562,0.384615384615385,0.5,1.0,1.0,-0.571428571428571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,76926000.0,85978000.0,87462000.0,88975000.0,81743000.0,67329000.0,51440000.0,37098000.0,25429000.0,25359000.0,27512000.0,28903000.0,33645000.0,26148000.0,16822000.0,12308000.0,10656000.0,10402000.0,11902000.0,13207000.0,13932648.0,7216148.0,6674739.0,6054556.0,3524734.0,3213849.0,2400000.0,2100000.0,1800000.0,100000.0,0.0,0.0
,SellingAndMarketingExpenses,76926000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2033000.0,751000.0,-365000.0,106000.0,310000.0,-2081000.0,-2311000.0,982000.0,-152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
