date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,5371000000.0,4829000000.0,4442700000.0,4204100000.0,3604200000.0,3484500000.0,3334300000.0,2972500000.0,2730300000.0,2280700000.0,2032000000.0,1797200000.0,1755400000.0,2259000000.0,2037100000.0,1731600000.0,1438300000.0,1246600000.0,1023300000.0,796700000.0,602300000.0,1971800000.0,1934500000.0
,costOfRevenue,1475000000.0,1387000000.0,1245500000.0,1222800000.0,1026600000.0,976300000.0,930300000.0,822400000.0,795000000.0,683500000.0,604800000.0,532400000.0,493300000.0,584000000.0,539400000.0,452900000.0,375400000.0,347300000.0,285300000.0,239600000.0,189600000.0,559500000.0,568200000.0
,grossProfit,3896000000.0,3442000000.0,3197200000.0,2981300000.0,2577600000.0,2508200000.0,2404000000.0,2150100000.0,1935300000.0,1597200000.0,1427200000.0,1264800000.0,1262100000.0,1675000000.0,1497700000.0,1278700000.0,1062900000.0,899300000.0,738000000.0,557100000.0,412700000.0,1412300000.0,1366300000.0
,grossProfitRatio,0.725377024762614,0.712776972458066,0.71965246359196,0.709141076568112,0.715165640086566,0.719816329459033,0.720990912635336,0.723330529857023,0.708823206241072,0.700311307931775,0.702362204724409,0.703761406632539,0.718981428734192,0.741478530323152,0.735211820725541,0.738449988449988,0.738997427518598,0.72140221402214,0.721196130167106,0.699259445211497,0.685206707620787,0.716249112486053,0.706280692685448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141600000.0,107600000.0,791300000.0,776000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,38000000.0,25000000.0,16400000.0,-1200000.0,-6000000.0,2000000.0,-400000.0,-1500000.0,-1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1449000000.0,1367000000.0,1272000000.0,1149700000.0,1061500000.0,1028400000.0,958500000.0,896300000.0,832900000.0,708800000.0,654300000.0,559800000.0,516400000.0,494000000.0,238200000.0,339100000.0,276500000.0,236200000.0,199900000.0,158600000.0,124200000.0,932200000.0,917600000.0
,costAndExpenses,2924000000.0,2754000000.0,2517500000.0,2372500000.0,2088100000.0,2004700000.0,1888800000.0,1718700000.0,1627900000.0,1392300000.0,1259100000.0,1092200000.0,1009700000.0,1078000000.0,777600000.0,792000000.0,651900000.0,583500000.0,485200000.0,398200000.0,313800000.0,1491700000.0,1485800000.0
,interestExpense,216000000.0,225000000.0,230700000.0,204400000.0,148700000.0,124800000.0,123500000.0,97300000.0,69000000.0,67400000.0,55600000.0,35900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,220000000.0,200000000.0,191900000.0,158300000.0,126700000.0,113500000.0,95600000.0,93400000.0,93500000.0,79200000.0,66300000.0,64100000.0,75100000.0,42900000.0,39500000.0,35200000.0,34100000.0,32600000.0,24600000.0,17000000.0,16600000.0,140900000.0,141600000.0
,EBITDA,2667000000.0,2275000000.0,2117100000.0,1989900000.0,1642800000.0,1593300000.0,1541100000.0,1347200000.0,1195900000.0,967600000.0,839200000.0,769100000.0,820800000.0,1223900000.0,1299000000.0,974800000.0,820500000.0,695700000.0,562700000.0,415500000.0,305100000.0,621000000.0,590300000.0
,EBITDARatio,0.496555576242785,0.471112031476496,0.476534539806874,0.473323660236436,0.455801564841019,0.457253551442101,0.462195963170681,0.453221194280908,0.438010475039373,0.424255710965932,0.412992125984252,0.427943467616292,0.467585735444913,0.541788401947764,0.637671199253841,0.562947562947563,0.570465132448029,0.558077972084069,0.549887618489202,0.52152629597088,0.506558193591234,0.314940663353281,0.305143447919359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2447000000.0,2075000000.0,1925200000.0,1831600000.0,1516100000.0,1479800000.0,1445500000.0,1253800000.0,1102400000.0,888400000.0,772900000.0,705000000.0,745700000.0,1181000000.0,1259500000.0,939600000.0,786400000.0,663100000.0,538100000.0,398500000.0,288500000.0,480100000.0,448700000.0
,operatingIncomeRatio,0.455594861292124,0.429695589148892,0.433340085983749,0.435669941247829,0.420648132734033,0.424680728942459,0.433524277959392,0.421799831791421,0.40376515401238,0.389529530407331,0.380364173228346,0.392276875139105,0.42480346359804,0.522797698096503,0.618280889499779,0.542619542619543,0.546756587638184,0.531926841007541,0.525847747483631,0.500188276641145,0.478997177486302,0.243483111877472,0.23194623933833
,totalOtherIncomeExpensesNet,-13000000.0,-57000000.0,-38200000.0,143600000.0,-820300000.0,14900000.0,132300000.0,7300000.0,-14600000.0,13500000.0,-6000000.0,-25400000.0,36300000.0,-40000000.0,158600000.0,-9900000.0,1100000.0,15100000.0,500000.0,-100000.0,-900000.0,-17800000.0,-36800000.0
,incomeBeforeTax,2229000000.0,1810000000.0,1671000000.0,1786800000.0,558000000.0,1379600000.0,1461000000.0,1169300000.0,1024000000.0,839800000.0,714400000.0,646200000.0,725800000.0,1116700000.0,1260500000.0,934700000.0,771300000.0,656400000.0,517400000.0,381900000.0,284000000.0,434900000.0,399800000.0
,incomeBeforeTaxRatio,0.415006516477379,0.374818803064817,0.376122628131542,0.425013677124712,0.154819377393041,0.395924809872292,0.438172929850343,0.393372582001682,0.375050360766216,0.368220283246372,0.351574803149606,0.359559314489205,0.413467016064715,0.494333776007083,0.618771783417603,0.53978978978979,0.536258082458458,0.52655222204396,0.50561907553992,0.479352328354462,0.471525817698821,0.220559894512628,0.206668389764797
,incomeTaxExpense,452000000.0,381000000.0,351600000.0,779100000.0,282200000.0,430000000.0,455000000.0,353400000.0,324300000.0,261800000.0,201000000.0,239100000.0,268200000.0,415200000.0,506600000.0,373900000.0,346200000.0,292500000.0,228500000.0,169700000.0,125500000.0,178900000.0,153400000.0
,netIncome,1778000000.0,1422000000.0,1309600000.0,1000600000.0,266600000.0,941300000.0,988700000.0,804500000.0,690000000.0,571400000.0,507800000.0,402000000.0,457600000.0,701500000.0,753900000.0,560800000.0,425100000.0,363900000.0,288900000.0,212200000.0,158500000.0,256000000.0,280100000.0
,netIncomeRatio,0.331037050828524,0.294470904949265,0.294775699462039,0.238005756285531,0.0739692580877865,0.270139187831827,0.296524008037669,0.270647603027754,0.252719481375673,0.250537115797781,0.24990157480315,0.223681281994213,0.26068132619346,0.31053563523683,0.370084924647784,0.323862323862324,0.295557255092818,0.291914006096583,0.282321899736148,0.2663486883394,0.263157894736842,0.129830611623897,0.14479193590075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,9.48,7.51,6.84,5.24,1.38,4.7,4.69,3.67,3.09,2.52,2.16,1.7,1.89,2.63,2.65,1.88,1.43,1.22,0.94,0.675,0.49,0.79,0.825
,EPSDiluted,9.39,7.42,6.74,5.15,1.36,4.63,4.61,3.6,3.05,2.49,2.15,1.69,1.87,2.58,2.58,1.84,1.395,1.195,0.915,0.66,0.485,0.78,0.815
,weightedAverageShsOut,187600000.0,189300000.0,191600000.0,191100000.0,192700000.0,200100000.0,210700000.0,219400000.0,223200000.0,226300000.0,235000000.0,236100000.0,242400000.0,266400000.0,284200000.0,297700000.0,297000000.0,297800000.0,307800000.0,315200000.0,323400000.0,324506000.0,338984000.0
,weightedAverageShsOutDil,189300000.0,191600000.0,194400000.0,194200000.0,195400000.0,203400000.0,214700000.0,223500000.0,226600000.0,229400000.0,236600000.0,237800000.0,245300000.0,272200000.0,291900000.0,305600000.0,304600000.0,304600000.0,315000000.0,320400000.0,326000000.0,328568000.0,343406000.0
