date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,85063000000.0,86408000000.0,87121000000.0,87388000000.0,83827000000.0,81967000000.0,82308000000.0,84601000000.0,79466000000.0,84431000000.0,88501000000.0,41897000000.0,39390000000.0,35691000000.0,32949000000.0,30059000000.0,28389000000.0,24496000000.0,20150000000.0,19708000000.0,16775000000.0,15417000000.0,6995700000.0,6265900000.0,5134300000.0,4441900000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,37438000000.0,34134000000.0,34658000000.0,33061000000.0,31654000000.0,30870000000.0,31097000000.0,30160000000.0,20076000000.0,18520000000.0,18446000000.0,12940000000.0,13368000000.0,11927000000.0,10455000000.0,8924000000.0,8446000000.0,7372000000.0,6182000000.0,5487000000.0,4396000000.0,4416000000.0,2360900000.0,2097100000.0,1745100000.0,1573700000.0
,SellingAndMarketingExpenses,1076000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8857000000.0,8692000000.0,8021000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4321000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,79717000000.0,72522000000.0,70364000000.0,62056000000.0,56392000000.0,54457000000.0,55440000000.0,62776000000.0,63941000000.0,74248000000.0,80638000000.0,48332000000.0,41888000000.0,35329000000.0,28859000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,18852000000.0,14652000000.0,9352000000.0,5909000000.0,3976000000.0,4025000000.0,4289000000.0,5161000000.0,6649000000.0,8039000000.0,9950000000.0,9755000000.0,14203000000.0,12288000000.0,7458000000.0,3817000000.0,3411000000.0,3977000000.0,6741000000.0,7860000000.0,5020000000.0,5065000000.0,2664000000.0,2617000000.0,2448000000.0,1590100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,108000000.0,1058000000.0,1152000000.0,1192000000.0,1246000000.0,1370000000.0,1504000000.0,1674000000.0,1880000000.0,2199000000.0,2841000000.0,1669000000.0,1532000000.0,3221000000.0,4161000000.0,3449000000.0,4305000000.0,3495000000.0,2961000000.0,1790000000.0,1893000000.0,1205000000.0,853200000.0,681600000.0,311800000.0,232200000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.284471509351892,0.330270345338395,0.314241112934884,0.367556186204056,0.401314612237107,0.413764075786597,0.396425620838801,0.336532665098521,0.297687061133063,0.225047672063579,0.203364933729562,0.077738262882784,0.295176440720995,0.357092824521588,0.35048104646575,0.358262084567018,0.333826482088133,0.361446766819073,0.271910669975186,0.332301603409783,0.354575260804769,0.213595381721476,0.292994267907429,0.284316698319475,0.277116646865201,0.265787163150904
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,24198000000.0,28538000000.0,27377000000.0,32120000000.0,33641000000.0,33915000000.0,32629000000.0,28471000000.0,23656000000.0,19001000000.0,17998000000.0,3257000000.0,11627000000.0,12745000000.0,11548000000.0,10769000000.0,9477000000.0,8854000000.0,5479000000.0,6549000000.0,5948000000.0,3293000000.0,2049700000.0,1781500000.0,1422800000.0,1180600000.0
