Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2015-01-03
Revenue,369776000.0,326718000.0,268369000.0,209947000.0,91176365.0
Revenue Growth,0.131789494303956,0.217420790031636,0.278270230105693,1.30264718274303,
Cost of Revenue,285872000.0,250704000.0,204486000.0,165275000.0,61109030.0
Gross Profit,83904000.0,76014000.0,63883000.0,44672000.0,30067335.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,76656000.0,63311000.0,50171000.0,35130000.0,20262992.0
Operating Expenses,76379000.0,63319000.0,50044000.0,35658000.0,19860001.0
Operating Income,7525000.0,12695000.0,13839000.0,9014000.0,10207334.0
Interest Expense,10558000.0,9744000.0,9129000.0,2178000.0,14309782.0
Earnings before Tax,-3033000.0,3249000.0,4710000.0,6436000.0,-4083327.0
Income Tax Expense,4299000.0,-12424000.0,-6215000.0,-5457000.0,-1712955.0
Net Income - Non-Controlling int,0.0,0.0,0.0,400000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-7332000.0,15673000.0,10925000.0,11893000.0,-2370372.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-7332000.0,15673000.0,10925000.0,11893000.0,-2370372.0
EPS,-0.19,0.45,0.31,0.36,
EPS Diluted,-0.19,0.43,0.3,0.35,
Weighted Average Shs Out,37921116.0,36041308.0,34503212.0,34953212.0,
Weighted Average Shs Out (Dil),37856000.0,35208000.0,35013000.0,33102000.0,31278660.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2269,0.2327,0.238,0.2128,0.3298
EBITDA Margin,0.072,0.091,0.101,0.075,0.265
EBIT Margin,0.0204,0.0398,0.0516,0.041,0.1122
Profit Margin,-0.02,0.048,0.041,0.057,-0.026
Free Cash Flow margin,0.0248,0.0488,0.0442,0.0206,0.0348
EBITDA,26573000.0,29604000.0,27099000.0,15784000.0,24174590.0
EBIT,7525000.0,12993000.0,13839000.0,8614000.0,10226455.0
Consolidated Income,-7332000.0,15673000.0,10925000.0,12293000.0,-2370372.0
Earnings Before Tax Margin,-0.0082,0.0099,0.0176,0.0307,-0.0448
Net Profit Margin,-0.0198,0.048,0.0407,0.0566,-0.026
