date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,5267132000.0,5193185000.0,4976553000.0,4825335000.0,3963313000.0,3084370000.0,2332051000.0,1834921000.0,1472684000.0,1063927000.0,856411000.0,725244000.0,606561000.0,430689000.0
,costOfRevenue,2796599000.0,2852714000.0,2737830000.0,2584724000.0,2057766000.0,1572164000.0,1195381000.0,955624000.0,759848000.0,533420000.0,443386000.0,370296000.0,301517000.0,215089000.0
,grossProfit,2470533000.0,2340471000.0,2238723000.0,2240611000.0,1905547000.0,1512206000.0,1136670000.0,879297000.0,712836000.0,530507000.0,413025000.0,354948000.0,305044000.0,215600000.0
,grossProfitRatio,0.469047101914287,0.450681229341916,0.449854146032404,0.464343097422251,0.480796495255358,0.490280348985368,0.487412153507792,0.479201556906265,0.484038666815148,0.49863101509784,0.482274281857659,0.489418733557258,0.502907374526222,0.50059323549011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2233763000.0,12700000.0,2086831000.0,1823140000.0,1497000000.0,1158251000.0,871572000.0,670602000.0,550069000.0,418152000.0,327752000.0,278023000.0,218779000.0,158323000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5688000.0,-9203000.0,-3614000.0,-2755000.0,-7234000.0,-6410000.0,-1172000.0,-73000.0,-2064000.0,-1178000.0,-511000.0,-6175000.0,2778000.0,1810000.0
,operatingExpenses,2233763000.0,2182339000.0,2086831000.0,1823140000.0,1497000000.0,1158251000.0,871572000.0,670602000.0,550069000.0,418152000.0,327752000.0,278023000.0,218779000.0,158323000.0
,costAndExpenses,5030362000.0,2865414000.0,4824661000.0,4407864000.0,3554766000.0,2730415000.0,2066953000.0,1626226000.0,1309917000.0,951572000.0,771138000.0,648319000.0,520296000.0,373412000.0
,interestExpense,21240000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344000.0,850000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,186425000.0,182022000.0,174001000.0,144770000.0,100940000.0,72093000.0,50549000.0,43082000.0,36301000.0,31321000.0,28249000.0,21347000.0,14622000.0,9824000.0
