Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,138290000.0,132437000.0,121946000.0,114201000.0,79508000.0,73942000.0,62797000.0,72822000.0,55882000.0,65553000.0,73919000.0
Revenue Growth,0.0442,0.086,0.0678,0.4363,0.0753,0.1775,-0.1377,0.3031,-0.1475,-0.1132,-0.0958
Cost of Revenue,114715000.0,106117000.0,95742000.0,88943000.0,65169000.0,61204000.0,50661000.0,57371000.0,45253000.0,54702000.0,64514000.0
Gross Profit,23575000.0,26320000.0,26204000.0,25258000.0,14339000.0,12738000.0,12136000.0,15451000.0,10629000.0,10851000.0,9405000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,17614000.0,16787000.0,16502000.0,13000000.0,10180000.0,9961000.0,9983000.0,9251000.0,8304000.0,7579000.0,9008000.0
Operating Expenses,17614000.0,16787000.0,16502000.0,13000000.0,10180000.0,9961000.0,9983000.0,9251000.0,8304000.0,7579000.0,9008000.0
Operating Income,5961000.0,9533000.0,9702000.0,12258000.0,4159000.0,2777000.0,2153000.0,6200000.0,2325000.0,3272000.0,397000.0
Interest Expense,29000.0,9000.0,3000.0,-2000.0,12000.0,11000.0,19000.0,105000.0,58000.0,109000.0,210000.0
Earnings before Tax,7953000.0,10613000.0,10111000.0,13572000.0,4307000.0,2668000.0,2093000.0,6242000.0,2350000.0,3184000.0,-3987000.0
Income Tax Expense,1412000.0,5562000.0,2876000.0,4026000.0,961000.0,674000.0,523000.0,2084000.0,-2736000.0,-943000.0,93000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157000.0,3860000.0
Net Income,6541000.0,5051000.0,7235000.0,9546000.0,3346000.0,1994000.0,1570000.0,4158000.0,5086000.0,4127000.0,-4080000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,6541000.0,5051000.0,7235000.0,9546000.0,3346000.0,1994000.0,1570000.0,4158000.0,5086000.0,4127000.0,-4080000.0
EPS,0.96,0.76,1.1,1.46,0.5,0.29,0.23,0.6,0.72,0.58,-0.58
EPS Diluted,0.92,0.73,1.09,1.44,0.49,0.29,0.23,0.59,0.71,0.58,-0.58
Weighted Average Shs Out,7258647.0,7558409.0,6938352.0,6868627.0,6839974.0,6997754.0,6900255.0,6968687.0,7119736.0,7094106.0,7055952.0
Weighted Average Shs Out (Dil),6809306.0,6640583.0,6576711.0,6523555.0,6753239.0,6820466.0,6869224.0,6978469.0,7110762.0,7080516.0,7055952.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1705,0.1987,0.2149,0.2212,0.1803,0.1723,0.1933,0.2122,0.1902,0.1655,0.1272
EBITDA Margin,0.083,0.102,0.102,0.134,0.085,0.076,0.082,0.129,0.101,0.101,-0.009
EBIT Margin,0.0577,0.0802,0.0829,0.1188,0.0543,0.0362,0.0336,0.0872,0.0431,0.0502,-0.0511
Profit Margin,0.047,0.038,0.059,0.084,0.042,0.027,0.025,0.057,0.091,0.063,-0.055
Free Cash Flow margin,0.0091,-0.0168,0.0722,0.0161,0.0133,0.0389,0.0459,-0.0079,0.1327,0.0697,0.0053
EBITDA,11447000.0,13530000.0,12498000.0,15342000.0,6750000.0,5584000.0,5148000.0,9365000.0,5632000.0,6639000.0,-634000.0
EBIT,7982000.0,10622000.0,10114000.0,13570000.0,4319000.0,2679000.0,2112000.0,6347000.0,2408000.0,3293000.0,-3777000.0
Consolidated Income,6541000.0,5051000.0,7235000.0,9546000.0,3346000.0,1994000.0,1570000.0,4158000.0,5086000.0,4127000.0,-4080000.0
Earnings Before Tax Margin,0.0575,0.0801,0.0829,0.1188,0.0542,0.0361,0.0333,0.0857,0.0421,0.0486,-0.0539
Net Profit Margin,0.0473,0.0381,0.0593,0.0836,0.0421,0.027,0.025,0.0571,0.091,0.063,-0.0552
