date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,6034123000.0,7219519000.0,7054907000.0,5027599000.0,4900510000.0,6181291000.0,5521763000.0,0.0,0.0,4151396000.0,4220266000.0,4266661000.0,3923999000.0,3531223000.0,3284019000.0,3357822000.0,2329019000.0,2888542000.0,2665641000.0,2999739000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030571000.0,670688000.0,0.0,0.0,0.0
,grossProfit,6034123000.0,7219519000.0,7054907000.0,5027599000.0,4900510000.0,6181291000.0,5521763000.0,0.0,0.0,4151396000.0,4220266000.0,4266661000.0,3923999000.0,3531223000.0,3284019000.0,2327251000.0,1658331000.0,0.0,0.0,0.0
,grossProfitRatio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.693083492811709,0.712029828867862,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1069764000.0,1303428000.0,1395288000.0,2442879000.0,2988487000.0,3672475000.0,3255815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,5368676000.0,6219296000.0,5754279000.0,2579362000.0,1970039000.0,2502075000.0,2329323000.0,0.0,0.0,868026000.0,754041000.0,701566000.0,648496000.0,586229000.0,563507000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2107705000.0,2699044000.0,2761144000.0,2126424000.0,1461289000.0,630047000.0,1729331000.0,1427533000.0,1360183000.0,4055339000.0,1223368000.0,1134166000.0,3127852000.0,2793529000.0,2632226000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,6438440000.0,7522724000.0,7149567000.0,5022241000.0,4958526000.0,6174550000.0,5585138000.0,0.0,0.0,868026000.0,754041000.0,701566000.0,648496000.0,586229000.0,563507000.0,3296928000.0,2245227000.0,2854421000.0,3230736000.0,3389540000.0
,interestExpense,241411000.0,234647000.0,232395000.0,168763000.0,108049000.0,107896000.0,80919000.0,0.0,0.0,-15373000.0,-17044000.0,-13921000.0,-8098000.0,-12814000.0,-10322000.0,14373000.0,21740000.0,60431000.0,80442000.0,107008000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,134307000.0,174906000.0,172095000.0,184238000.0,194294000.0,211167000.0,165594000.0,121552000.0,126404000.0,122265000.0,124280000.0,124042000.0,104506000.0,91474000.0,83301000.0,71356000.0,50219000.0,73545000.0,93196000.0,124617000.0
,EBITDA,-270010000.0,-128299000.0,77435000.0,189596000.0,136278000.0,217908000.0,102219000.0,121553000.0,126405000.0,181158000.0,159000000.0,195281000.0,233136000.0,177397000.0,132755000.0,132250000.0,134011000.0,107666000.0,-471899000.0,-265184000.0
