date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,9437000000.0,7726000000.0,7531000000.0,7709000000.0,7515000000.0,7493000000.0,7435000000.0,7146000000.0,7382562000.0,7510490000.0,7368925000.0,7455243000.0,7249447000.0,6704907000.0,6268659000.0,5503711000.0,5126601000.0,4737958000.0,4108051000.0,3627771000.0,3421162000.0,2205200000.0,1458600000.0,1528700000.0,1616296000.0
,costOfRevenue,5804000000.0,5037000000.0,4926000000.0,4719000000.0,4616000000.0,4657000000.0,4637000000.0,4326000000.0,4364699000.0,4395333000.0,4317247000.0,4321475000.0,4256156000.0,3969848000.0,3696006000.0,3257335000.0,2990712000.0,2768623000.0,2432388000.0,2151594000.0,1967606000.0,1319000000.0,813900000.0,875500000.0,1010875000.0
,grossProfit,3633000000.0,2689000000.0,2605000000.0,2990000000.0,2899000000.0,2836000000.0,2798000000.0,2820000000.0,3017863000.0,3115157000.0,3051678000.0,3133768000.0,2993291000.0,2735059000.0,2572653000.0,2246376000.0,2135889000.0,1969335000.0,1675663000.0,1476177000.0,1453556000.0,886200000.0,644700000.0,653200000.0,605421000.0
,grossProfitRatio,0.384974038359648,0.34804556044525,0.3459035984597,0.387858347386172,0.385761809713906,0.37848658748165,0.376328177538668,0.394626364399664,0.408782615032559,0.414774135908576,0.414127976604457,0.42034417925747,0.412899218381761,0.407919006184575,0.41039925764027,0.408156605606653,0.416628678533789,0.41565058195957,0.407897321625267,0.406910193614757,0.424872017168436,0.401868311264284,0.441999177293295,0.42729116242559,0.374573097996902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1550000000.0,1457000000.0,1424000000.0,1750000000.0,1681000000.0,1679000000.0,1728000000.0,1704000000.0,1745200000.0,1814315000.0,1707673000.0,1747618000.0,1736934000.0,1612858000.0,1433733000.0,1257775000.0,1227746000.0,1165700000.0,1074841000.0,1018680000.0,1001443000.0,643400000.0,481600000.0,502100000.0,495323000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,76000000.0,20000000.0,-8000000.0,16000000.0,-48000000.0,-143000000.0,4000000.0,8000000.0,6662000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1662000000.0,1458000000.0,1500000000.0,1825000000.0,1740000000.0,1771000000.0,1815000000.0,1819000000.0,1817066000.0,2120109000.0,1756143000.0,1774657000.0,1770915000.0,1643723000.0,1444646000.0,1278265000.0,1234449000.0,1173901000.0,1083214000.0,1064787000.0,1135739000.0,734200000.0,550400000.0,578500000.0,1206705000.0
,costAndExpenses,7466000000.0,6495000000.0,6426000000.0,6544000000.0,6356000000.0,6428000000.0,6452000000.0,6145000000.0,6181765000.0,6515442000.0,6073390000.0,6096132000.0,6027071000.0,5613571000.0,5140652000.0,4535600000.0,4225161000.0,3942524000.0,3515602000.0,3216381000.0,3103345000.0,2053200000.0,1364300000.0,1454000000.0,2217580000.0
,interestExpense,166000000.0,180000000.0,169000000.0,153000000.0,144000000.0,154000000.0,167000000.0,162000000.0,167688000.0,173349000.0,147502000.0,146586000.0,185476000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
