Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,45310000.0,48190000.0,46230000.0,45250000.0,58420000.0,52360000.0,47360000.0,43380000.0,37740000.0,43940000.0
Stock-based compensation,7170000.0,6780000.0,6940000.0,6340000.0,7440000.0,9200000.0,9280000.0,3510000.0,1580000.0,580000.0
Operating Cash Flow,129320000.0,120060000.0,80470000.0,62540000.0,123400000.0,87610000.0,73220000.0,95810000.0,94960000.0,83510000.0
Capital Expenditure,25050000.0,36800000.0,31330000.0,28660000.0,34450000.0,39490000.0,46120000.0,32620000.0,-21900000.0,-14060000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-10000000.0,-382880000.0,-105790000.0,-89880000.0,-31390000.0,-15950000.0,23190000.0
Investment purchases and sales,-12140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-24800000.0,-32350000.0,-31110000.0,-39470000.0,-410090000.0,-130340000.0,-133000000.0,-25230000.0,-37850000.0,9130000.0
Issuance (repayment) of debt,-0.0,-257940000.0,-13850000.0,-444890000.0,-180810000.0,-587500000.0,-404770000.0,-294370000.0,-20710000.0,-70340000.0
Issuance (buybacks) of shares,-12140000.0,-27580000.0,-20710000.0,-19450000.0,-24420000.0,147670000.0,58460000.0,-88920000.0,130000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-23950000.0,-80840000.0,-48100000.0,-28040000.0,284110000.0,49150000.0,-8560000.0,-28030000.0,-20220000.0,-87070000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,80570000.0,6870000.0,1260000.0,-4970000.0,-2580000.0,6420000.0,-68340000.0,42550000.0,36890000.0,5570000.0
Free Cash Flow,104270000.0,83260000.0,49140000.0,33880000.0,88950000.0,48120000.0,27100000.0,63190000.0,73060000.0,69450000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8071,-2.7884
