Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-28639000.0,-12467000.0,37760000.0,47059000.0,3301000.0,-165808000.0,73229232.0,-32072126.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,72018000.0,27014000.0,-25140000.0,-11420000.0,20147000.0,90889000.0,-97699375.0,0.0
Issuance (buybacks) of shares,0.0,0.0,-5041000.0,-3314000.0,0.0,87464000.0,0.0,0.0
Dividend payments,-17173000.0,-17977000.0,-21451000.0,-23418000.0,-23462000.0,-19997000.0,-1776940.0,0.0
Financing Cash Flow,54845000.0,9037000.0,-51632000.0,-38152000.0,-3315000.0,157792000.0,-99476315.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,26206000.0,-3430000.0,-13872000.0,8907000.0,-14000.0,-8016000.0,-26247083.0,-32072126.0
Free Cash Flow,-28639000.0,-12467000.0,37760000.0,47059000.0,3301000.0,-165808000.0,73229232.0,-32072126.0
Net Cash/Marketcap,-2.5366,-1.6273,-1.6273,-1.6273,-1.6273,-1.6273,-1.6273,-1.6273
