Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,212370000.0,189140000.0,163747000.0,145721000.0,137768000.0
Revenue Growth,0.1228,0.1551,0.1237,0.0577,
Cost of Revenue,119088000.0,122711000.0,118508000.0,83876000.0,89306000.0
Gross Profit,93282000.0,66429000.0,45239000.0,61845000.0,48462000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,54710000.0,44423000.0,39122000.0,35972000.0,28254000.0
Operating Expenses,54710000.0,44423000.0,39122000.0,35972000.0,28254000.0
Operating Income,38572000.0,22006000.0,6117000.0,25873000.0,20208000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,38409000.0,22385000.0,6030000.0,25744000.0,20170000.0
Income Tax Expense,7328000.0,6394000.0,1479000.0,8288000.0,6396000.0
Net Income - Non-Controlling int,163000.0,-379000.0,87000.0,129000.0,38000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,31081000.0,15991000.0,4551000.0,17456000.0,13774000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,31081000.0,15991000.0,4551000.0,17456000.0,13774000.0
EPS,1.39,0.71,0.2,0.76,
EPS Diluted,1.39,0.71,0.2,0.76,
Weighted Average Shs Out,22359844.0,22313329.0,23000000.0,23000000.0,
Weighted Average Shs Out (Dil),22359844.0,22313329.0,23000000.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4392,0.3512,0.2763,0.4244,0.3518
EBITDA Margin,0.2,0.121,0.04,0.181,0.149
EBIT Margin,0.1809,0.1184,0.0368,0.1767,0.1464
Profit Margin,0.146,0.085,0.028,0.12,0.1
Free Cash Flow margin,0.0914,0.0904,0.0413,0.1142,0.0711
EBITDA,42408000.0,22928000.0,6528000.0,26319000.0,20594000.0
EBIT,38409000.0,22385000.0,6030000.0,25744000.0,20170000.0
Consolidated Income,31244000.0,15612000.0,4638000.0,17585000.0,13812000.0
Earnings Before Tax Margin,0.1809,0.1184,0.0368,0.1767,0.1464
Net Profit Margin,0.1464,0.0845,0.0278,0.1198,0.1
