Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,21291000.0,125886.0,1040068.0,126000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,21291000.0,125886.0,1040068.0,126000.0
Receivables,34077000.0,0.0,0.0,0.0
Inventories,13321000.0,0.0,0.0,0.0
Total current assets,71131000.0,294439.0,1435911.0,126000.0
Property Plant & Equipment Net,39623000.0,0.0,0.0,0.0
Goodwill and Intangible Assets,51630000.0,0.0,0.0,0.0
Long-term investments,477000.0,312497921.0,310000000.0,0.0
Tax assets,238000.0,0.0,0.0,
Total non-current assets,92547000.0,312497921.0,310000000.0,
Total assets,163678000.0,312792360.0,311435911.0,416000.0
Payables,19165000.0,0.0,0.0,0.0
Short-term debt,2545000.0,1500000.0,1500000.0,0.0
Total current liabilities,66388000.0,3928722.0,478360.0,416000.0
Long-term debt,12578000.0,0.0,0.0,0.0
Total debt,15123000.0,1500000.0,1500000.0,
Deferred revenue,80000.0,0.0,0.0,
Tax Liabilities,3286000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,23765000.0,0.0,0.0,
Total liabilities,116637000.0,307792352.0,306435910.0,416000.0
Other comprehensive income,177272000,7327588,5233712,
Retained earnings (deficit),-130240000.0,-2327773.0,-233860.0,-25000.0
Total shareholders equity,47041000.0,5000008.0,5000001.0,0.0
Investments,477000.0,312497921.0,310000000.0,0.0
Net Debt,-6168000.0,1374114.0,459932.0,-126000.0
Other Assets,0.0,0.0,0.0,62.0
Other Liabilities,26484000.0,303863630.0,305957550.0,416000.0
