date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-3110000.0,-16782000.0,5755000.0,-3280000.0,-55567000.0,4436000.0,14174000.0,3660000.0,465000.0,7605000.0,-626000.0,-872000.0,5255000.0,23938000.0
,depreciationAndAmortization,113661000.0,101271000.0,77626000.0,62820000.0,63999000.0,27962000.0,18651000.0,15329000.0,12400000.0,6376000.0,5703000.0,4517000.0,3538000.0,2914000.0
,deferredIncomeTax,-8985000.0,-39630000.0,-23629000.0,-4597000.0,5584000.0,-10508000.0,-4640000.0,-2546000.0,83000.0,2162000.0,1215000.0,1572000.0,3679000.0,-14544000.0
,stockBasedCompensation,59637000.0,60444000.0,40245000.0,31331000.0,33276000.0,15161000.0,11423000.0,8738000.0,4342000.0,3062000.0,1731000.0,780000.0,458000.0,21000.0
,changeInWorkingCapital,290117000.0,-58897000.0,46858000.0,33622000.0,-45062000.0,-175123000.0,150931000.0,11206000.0,-46464000.0,-1337000.0,35717000.0,5857000.0,21790000.0,2463000.0
,accountsReceivables,-15055000.0,1139000.0,-12890000.0,-8121000.0,1646000.0,-9297000.0,1788000.0,-9566000.0,1017000.0,0.0,0.0,-1338000.0,-796000.0,50000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1841000.0,-2863000.0,1743000.0,-442000.0,-462000.0,3128000.0,-659000.0,2914000.0,640000.0,267000.0,-185000.0,-475000.0,151000.0,0.0
,otherWorkingCapital,268830000.0,-21287000.0,37610000.0,-9248000.0,-42870000.0,2192000.0,177315000.0,26384000.0,15178000.0,61642000.0,62979000.0,27262000.0,21405000.0,-385000.0
,otherNonCashItems,12139000.0,7314000.0,15427000.0,10533000.0,9544000.0,8825000.0,941000.0,805000.0,1392000.0,9748000.0,-626000.0,544000.0,143000.0,76000.0
,netCashProvidedByOperatingActivites,169836000.0,108726000.0,117385000.0,108607000.0,76815000.0,24428000.0,55997000.0,28857000.0,28541000.0,24721000.0,1467000.0,8365000.0,13178000.0,14868000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-12088000.0,-19847000.0,-20524000.0,-14945000.0,-13967000.0,-9184000.0,-6177000.0,-6125000.0,-4838000.0,-4798000.0,-4169000.0,-3078000.0,-3336000.0,-1534000.0
,acquisitionsNet,-20000000.0,-321000000.0,-195000000.0,0.0,-32000000.0,-328000000.0,-60000000.0,-9000000.0,-62000000.0,-24000000.0,-1000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-5250000.0,-1200000.0,-1450000.0,-2238000.0,-1500000.0,0.0,0.0,0.0,-162000.0,0.0,-812000.0,-7654000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,28000.0,1015000.0,210000.0,0.0,0.0
,otherInvestingActivites,2897000.0,4400000.0,-1270000.0,0.0,-1500000.0,-100000.0,0.0,0.0,-174000.0,0.0,-90000.0,-54000.0,-64000.0,-258000.0
,netCashUsedForInvestingActivites,-99996000.0,-375708000.0,-241679000.0,-29019000.0,-57927000.0,-344621000.0,-69129000.0,-18260000.0,-69707000.0,-30133000.0,-5501000.0,-5040000.0,-12706000.0,-3739000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-305000000.0,-269751000.0,-276168000.0,-98362000.0,-48000000.0,-20000000.0,-31500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,4000.0,5000.0,122708000.0,5000.0,6000.0,2000.0,1000.0,1000.0,2759000.0,0.0,42066000.0,3000.0,17000.0,757000.0
,commonStockRepurchased,0.0,-23107000.0,-20816000.0,-13974000.0,-12414000.0,-7412000.0,-2062000.0,-622000.0,-137000.0,-94000.0,-3993000.0,-248000.0,-6086000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1346000.0,0.0,0.0,0.0
,otherFinancingActivites,-35314000.0,-2274000.0,-18735000.0,-3060000.0,-2530000.0,11288000.0,-1185000.0,3579000.0,1549000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,232950000.0,60465000.0,352294000.0,-72440000.0,-18014000.0,162157000.0,172944000.0,9362000.0,6240000.0,2653000.0,40177000.0,-245000.0,2718000.0,757000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-831000.0,-399000.0,-592000.0,375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,301959000.0,-206916000.0,227408000.0,7523000.0,874000.0,-158036000.0,159812000.0,19959000.0,-34926000.0,-2759000.0,36143000.0,3080000.0,3190000.0,11886000.0
,cashAtEndOfPeriod,384714000.0,82755000.0,289671000.0,60115000.0,52592000.0,51718000.0,209754000.0,49942000.0,29983000.0,64909000.0,67668000.0,31525000.0,28445000.0,25255000.0
