date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-267000000.0,-81900000.0,-147900000.0,-216600000.0,-225900000.0,-164982000.0,-226452000.0,-29246000.0
,depreciationAndAmortization,253500000.0,153800000.0,96400000.0,59800000.0,42800000.0,28881000.0,19419000.0,9892000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,658400000.0,567700000.0,496700000.0,474500000.0,392800000.0,221315000.0,99774000.0,43704000.0
,changeInWorkingCapital,826000000.0,-381100000.0,1217600000.0,-97300000.0,830497000.0,-568352000.0,286558000.0,94726000.0
,accountsReceivables,-435600000.0,-108700000.0,-33000000.0,-82900000.0,-136400000.0,-76830000.0,-47949000.0,-41819000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-12800000.0,32300000.0,3700000.0,5900000.0,15100000.0,-3498000.0,-1100000.0,5830000.0
,otherWorkingCapital,2437500000.0,1611500000.0,1992600000.0,775000000.0,872300000.0,41803000.0,610155000.0,323597000.0
,otherNonCashItems,328300000.0,196400000.0,28800000.0,24500000.0,23400000.0,22265000.0,47999000.0,262000.0
,netCashProvidedByOperatingActivites,1035700000.0,1055600000.0,1037000000.0,868500000.0,658100000.0,350304000.0,88406000.0,114519000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-214400000.0,-131200000.0,-112000000.0,-163400000.0,-72500000.0,-33828000.0,-36107000.0,-22442000.0
,acquisitionsNet,-584000000.0,-774000000.0,-374000000.0,-91000000.0,0.0,-15000000.0,-86000000.0,0.0
,purchasesOfInvestments,-1180800000.0,-2984600000.0,-725700000.0,-995900000.0,-1037000000.0,-987598000.0,-506642000.0,-345324000.0
,salesMaturitiesOfInvestments,2266700000.0,2063600000.0,691800000.0,777400000.0,770600000.0,357548000.0,308127000.0,216201000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,288000000.0,-1825900000.0,-520000000.0,-472600000.0,-338900000.0,-679006000.0,-320348000.0,-151565000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-477400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1198100000.0,-330000000.0,-259100000.0,-411000000.0,0.0,0.0,-132000.0,-2776000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-394800000.0,-38200000.0,-375700000.0,-21400000.0,-5900000.0,2455000.0,-110018000.0,6762000.0
,netCashUsedProvidedByFinancingActivities,673000000.0,-773900000.0,1245600000.0,-386000000.0,39400000.0,50704000.0,575140000.0,25018000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1996700000.0,-1544200000.0,1762600000.0,9900000.0,358600000.0,-277998000.0,343198000.0,-12028000.0
,cashAtEndOfPeriod,2961700000.0,965000000.0,2506900000.0,744300000.0,734400000.0,375814000.0,653812000.0,310614000.0
,cashAtBeginningOfPeriod,965000000.0,2509200000.0,744300000.0,734400000.0,375800000.0,653812000.0,310614000.0,322642000.0
,operatingCashFlow,1035700000.0,1055600000.0,1037000000.0,868500000.0,658100000.0,350304000.0,88406000.0,114519000.0
,capitalExpenditure,-214400000.0,-131200000.0,-112000000.0,-163400000.0,-72500000.0,-33828000.0,-36107000.0,-22442000.0
,freeCashFlow,821300000.0,924400000.0,925000000.0,705100000.0,585600000.0,316476000.0,52299000.0,92077000.0
