date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,123803000.0,2108000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,1986000.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,121817000.0,2060000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.983958385499544,0.977229601518027,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,155122000.0,174556000.0,131307000.0,87807000.0,61212000.0,36657000.0,16324000.0,12855000.0
,GeneralAndAdministrativeExpenses,210851000.0,117088000.0,51435000.0,31438000.0,21915000.0,9671000.0,3855000.0,2309000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-406000.0,-180000.0,-69000.0,-334000.0,0.0,0.0,-297000.0,-2455000.0
,operatingExpenses,365973000.0,291644000.0,182742000.0,119245000.0,83127000.0,46393000.0,0.0,0.0
,costAndExpenses,367959000.0,291692000.0,182742000.0,119245000.0,83127000.0,46393000.0,20511000.0,15663000.0
,interestExpense,9809000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10823000.0,9932000.0,4607000.0,1658000.0,1235000.0,873000.0,666000.0,534000.0
,EBITDA,-233333000.0,-279652000.0,-178135000.0,-117587000.0,-81892000.0,-45520000.0,-19845000.0,-15129000.0
,EBITDARatio,-1.88471200213242,-132.662239089184,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-244156000.0,-289584000.0,-182742000.0,-119245000.0,-83127000.0,-46393000.0,-20511000.0,-15663000.0
,operatingIncomeRatio,-1.97213314701582,-137.373814041746,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,578000.0,8121000.0,-69000.0,-334000.0,0.0,0.0,-297000.0,-2455000.0
,incomeBeforeTax,-247553000.0,-266766000.0,-174193000.0,-117024000.0,-82468000.0,-46360000.0,-20807000.0,-18116000.0
,incomeBeforeTaxRatio,-1.99957190051937,-126.549335863378,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-247553000.0,-266766000.0,-174193000.0,-117024000.0,-82468000.0,-46360000.0,-20807000.0,-18116000.0
,netIncomeRatio,-1.99957190051937,-126.549335863378,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.2446186158229,-4.57,-3.41,-2.76,-2.48,-3.95,-1.51,-0.910618
,EPSDiluted,-4.2446186158229,-4.57,-3.41,-2.76,-2.48,-3.95,-1.51,-0.910618
,weightedAverageShsOut,58321612.0,58321612.0,51150728.0,42323686.0,33207382.0,12806697.0,13761829.0,21799488.0
,weightedAverageShsOutDil,58321612.0,58321612.0,51150728.0,42323686.0,33207382.0,12806697.0,13761829.0,21799488.0
