date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY
,revenue,874970000.0,965485000.0,904441000.0,794655000.0,807069000.0,998108000.0,2899738000.0,3160404000.0,2803602000.0,2683470000.0,2461533000.0,2715601000.0,3178653000.0,2540485000.0,947707000.0,613647000.0,763070000.0,688786000.0,625218000.0,679989000.0,232761000.0,136449000.0
,costOfRevenue,570331000.0,644322000.0,639313000.0,607485000.0,588905000.0,724173000.0,2254515000.0,2524903000.0,2320226000.0,1945373000.0,1657072000.0,1800019000.0,2057647000.0,1718176000.0,519056000.0,342312000.0,452816000.0,399305000.0,357250000.0,411643000.0,123059000.0,66133000.0
,grossProfit,304639000.0,321163000.0,265128000.0,187170000.0,218164000.0,273935000.0,645223000.0,635501000.0,483376000.0,738097000.0,804461000.0,915582000.0,1121006000.0,822309000.0,428651000.0,271335000.0,310254000.0,289481000.0,267968000.0,268346000.0,109702000.0,70316000.0
,grossProfitRatio,0.348170794427238,0.332644215083611,0.293140182720598,0.235536176076411,0.270316416564135,0.274454267474061,0.222510792354344,0.2010822034145,0.172412489361899,0.2750531960484,0.326813006366358,0.337156305362975,0.352666994478479,0.323681895386117,0.452303296271949,0.442167891312106,0.406586551692505,0.420277125260966,0.428599304562569,0.394632854354997,0.471307478486516,0.515328071294037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116291000.0,35535000.0,16797000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1359000.0,216000.0,5812000.0,1273000.0,-4880000.0,2079000.0,-1747000.0,24501000.0,-430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,105100000.0,117727000.0,101563000.0,111483000.0,114470000.0,131919000.0,377754000.0,358173000.0,376359000.0,725252000.0,759733000.0,690405000.0,705605000.0,517773000.0,241463000.0,145168000.0,169553000.0,153166000.0,177721000.0,164891000.0,69026000.0,43965000.0
,costAndExpenses,675431000.0,762049000.0,740876000.0,718968000.0,703375000.0,856092000.0,2632269000.0,2883076000.0,2696585000.0,2670625000.0,2416805000.0,2490424000.0,2763252000.0,2235949000.0,760519000.0,487480000.0,622369000.0,552471000.0,534971000.0,576534000.0,192085000.0,110098000.0
,interestExpense,105716000.0,104681000.0,93328000.0,88760000.0,83899000.0,107617000.0,114178000.0,115745000.0,134376000.0,149473000.0,136149000.0,122845000.0,129723000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,196615000.0,188084000.0,174946000.0,188563000.0,208986000.0,229127000.0,386071000.0,327505000.0,350847000.0,365870000.0,401478000.0,352785000.0,373602000.0,252716000.0,122701000.0,79899000.0,93797000.0,85650000.0,63706000.0,48600000.0,33491000.0,27168000.0
,EBITDA,396154000.0,391520000.0,338511000.0,264250000.0,312680000.0,371143000.0,653540000.0,604833000.0,457864000.0,378715000.0,446206000.0,577962000.0,789003000.0,557252000.0,309889000.0,206066000.0,234498000.0,221965000.0,153953000.0,152055000.0,74167000.0,53519000.0
,EBITDARatio,0.452762951872636,0.405516398494021,0.374276486802345,0.332534244420535,0.38742660169081,0.37184653364165,0.225378982514972,0.191378380738665,0.163312766933395,0.141128836916381,0.18127158969634,0.212830235369629,0.248219292889158,0.21934866767566,0.326988193608362,0.335805438631656,0.307308634856566,0.322255388466084,0.246238911867541,0.223613911401508,0.318640150196983,0.392227132481733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,199539000.0,203436000.0,163565000.0,75687000.0,103694000.0,142016000.0,267469000.0,277328000.0,107017000.0,12845000.0,44728000.0,225177000.0,415401000.0,304536000.0,187188000.0,126167000.0,140701000.0,136315000.0,90247000.0,103455000.0,40676000.0,26351000.0
,operatingIncomeRatio,0.22805239036767,0.210708607591003,0.180846511823325,0.0952451063669139,0.128482199167605,0.142285203605221,0.0922390229737997,0.0877508065424547,0.0381712525529658,0.00478671272643257,0.018170790316441,0.082919766195402,0.130684601307535,0.119873173823109,0.197516743044,0.205601917714908,0.184388064004613,0.197906171147497,0.144344852515443,0.152142167005643,0.174754361770228,0.193119773688338
,totalOtherIncomeExpensesNet,-179805000.0,-40297000.0,-34927000.0,-29546000.0,-109216000.0,-140584000.0,-41426000.0,14864000.0,-139028000.0,-210492000.0,-133749000.0,-299889000.0,-1183955000.0,-121674000.0,1448000.0,476000.0,-25690000.0,-14312000.0,667000.0,-99000.0,-8699000.0,0.0
,incomeBeforeTax,-85982000.0,58458000.0,35310000.0,-42619000.0,-89421000.0,-106185000.0,111865000.0,176447000.0,-166387000.0,-347120000.0,-225170000.0,-197557000.0,-898277000.0,52770000.0,129933000.0,86422000.0,50823000.0,48528000.0,54493000.0,80339000.0,8757000.0,-7976000.0
,incomeBeforeTaxRatio,-0.0982685120632707,0.0605478075785745,0.039040689221298,-0.0536320793300237,-0.110797218081725,-0.106386282847147,0.038577623219753,0.055830520401822,-0.0593475821461106,-0.129354902421119,-0.0914755154612999,-0.0727489053067811,-0.282596747741889,0.0207716243158295,0.137102501089472,0.140833410739399,0.0666033260382403,0.0704543936723453,0.0871583991503763,0.118147499444844,0.0376222820833387,-0.0584540744160822
,incomeTaxExpense,-17537000.0,-39145000.0,6150000.0,-61083000.0,-24604000.0,53189000.0,58657000.0,84719000.0,-62375000.0,-13465000.0,-66606000.0,51667000.0,37197000.0,11894000.0,42277000.0,31053000.0,17213000.0,17741000.0,20975000.0,30931000.0,3645000.0,-1994000.0
,netIncome,-68445000.0,97330000.0,21063000.0,18953000.0,-54555000.0,-105818000.0,98166000.0,123164000.0,-39486000.0,-340608000.0,-101825000.0,-549407000.0,-947349000.0,34569000.0,87656000.0,55369000.0,33610000.0,30787000.0,33518000.0,49408000.0,-4391000.0,-5982000.0
