Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,4686000000.0,2240000000.0,2095000000.0,2039000000.0,1886000000.0
Stock-based compensation,80000000.0,39000000.0,69000000.0,35000000.0,78000000.0
Operating Cash Flow,2576000000.0,1629000000.0,1373000000.0,1277000000.0,1318000000.0
Capital Expenditure,-147000000.0,-135000000.0,-88000000.0,-103000000.0,-120000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-63000000,-545000000,-272000000,-220000000,0
Investing Cash flow,-8593000000.0,-633000000.0,-256000000.0,-301000000.0,-568000000.0
Issuance (repayment) of debt,-2266000000.0,-1158000000.0,-863000000.0,-1114000000.0,-19000000.0
Issuance (buybacks) of shares,000000.0,-545000000.0,-1431000000.0,-951000000.0,-1422000000.0
Dividend payments,,,,,
Financing Cash Flow,-283000000.0,5951000000.0,-1177000000.0,-902000000.0,-734000000.0
Effect of forex changes on cash,-23000000.0,62000000.0,-30000000.0,-51000000.0,-57000000.0
Net cash flow / Change in cash,-6323000000.0,7009000000.0,-90000000.0,23000000.0,-41000000.0
Free Cash Flow,2429000000.0,1494000000.0,1285000000.0,1174000000.0,1198000000.0
Net Cash/Marketcap,,,,,
