date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2009-12-25_FY,2008-12-26_FY,2007-12-28_FY,2006-12-29_FY,2005-12-30_FY,2004-12-31_FY,2004-01-02_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1846360000.0,2368779000.0,2499207000.0,2508771000.0,2750640000.0,2695680000.0,2174000000.0,1668900000.0,1389500000.0,1316000000.0,1149367000.0,1018400000.0,1384300000.0,1385700000.0,1349100000.0,1236100000.0,1044236000.0,891200000.0,862733000.0,916965000.0,976573000.0,850900000.0,606900000.0,335400000.0,163500000.0,9436162.0
,costOfRevenue,1405715000.0,1742621000.0,1833607000.0,1874298000.0,2070922000.0,2060007000.0,1637100000.0,1226600000.0,1017100000.0,969000000.0,845916000.0,727400000.0,971800000.0,943600000.0,915800000.0,844400000.0,727059000.0,624900000.0,612661000.0,641911000.0,684093000.0,587400000.0,422900000.0,236700000.0,133200000.0,76642962.0
,grossProfit,440645000.0,626158000.0,665600000.0,634473000.0,679718000.0,635673000.0,536900000.0,442300000.0,372400000.0,347000000.0,303451000.0,291000000.0,412500000.0,442100000.0,433300000.0,391700000.0,317177000.0,266300000.0,250072000.0,275054000.0,292480000.0,263500000.0,184000000.0,98700000.0,30300000.0,-67206800.0
,grossProfitRatio,0.238656058406811,0.264337871958507,0.266324478124461,0.252901918907704,0.24711267195998,0.235811743233618,0.246964121435143,0.265024866678651,0.268010075566751,0.263677811550152,0.2640157582391,0.285742340926944,0.29798454092321,0.319044526232229,0.321177081016974,0.316883747269638,0.303740725276662,0.298810592459605,0.289860246449365,0.299961285327139,0.299496299815784,0.309672111881537,0.303180095567639,0.294275491949911,0.185321100917431,-7.12226008837067
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,408307000.0,518030000.0,547932000.0,510794000.0,546477000.0,486888000.0,420600000.0,354800000.0,300500000.0,282800000.0,258722000.0,262200000.0,332100000.0,336200000.0,318700000.0,286500000.0,244606000.0,226000000.0,220216000.0,252739000.0,268379000.0,217300000.0,144200000.0,84100000.0,25100000.0,13639034.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1620000.0,3865000.0,1744000.0,0.0,-3345000.0,-1395000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10953000.0,11873000.0,4636000.0,0.0,-4332000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,408307000.0,559979000.0,591681000.0,556909000.0,696713000.0,537831000.0,455200000.0,382700000.0,319400000.0,299200000.0,275190000.0,279200000.0,409800000.0,348400000.0,329000000.0,296100000.0,254733000.0,234400000.0,229360000.0,260942000.0,275759000.0,222100000.0,150300000.0,88100000.0,26900000.0,13639034.0
,costAndExpenses,1814022000.0,2302600000.0,2425288000.0,2431207000.0,2767635000.0,2597838000.0,2092300000.0,1609300000.0,1336500000.0,1268200000.0,1121106000.0,1006600000.0,1381600000.0,1292000000.0,1244800000.0,1140500000.0,981792000.0,859300000.0,842021000.0,902853000.0,959852000.0,809500000.0,573200000.0,324800000.0,160100000.0,90281996.0
,interestExpense,-1620000.0,2783000.0,4881000.0,5494000.0,7166000.0,4160000.0,3156000.0,1248000.0,1131000.0,1207000.0,1515000.0,-1491000000.0,-803000.0,10953000.0,-775000.0,-4162000.0,0.0,-4332000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,32031000.0,37549000.0,41049000.0,46115000.0,46692000.0,41843000.0,29500000.0,20500000.0,18900000.0,16400000.0,16468000.0,17000000.0,16800000.0,12200000.0,10400000.0,10100000.0,10127000.0,9300000.0,9144000.0,8203000.0,7380000.0,4800000.0,6100000.0,4000000.0,1800000.0,522436.0
,EBITDA,-142851000.0,103728000.0,114968000.0,123679000.0,29697000.0,139685000.0,111200000.0,80100000.0,71900000.0,64200000.0,44729000.0,28800000.0,19400000.0,105900000.0,114700000.0,105700000.0,72571000.0,41200000.0,29856000.0,22315000.0,24101000.0,46200000.0,39800000.0,14600000.0,5200000.0,-80323398.0
,EBITDARatio,-0.0773689854632899,0.0437896485911096,0.0460017917683489,0.0492986406491465,0.0107963964750022,0.0518180941358025,0.0511499540018399,0.0479956857810534,0.0517452320978769,0.0487841945288754,0.0389162034406765,0.02827965435978,0.0140143032579643,0.0764234682831782,0.0850196427247795,0.0855108809966831,0.0694967421157669,0.046229802513465,0.0346063034565735,0.0243357161941841,0.0246791586496862,0.0542954518744858,0.0655791728456088,0.0435301132975552,0.0318042813455657,-8.51229535906654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
