date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,5474838000.0,4643404000.0,4995290000.0,4431991000.0,3911215000.0,3633415000.0,3573732000.0,3273496000.0,2779062000.0,2248088000.0,2240591000.0,1973250000.0
,costOfRevenue,4536051000.0,3965776000.0,4307594000.0,3819659000.0,3398433000.0,3153520000.0,3065671000.0,2846614000.0,2403445000.0,1992677000.0,1980975000.0,1786983000.0
,grossProfit,938787000.0,677628000.0,687696000.0,612332000.0,512782000.0,479895000.0,508061000.0,426882000.0,375617000.0,255411000.0,259616000.0,186267000.0
,grossProfitRatio,0.171473018927683,0.14593345743769,0.137668884088812,0.138161832909859,0.131105551599695,0.132078223929829,0.142165389010704,0.130405535855245,0.135159632998472,0.113612545416372,0.115869429092592,0.0943960471303687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,78636000.0,71072000.0,68811000.0,63068000.0,60585000.0,49425000.0,48489000.0,45489000.0,43122000.0,37242000.0,40039000.0,40753000.0
,SellingAndMarketingExpenses,428279000.0,390739000.0,363138000.0,327355000.0,300797000.0,273308000.0,264173000.0,245283000.0,235055000.0,204998000.0,202464000.0,190431000.0
,otherExpenses,-7457000.0,-2474000.0,-24999000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747000.0
,operatingExpenses,602051000.0,541169000.0,577344000.0,471179000.0,433204000.0,376706000.0,362512000.0,328125000.0,312486000.0,281165000.0,277391000.0,269716000.0
,costAndExpenses,5138102000.0,4506945000.0,4884938000.0,4290838000.0,3831637000.0,3530226000.0,3428183000.0,3174739000.0,2715931000.0,2273842000.0,2258366000.0,2056699000.0
