Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,5909000.0,5663000.0,6304000.0,4763000.0
Revenue Growth,0.0434,-0.1017,0.3235,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,5909000.0,5663000.0,6304000.0,4763000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,4482000.0,4246000.0,3417000.0,3109000.0
Operating Expenses,5471000.0,5405000.0,4458000.0,3804000.0
Operating Income,438000.0,258000.0,1846000.0,959000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,438000.0,258000.0,1725000.0,959000.0
Income Tax Expense,94000.0,-82000.0,265000.0,335000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,344000.0,340000.0,1460000.0,624000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,344000.0,340000.0,1460000.0,624000.0
EPS,0.23,0.51,0.93,0.4
EPS Diluted,0.23,0.51,0.93,0.4
Weighted Average Shs Out,1625708.0,1612808.0,1660000.0,1573000.0
Weighted Average Shs Out (Dil),1493608.0,666710.0,1660000.0,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,0.116,0.075,0.301,0.239
EBIT Margin,0.0741,0.0456,0.2736,0.2013
Profit Margin,0.058,0.06,0.232,0.131
Free Cash Flow margin,0.407,-0.1077,0.0073,-0.2954
EBITDA,686000.0,425000.0,1899000.0,1138000.0
EBIT,438000.0,258000.0,1725000.0,959000.0
Consolidated Income,344000.0,340000.0,1460000.0,624000.0
Earnings Before Tax Margin,0.0741,0.0456,0.2736,0.2013
Net Profit Margin,0.0582,0.06,0.2316,0.131
