date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-485136000.0,-98864000.0,-97084000.0,-106782000.0,-74216000.0,-58020000.0,-17037000.0,-6019000.0
,depreciationAndAmortization,78087000.0,44952000.0,35602000.0,19095000.0,8270000.0,4863000.0,2320000.0,754000.0
,deferredIncomeTax,-90158000.0,-10868000.0,-2247000.0,-306000.0,510000.0,36000.0,388000.0,94000.0
,stockBasedCompensation,475531000.0,66702000.0,43769000.0,30597000.0,7723000.0,3075000.0,533000.0,298000.0
,changeInWorkingCapital,-90483000.0,27524000.0,354388000.0,54265000.0,-71948000.0,-427000.0,1023000.0,-1686000.0
,accountsReceivables,-21091000.0,-15884000.0,-10931000.0,-3659000.0,-2900000.0,-6795000.0,-5079000.0,-928000.0
,inventory,-24732000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-87995000.0,905000.0,-391000.0,1534000.0,-813000.0,-612000.0,2099000.0,-1099000.0
,otherWorkingCapital,42075000.0,497821000.0,470297000.0,115909000.0,61644000.0,133592000.0,1760000.0,928000.0
,otherNonCashItems,44287000.0,25438000.0,19487000.0,6382000.0,262000.0,460000.0,106000.0,2000.0
,netCashProvidedByOperatingActivites,-53511000.0,29869000.0,-4860000.0,-34441000.0,-51795000.0,-47181000.0,-11359000.0,-6053000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-3510000.0,-4011000.0,-2633000.0,-2108000.0,-6275000.0,-1069000.0,-204000.0
,acquisitionsNet,0.0,-11000000.0,-282000000.0,-379000000.0,-37000000.0,-18000000.0,0.0,0.0
,purchasesOfInvestments,0.0,-5000000.0,-56347000.0,-149261000.0,-44146000.0,-103030000.0,0.0,0.0
,salesMaturitiesOfInvestments,2496000.0,52100000.0,84170000.0,85753000.0,110717000.0,20411000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,5530000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-590975000.0,25013000.0,-257496000.0,-448379000.0,26146000.0,-108203000.0,-15578000.0,-17756000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-238153000.0,0.0,0.0,-226440000.0,-17166000.0,-6332000.0,0.0,0.0
,commonStockIssued,0.0,0.0,330843000.0,258554000.0,250000.0,163118000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,-368000.0,-71000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,38253000.0,-1569000.0,1721000.0,-74000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,859136000.0,35094000.0,645612000.0,475431000.0,20598000.0,164014000.0,70161000.0,18327000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4321000.0,388000.0,-2084000.0,191000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,218971000.0,90364000.0,381172000.0,-7198000.0,-5051000.0,8630000.0,43224000.0,-5482000.0
,cashAtEndOfPeriod,733324000.0,514353000.0,423989000.0,42817000.0,50015000.0,55066000.0,46436000.0,3212000.0
,cashAtBeginningOfPeriod,514353000.0,423989000.0,42817000.0,50015000.0,55066000.0,46436000.0,3212000.0,8694000.0
,operatingCashFlow,-53511000.0,29869000.0,-4860000.0,-34441000.0,-51795000.0,-47181000.0,-11359000.0,-6053000.0
,capitalExpenditure,-26042000.0,-10900000.0,-8407000.0,-5515000.0,-3412000.0,-7817000.0,-1734000.0,-1294000.0
,freeCashFlow,-79553000.0,18969000.0,-13267000.0,-39956000.0,-55207000.0,-54998000.0,-13093000.0,-7347000.0
