Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31
Cash and cash equivalents,28354626865.6716,31531245056.162,20858511101.4367,16517396010.5149,17843992248.062,5327261002.7406,4882891566.2651,2675289636.5656
Short-term investments,1968507462.6866,1724568897.3264,1025250326.5128,1372815834.2353,2875645994.832,4060615831.0495,1179919678.7149,961910807.8083
Cash and short-term investments,30323134328.3582,33255813953.4884,21883761427.9495,17890211844.7502,20719638242.894,9387876833.7901,6062811244.98,3637200444.3739
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,40339253731.3433,40635184306.2807,26391525177.7681,20725993505.4894,22950419896.6408,10935515073.3516,6933654618.4739,4427709887.3195
Property, Plant & Equipment Net,13735820895.5224,10518747033.6972,2932230445.5086,2107468687.1811,1475936692.5065,899725939.0617,611726907.6305,390890334.8675
Goodwill and Intangible Assets,49732985074.6269,29997468754.9438,20928602525.0327,13899953610.6386,8335432816.5375,2476059970.9818,2172369477.9116,2141247421.0443
Long-term investments,36051343283.5821,28143015345.6732,22031635466.5506,18687644966.7543,7830749354.0052,3335321618.5717,288674698.7952,299952388.5098
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,103701940298.5075,72815851922.1642,47155420113.1911,35597649605.6904,18301841085.2713,7047557633.4032,3313092369.4779,3064751626.7259
Total assets,144041194029.8507,113451036228.4449,73546945290.9592,56323643111.1798,41252260981.9121,17983072706.7548,10246746987.9518,7492461514.0454
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,3353134328.3582,953646574.909,2161805253.2288,665532704.4998,321382428.9406,1670804449.4599,875180722.8916,203618473.2582
Total current liabilities,30995373134.3284,21485524442.3351,13577710056.5956,8046853254.9869,6406976744.186,6026761244.5591,3854618473.8956,1864942072.6869
Long-term debt,16691641791.0448,18909191583.6102,11150050790.8867,8235967218.1846,8172319121.447,4950991455.7472,3608353413.6546,0.0
Total debt,20044776119.403,19862838158.5192,13311856044.1155,8901499922.6844,8493701550.3876,6621795905.2072,4483534136.5462,203618473.2582
Deferred revenue,4815223880.597,3684543584.8758,2277318241.1842,1656873357.0435,1349967700.2584,1116234080.2837,854297188.755,774321536.2641
Tax Liabilities,6000298507.4627,5220851131.1501,2392395878.6823,1432039585.5884,1166989664.0827,548605513.4612,144899598.3936,125059514.3628
Deposit Liabilities,1606268656.7164,1515266571.745,1188361631.113,1130972630.2768,1162952196.3824,759471223.6015,495261044.1767,118235200.7618
Total non-current liabilities,21194776119.403,22445024521.4365,12933826730.5181,9636152775.6301,9317021963.8243,5375947122.3601,4617670682.7309,166005395.9689
Total liabilities,52190149253.7313,43930548963.7716,26511536787.1136,17683006030.617,15723998708.0103,11402708366.9192,8472289156.6265,2030947468.6558
Other comprehensive income,-348507462.6866,804144913.7795,737919024.815,594402350.3943,371770025.8398,-132677736.5791,-268915662.6506,-336454531.0268
Retained earnings (deficit),38490447761.194,27266729947.7931,15753591641.2712,12177516622.8545,4011950904.3928,190714170.5626,-3291726907.6305,1992064751.6267
Total shareholders equity,73471194029.8507,57874070558.4559,40458424031.3452,33552961187.5677,23488210594.3152,4729646945.0266,-3855421.6867,4997302015.5531
Investments,38019850746.2687,29867584242.9995,23056885793.0634,20060460800.9896,10706395348.8372,7395937449.6212,1468594377.51,1261863196.318
Net Debt,-10275160913.3103,-13402164352.9112,,,,,,
Other Assets,9944865671.6418,7595875907.3466,,,,,,
Other Liabilities,27642238805.9702,20531877867.4261,11415904803.3668,7381320550.4871,6085594315.2454,4355956795.0992,2979437751.004,1661323599.4287
