date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-63745000.0,-153723000.0,-57060000.0,-84413000.0,-384164000.0,-61121000.0,-38837000.0,-14064226.0,29947878.53201,-9732542.605289,-12413493.840985,-9325668.035527,-11718096.959737,-2582570.9381,18080527.625257,-8059358.532805,-28049879.381769,-34076486.963764,-26794341.648087,-14015235.116019,-9202926.30877,-8173033.769928,-8753864.950933
,depreciationAndAmortization,1978000.0,2028000.0,2181000.0,2027000.0,1092000.0,589000.0,529000.0,612837.0,869536.503724,955447.600392,1038406.854903,1914247.922834,1114846.343468,411652.024639,599773.507207,2397485.793008,1200167.201823,6801723.513036,5585032.808024,3850998.756266,1257163.054351,1304540.401704,989779.03425
,deferredIncomeTax,0.0,-12661000.0,-4282000.0,-24320000.0,-105061000.0,-16185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6161000.0,6799000.0,6241000.0,15117000.0,39159000.0,22093000.0,3283000.0,903005.0,986757.536464,613240.940255,650515.917453,253734.122815,0.0,380279.713218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,32163000.0,-31990000.0,3251000.0,-7240000.0,-51325000.0,77092000.0,38391836.0,17526766.133028,35584073.675003,-5063752.115822,-8507397.381446,-4996370.189152,6447081.180217,17109011.153903,-8991642.118551,-9136914.23809,-17713487.35191,1468471.390303,-13100944.294118,23870441.214321,4430398.876887,12906757.304395,55191.395334
,accountsReceivables,-108000.0,227000.0,-1029000.0,-129000.0,735000.0,628000.0,-1887000.0,888929.0,-189724.877617,2387890.303624,-2265471.524556,-401543.310095,0.0,-1126402.100374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147630.754163,-150706.886898,166673.670137,31631.059984,-215105.523579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1666000.0,-2410000.0,-1266000.0,736000.0,26000.0,-2489000.0,6253000.0,129997.0,-197283.958063,0.0,0.0,0.0,0.0,-45352.923357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,118163000.0,86000000.0,117990000.0,114739000.0,121979000.0,173304000.0,96212000.0,57820164.0,40293397.866972,4709324.191969,9773076.307791,18280473.689237,23276843.878389,16829762.698172,-279248.455731,8712393.66282,17849307.90091,35562795.25282,34094323.862517,47195268.156635,23324826.942314,18894428.065427,5987670.761032
,otherNonCashItems,1035000.0,270000.0,-6902000.0,1359000.0,1568000.0,770000.0,10383000.0,3530314.0,47244.252787,-10259246.816846,650515.917453,253734.122815,876369.761709,244182.570938,-20750678.620453,-5819158.773894,15230675.295723,2270397.217702,216287.770515,388575.233357,-513842.614205,11941.339336,0.0
,netCashProvidedByOperatingActivites,-51441000.0,-71006000.0,-67866000.0,-48640000.0,-57885000.0,-54785000.0,-12421000.0,-6738559.0,33270564.82012,-7520669.93144,-11246708.526636,-5239003.915576,-8484328.677075,-2719688.983136,-2623160.603981,-14573488.892716,-9982650.939159,-26964107.744627,-18156697.854933,-10003984.974686,-8353538.512838,-6836511.706586,-7708894.521349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-229000.0,-589000.0,-1138000.0,-7264000.0,-3996000.0,-2287000.0,-1056000.0,-725100.0,-14901.038368,-58447.600392,-830815.069589,-1507538.917009,-966442.070666,-1363943.24952,-94871.310913,-45014.637506,-1014444.241103,-787727.199118,-1950763.826692,-902586.715914,-203639.213071,-300631.071648,-3223183.856502
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-85578000.0,-58759000.0,0.0,0.0,-95152000.0,0.0,-41982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1009764.569907,-13001311.103701,-2694475.706503,0.0
,salesMaturitiesOfInvestments,73398000.0,87675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472740.903448,2141866.885785,0.0,0.0,0.0,3936552.315038,17810844.63706,0.0,0.0,0.0,0.0,10262307.142393
,otherInvestingActivites,-12180000.0,0.0,0.0,27800000.0,-12601000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-995194.403314,0.0,0.0,0.0,0.0,0.0,96474.296484
,netCashUsedForInvestingActivites,-14909000.0,28338000.0,-4127000.0,27825000.0,-99123000.0,7682000.0,-42958000.0,-725100.0,-12398.098168,-58447.600392,-830815.069589,3849679.113743,3245346.754314,-1362714.328991,-80724.090597,379857.930084,-4207603.107791,17023117.437942,2950780.977063,-1854324.174927,-13204950.316772,-2992455.448689,7135597.582375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-12001000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97844.08765,-99549.588195,-1195342.689857,-680746.834811,-185914.233056,-158461.167114,-95522.556816,-38526.842281,0.0,0.0
,commonStockIssued,86297000.0,18601000.0,0.0,0.0,0.0,142177000.0,56477000.0,32038317.0,3861479.850829,4462593.535749,34907.414814,0.0,8212914.543961,15063263.657478,0.0,0.0,631160.264196,20133859.512481,250657.113275,30513157.200467,13110296.765589,19888744.968343,48904.919737
