Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,787138000.0,717152000.0,651227000.0,630832000.0,593241000.0,574171000.0,631171000.0,728200318.0,618226659.0,428516589.0
Revenue Growth,0.0976,0.1012,0.0323,0.0634,0.0332,-0.0903,-0.1332,0.1779,0.4427,0.0825
Cost of Revenue,613526000.0,572994000.0,516883000.0,513768000.0,476309000.0,470846000.0,503024000.0,593154171.0,507524239.0,348816533.0
Gross Profit,173612000.0,144158000.0,134344000.0,117064000.0,116932000.0,103325000.0,128147000.0,135046147.0,110702420.0,79700056.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,114513000.0,107570000.0,110568000.0,110007000.0,103781000.0,96693000.0,98474000.0,84360323.0,64710123.0,54406204.0
Operating Expenses,114513000.0,107570000.0,110568000.0,110007000.0,103781000.0,96693000.0,99490000.0,84360323.0,64710123.0,54406204.0
Operating Income,59099000.0,36588000.0,23776000.0,7057000.0,13151000.0,6632000.0,28657000.0,50685824.0,45992297.0,25293852.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,42797000.0,32700000.0,16402000.0,5820000.0,6292000.0,2759000.0,24607000.0,44180105.0,39699301.0,26856762.0
Income Tax Expense,4813000.0,-4791000.0,4370000.0,4976000.0,-4091000.0,345000.0,6247000.0,10767172.0,12185635.0,6949614.0
Net Income - Non-Controlling int,-407000.0,-3983000.0,-35000.0,-5528000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,37984000.0,37491000.0,12032000.0,844000.0,10383000.0,2414000.0,18360000.0,33412933.0,27513666.0,19907148.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,37984000.0,37491000.0,12032000.0,844000.0,10383000.0,2414000.0,18360000.0,33412933.0,27513666.0,19907148.0
EPS,0.83,0.82,0.26,0.02,0.22,0.05,0.41,0.78,1.07,1.99
EPS Diluted,0.81,0.82,0.26,0.02,0.22,0.05,0.4,0.75,0.66,0.61
Weighted Average Shs Out,45976565.0,45503502.0,45849019.0,46517892.0,46349792.0,45827717.0,45081880.0,43360711.0,41086165.0,
Weighted Average Shs Out (Dil),45729000.0,45509000.0,46409000.0,46494000.0,46161846.0,45560078.0,44649275.0,42587818.0,25728314.0,9991912.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2206,0.201,0.2063,0.1856,0.1971,0.18,0.203,0.1855,0.1791,0.186
EBITDA Margin,0.093,0.081,0.063,0.048,0.049,0.04,0.07,0.08,0.083,0.078
EBIT Margin,0.0544,0.0456,0.0252,0.0092,0.0106,0.0048,0.039,0.0607,0.0642,0.0627
Profit Margin,0.048,0.052,0.018,0.001,0.018,0.004,0.029,0.046,0.045,0.046
Free Cash Flow margin,-0.2323,-0.3123,-0.1976,-0.162,-0.0457,-0.1522,-0.0159,-0.2206,-0.0317,0.0252
EBITDA,73326000.0,58193000.0,41157000.0,30144000.0,29121000.0,23234000.0,43947000.0,58188843.0,51118487.0,33490452.0
EBIT,42797000.0,32700000.0,16402000.0,5820000.0,6292000.0,2759000.0,24607000.0,44180105.0,39699301.0,26856762.0
Consolidated Income,37577000.0,33508000.0,11997000.0,-4684000.0,10383000.0,2414000.0,18360000.0,33412933.0,27513666.0,19907148.0
Earnings Before Tax Margin,0.0544,0.0456,0.0252,0.0092,0.0106,0.0048,0.039,0.0607,0.0642,0.0627
Net Profit Margin,0.0483,0.0523,0.0185,0.0013,0.0175,0.0042,0.0291,0.0459,0.0445,0.0465
